,ECG
0,35776
1,35712
2,35584
3,35456
4,35520
5,35520
6,35328
7,35200
8,35200
9,35200
10,35072
11,34816
12,34752
13,34752
14,34560
15,34368
16,34240
17,34176
18,34048
19,33856
20,33856
21,34048
22,34112
23,34240
24,34304
25,34240
26,33792
27,33600
28,33600
29,33856
30,34048
31,34112
32,34176
33,34304
34,34304
35,34176
36,33984
37,33664
38,33600
39,33728
40,33856
41,33984
42,34240
43,34560
44,34752
45,34816
46,35008
47,34752
48,34432
49,34432
50,34496
51,34560
52,34752
53,34880
54,34816
55,34816
56,34816
57,34752
58,34880
59,35072
60,35136
61,35072
62,35072
63,35136
64,35072
65,34816
66,34560
67,34368
68,34560
69,34880
70,34944
71,34752
72,34688
73,34624
74,34816
75,35328
76,35584
77,35456
78,35008
79,34560
80,34496
81,34688
82,35328
83,35712
84,35776
85,35520
86,35072
87,34688
88,34432
89,34560
90,34944
91,35328
92,35712
93,36352
94,36864
95,36672
96,35968
97,35136
98,34688
99,34752
100,35200
101,35712
102,35840
103,35584
104,35328
105,35136
106,35008
107,34816
108,34816
109,34816
110,34560
111,34176
112,34112
113,34240
114,34368
115,34368
116,34240
117,34304
118,34880
119,35648
120,35840
121,35456
122,34944
123,34240
124,33664
125,33280
126,33152
127,33344
128,33856
129,34688
130,35712
131,37312
132,39808
133,42368
134,43712
135,43072
136,40576
137,37696
138,35328
139,33280
140,32000
141,31616
142,31808
143,32448
144,32704
145,32704
146,32832
147,33024
148,33344
149,33920
150,34624
151,35008
152,34816
153,34496
154,34048
155,33344
156,32768
157,32768
158,33216
159,33344
160,33280
161,33536
162,34048
163,34240
164,33984
165,33856
166,33984
167,34176
168,34240
169,34304
170,34368
171,34560
172,34752
173,34560
174,34368
175,34304
176,34304
177,34176
178,33856
179,33792
180,33984
181,34048
182,34112
183,34368
184,34688
185,34944
186,35008
187,35072
188,35072
189,34880
190,34560
191,34496
192,34624
193,34816
194,34752
195,34560
196,34368
197,33792
198,33472
199,33536
200,33856
201,34112
202,34176
203,34176
204,34240
205,33920
206,33280
207,32896
208,33152
209,33344
210,33536
211,33728
212,33600
213,33152
214,32640
215,32512
216,32512
217,32512
218,32448
219,32192
220,32064
221,32320
222,32704
223,32960
224,32960
225,32960
226,32960
227,33088
228,33408
229,33536
230,33472
231,33344
232,33344
233,33344
234,33472
235,33408
236,33408
237,33408
238,33408
239,33216
240,32960
241,33088
242,33536
243,33536
244,33216
245,33024
246,33088
247,33280
248,33408
249,33664
250,33920
251,33792
252,33536
253,33408
254,33280
255,33344
256,33344
257,33536
258,33856
259,33856
260,33600
261,33472
262,33600
263,33856
264,33984
265,33984
266,33856
267,33856
268,33856
269,33792
270,33920
271,34048
272,34112
273,33920
274,33856
275,34176
276,34176
277,33920
278,33792
279,33920
280,34048
281,34048
282,34176
283,34688
284,35200
285,35200
286,34560
287,33664
288,33024
289,32576
290,32512
291,32768
292,33088
293,33280
294,33344
295,33152
296,33024
297,32960
298,33216
299,33600
300,33792
301,33536
302,33024
303,32768
304,32640
305,32640
306,32960
307,33664
308,35136
309,36544
310,38400
311,40704
312,42432
313,42496
314,40640
315,38208
316,35904
317,33792
318,32064
319,30592
320,29568
321,29568
322,30272
323,31104
324,31808
325,32128
326,32256
327,32512
328,32896
329,33216
330,33600
331,33792
332,33664
333,33600
334,33792
335,34112
336,34432
337,34688
338,34752
339,34560
340,34304
341,34112
342,34176
343,34112
344,34368
345,34880
346,35264
347,35072
348,34880
349,34944
350,34880
351,34688
352,34752
353,35264
354,35712
355,35520
356,35008
357,34624
358,34368
359,34368
360,34368
361,34496
362,34752
363,35008
364,35072
365,35008
366,35136
367,35456
368,35840
369,36160
370,36288
371,36224
372,36096
373,35968
374,35840
375,35712
376,35584
377,35392
378,35328
379,35328
380,35456
381,35200
382,34752
383,34432
384,34304
385,34304
386,34560
387,34816
388,35072
389,34880
390,34432
391,34368
392,34560
393,34560
394,34432
395,34304
396,34176
397,34176
398,34432
399,34688
400,34816
401,34944
402,35072
403,35008
404,35008
405,35072
406,35008
407,34944
408,34944
409,35136
410,35008
411,34944
412,34816
413,34752
414,34752
415,34624
416,34432
417,34304
418,34304
419,34304
420,34560
421,34816
422,35072
423,35008
424,34880
425,34880
426,34816
427,34560
428,34432
429,34496
430,34624
431,34560
432,34304
433,34240
434,34368
435,34560
436,34624
437,34752
438,34944
439,34944
440,34816
441,34688
442,34624
443,34624
444,34624
445,34560
446,34368
447,34176
448,34176
449,34112
450,34176
451,34176
452,34240
453,34432
454,34624
455,34816
456,34816
457,34944
458,35136
459,35392
460,35648
461,35904
462,35904
463,35904
464,35840
465,35776
466,35712
467,35456
468,35136
469,34944
470,34752
471,34624
472,34560
473,34496
474,34304
475,33920
476,33600
477,33280
478,32960
479,32768
480,32576
481,32512
482,32640
483,32960
484,33280
485,33408
486,33152
487,32896
488,32704
489,32576
490,32576
491,32896
492,33536
493,34560
494,36096
495,38464
496,41472
497,44096
498,45184
499,43968
500,41024
501,37440
502,34560
503,32448
504,31552
505,31744
506,32448
507,33216
508,33984
509,34496
510,34816
511,34880
512,34880
513,34944
514,34880
515,34944
516,35136
517,35392
518,35456
519,35136
520,34752
521,34624
522,34560
523,34496
524,34560
525,34624
526,34688
527,34624
528,34560
529,34560
530,34624
531,34624
532,34624
533,34560
534,34496
535,34560
536,34560
537,34624
538,34624
539,34688
540,34752
541,34816
542,34944
543,35072
544,35136
545,35264
546,35264
547,35200
548,35072
549,35008
550,35072
551,35264
552,35392
553,35520
554,35520
555,35520
556,35392
557,35328
558,35328
559,35328
560,35328
561,35328
562,35328
563,35264
564,35136
565,34880
566,34752
567,34624
568,34432
569,34304
570,34304
571,34368
572,34368
573,34304
574,34304
575,34240
576,33856
577,33664
578,33664
579,33728
580,33792
581,33856
582,33920
583,33984
584,34112
585,34112
586,34048
587,33984
588,33984
589,33984
590,34048
591,34176
592,34240
593,34176
594,34048
595,34176
596,34432
597,34624
598,34688
599,34688
600,34560
601,34368
602,34304
603,34368
604,34496
605,34560
606,34432
607,34240
608,34240
609,34304
610,34432
611,34624
612,34624
613,34624
614,34496
615,34368
616,34304
617,34368
618,34432
619,34496
620,34624
621,34688
622,34752
623,34688
624,34624
625,34496
626,34432
627,34432
628,34432
629,34496
630,34560
631,34624
632,34624
633,34624
634,34624
635,34560
636,34432
637,34560
638,34944
639,35200
640,35200
641,35072
642,35136
643,35328
644,35520
645,35776
646,35968
647,36032
648,35904
649,35648
650,35392
651,35136
652,34944
653,34880
654,34880
655,34624
656,34304
657,33920
658,33728
659,33728
660,33728
661,33792
662,33984
663,34112
664,34112
665,34048
666,34048
667,34048
668,33984
669,33984
670,34112
671,34112
672,33984
673,33728
674,33472
675,33536
676,34048
677,35136
678,36992
679,39616
680,42880
681,45696
682,46464
683,44672
684,41536
685,37440
686,33920
687,31552
688,30528
689,30464
690,30784
691,31296
692,31744
693,32064
694,32320
695,32640
696,32896
697,33024
698,33088
699,33216
700,33472
701,33664
702,33792
703,33856
704,33984
705,34176
706,34176
707,34048
708,33984
709,34048
710,34112
711,34176
712,34176
713,34304
714,34240
715,34112
716,34048
717,34112
718,34112
719,34304
720,34496
721,34688
722,34752
723,34752
724,34816
725,34880
726,34944
727,34944
728,34880
729,34944
730,35072
731,35008
732,35072
733,35200
734,35392
735,35392
736,35328
737,35200
738,35200
739,35136
740,35072
741,35072
742,35136
743,35136
744,35008
745,34880
746,34880
747,34816
748,34688
749,34496
750,34496
751,34368
752,34240
753,34112
754,34048
755,33920
756,33792
757,33728
758,33664
759,33664
760,33600
761,33600
762,33664
763,33728
764,33792
765,33728
766,33728
767,33856
768,33984
769,33984
770,33856
771,33792
772,33600
773,33472
774,33664
775,33984
776,34176
777,34240
778,34304
779,34304
780,34304
781,34304
782,34304
783,34368
784,34496
785,34560
786,34496
787,34496
788,34432
789,34240
790,34048
791,34048
792,34176
793,34304
794,34304
795,34432
796,34496
797,34432
798,34432
799,34368
800,34432
801,34496
802,34560
803,34496
804,34496
805,34496
806,34432
807,34304
808,34176
809,34240
810,34176
811,34112
812,34176
813,34240
814,34368
815,34368
816,34368
817,34432
818,34368
819,34304
820,34368
821,34496
822,34752
823,34944
824,35136
825,35200
826,35072
827,34944
828,34944
