,ECG
0,170
1,172
2,177
3,182
4,185
5,184
6,184
7,182
8,181
9,178
10,175
11,176
12,177
13,173
14,171
15,168
16,160
17,156
18,154
19,156
20,161
21,161
22,162
23,167
24,166
25,160
26,155
27,148
28,137
29,130
30,117
31,110
32,102
33,96
34,94
35,89
36,83
37,76
38,68
39,58
40,49
41,41
42,36
43,30
44,26
45,26
46,23
47,19
48,15
49,9
50,6
51,5
52,3
53,0
54,-1
55,-6
56,-14
57,-20
58,-25
59,-30
60,-32
61,-32
62,-30
63,-23
64,-23
65,-21
66,-22
67,-24
68,-26
69,-31
70,-36
71,-40
72,-44
73,-44
74,-43
75,-39
76,-37
77,-32
78,-32
79,-26
80,-23
81,-19
82,-16
83,-15
84,-12
85,-11
86,-12
87,-12
88,-10
89,-6
90,-1
91,4
92,8
93,11
94,9
95,8
96,9
97,8
98,10
99,16
100,17
101,18
102,19
103,19
104,19
105,18
106,22
107,26
108,27
109,28
110,28
111,27
112,23
113,18
114,14
115,12
116,10
117,11
118,13
119,15
120,15
121,17
122,18
123,16
124,20
125,24
126,26
127,29
128,31
129,33
130,35
131,33
132,33
133,37
134,40
135,46
136,50
137,49
138,45
139,42
140,38
141,32
142,23
143,18
144,18
145,18
146,19
147,21
148,22
149,27
150,32
151,34
152,40
153,39
154,36
155,41
156,47
157,51
158,57
159,60
160,61
161,59
162,53
163,48
164,42
165,43
166,48
167,52
168,55
169,58
170,60
171,68
172,78
173,90
174,101
175,109
176,114
177,115
178,111
179,107
180,102
181,98
182,97
183,96
184,95
185,88
186,76
187,63
188,50
189,38
190,30
191,26
192,23
193,22
194,22
195,19
196,11
197,11
198,11
199,13
200,16
201,17
202,15
203,16
204,17
205,20
206,24
207,30
208,36
209,42
210,44
211,47
212,52
213,57
214,60
215,63
216,61
217,54
218,45
219,40
220,40
221,37
222,42
223,57
224,83
225,111
226,139
227,168
228,194
229,219
230,242
231,284
232,307
233,332
234,354
235,369
236,369
237,351
238,311
239,246
240,171
241,92
242,15
243,-49
244,-101
245,-141
246,-169
247,-182
248,-180
249,-162
250,-134
251,-105
252,-71
253,-41
254,-19
255,0
256,19
257,40
258,63
259,83
260,98
261,106
262,101
263,74
264,67
265,65
266,71
267,79
268,88
269,92
270,94
271,95
272,94
273,88
274,81
275,74
276,68
277,63
278,57
279,52
280,47
281,45
282,49
283,55
284,62
285,72
286,78
287,83
288,84
289,83
290,79
291,72
292,61
293,52
294,45
295,35
296,29
297,26
298,42
299,56
300,75
301,100
302,121
303,132
304,138
305,134
306,122
307,107
308,91
309,84
310,84
311,86
312,95
313,106
314,111
315,112
316,112
317,110
318,107
319,101
320,91
321,76
322,61
323,54
324,60
325,76
326,103
327,137
328,163
329,176
330,178
331,173
332,157
333,156
334,163
335,171
336,180
337,189
338,197
339,199
340,200
341,202
342,204
343,204
344,201
345,199
346,197
347,198
348,204
349,209
350,212
351,212
352,211
353,209
354,205
355,200
356,196
357,194
358,193
359,192
360,192
361,190
362,185
363,185
364,180
365,176
366,171
367,165
368,161
369,155
370,148
371,139
372,130
373,122
374,115
375,109
376,103
377,97
378,90
379,80
380,70
381,60
382,52
383,41
384,32
385,28
386,29
387,30
388,33
389,37
390,40
391,38
392,33
393,26
394,17
395,7
396,0
397,-5
398,-9
399,-12
400,-10
401,-8
402,-8
403,-6
404,-5
405,-7
406,-9
407,-12
408,-19
409,-26
410,-32
411,-37
412,-40
413,-43
414,-46
415,-43
416,-36
417,-29
418,-17
419,0
420,12
421,24
422,31
423,34
424,33
425,26
426,21
427,21
428,24
429,29
430,38
431,45
432,46
433,26
434,14
435,3
436,-9
437,-13
438,-11
439,-8
440,-4
441,0
442,4
443,8
444,12
445,20
446,30
447,39
448,45
449,48
450,48
451,44
452,41
453,38
454,34
455,35
456,35
457,35
458,32
459,29
460,27
461,29
462,38
463,50
464,61
465,69
466,72
467,63
468,58
469,52
470,50
471,51
472,52
473,57
474,60
475,57
476,53
477,50
478,45
479,45
480,46
481,46
482,48
483,51
484,52
485,56
486,60
487,62
488,66
489,69
490,73
491,80
492,82
493,80
494,78
495,78
496,76
497,77
498,81
499,85
500,93
501,92
502,91
503,86
504,82
505,82
506,81
507,80
508,74
509,71
510,69
511,65
512,62
513,59
514,54
515,50
516,46
517,41
518,36
519,33
520,27
521,27
522,32
523,34
524,31
525,25
526,18
527,12
528,9
529,8
530,13
531,23
532,30
533,34
534,37
535,36
536,36
537,40
538,46
539,53
540,60
541,65
542,75
543,89
544,106
545,135
546,173
547,205
548,237
549,274
550,299
551,318
552,337
553,352
554,371
555,389
556,395
557,392
558,369
559,315
560,249
561,173
562,83
563,4
564,-53
565,-94
566,-112
567,-115
568,-106
569,-102
570,-102
571,-92
572,-76
573,-54
574,-23
575,13
576,47
577,75
578,95
579,104
580,102
581,94
582,84
583,76
584,70
585,62
586,56
587,53
588,49
589,40
590,37
591,37
592,32
593,33
594,39
595,44
596,51
597,57
598,62
599,65
600,62
601,53
602,50
603,48
604,53
605,59
606,66
607,71
608,74
609,74
610,71
611,66
612,64
613,63
614,61
615,60
616,59
617,54
618,51
619,49
620,50
621,54
622,56
623,58
624,61
625,59
626,55
627,53
628,52
629,52
630,54
631,61
632,66
633,67
634,69
635,74
636,77
637,81
638,87
639,93
640,100
641,106
642,113
643,119
644,123
645,129
646,139
647,139
648,150
649,162
650,174
651,185
652,191
653,191
654,186
655,180
656,174
657,167
658,162
