,ECG
0,-13
1,-16
2,-13
3,-4
4,0
5,2
6,5
7,8
8,14
9,20
10,25
11,30
12,32
13,30
14,23
15,14
16,6
17,3
18,4
19,9
20,16
21,24
22,28
23,29
24,27
25,22
26,15
27,10
28,9
29,10
30,10
31,8
32,6
33,3
34,-1
35,-3
36,4
37,10
38,17
39,21
40,23
41,24
42,24
43,27
44,31
45,35
46,41
47,45
48,47
49,48
50,48
51,45
52,45
53,45
54,43
55,42
56,39
57,39
58,40
59,38
60,43
61,49
62,52
63,56
64,60
65,61
66,64
67,62
68,60
69,60
70,56
71,56
72,56
73,55
74,55
75,55
76,55
77,56
78,56
79,57
80,65
81,69
82,74
83,80
84,81
85,77
86,70
87,61
88,51
89,41
90,35
91,33
92,32
93,29
94,25
95,25
96,28
97,32
98,40
99,49
100,55
101,54
102,40
103,27
104,15
105,5
106,0
107,-2
108,-4
109,-6
110,-6
111,-7
112,-6
113,-6
114,0
115,8
116,11
117,12
118,10
119,4
120,-2
121,-4
122,2
123,21
124,46
125,81
126,121
127,161
128,197
129,228
130,255
131,282
132,307
133,336
134,366
135,399
136,388
137,351
138,287
139,202
140,105
141,12
142,-67
143,-125
144,-158
145,-168
146,-164
147,-151
148,-137
149,-125
150,-114
151,-104
152,-89
153,-73
154,-55
155,-34
156,-15
157,1
158,19
159,31
160,39
161,46
162,52
163,54
164,53
165,49
166,46
167,46
168,52
169,64
170,75
171,85
172,92
173,95
174,91
175,81
176,69
177,59
178,52
179,50
180,57
181,67
182,80
183,90
184,97
185,97
186,93
187,87
188,83
189,84
190,88
191,95
192,102
193,110
194,117
195,121
196,120
197,114
198,107
199,99
200,92
201,81
202,79
203,80
204,84
205,91
206,94
207,96
208,99
209,103
210,109
211,118
212,122
213,127
214,129
215,130
216,130
217,135
218,139
219,145
220,150
221,150
222,146
223,138
224,129
225,123
226,123
227,132
228,146
229,164
230,180
231,191
232,196
233,193
234,185
235,185
236,186
237,189
238,196
239,207
240,217
241,227
242,235
243,240
244,241
245,238
246,230
247,219
248,207
249,197
250,192
251,193
252,197
253,208
254,218
255,218
256,226
257,230
258,227
259,220
260,214
261,208
262,202
263,198
264,196
265,189
266,180
267,168
268,138
269,125
270,117
271,115
272,111
273,102
274,90
275,79
276,64
277,49
278,38
279,32
280,25
281,22
282,20
283,18
284,15
285,11
286,9
287,7
288,6
289,3
290,0
291,-4
292,-7
293,-10
294,-11
295,-15
296,-18
