,ECG
0,-18
1,-2
2,4
3,4
4,0
5,-2
6,-2
7,0
8,5
9,10
10,10
11,6
12,2
13,0
14,-1
15,0
16,2
17,3
18,5
19,11
20,17
21,22
22,25
23,29
24,29
25,22
26,12
27,2
28,-6
29,-12
30,-13
31,-8
32,-3
33,1
34,7
35,9
36,5
37,-1
38,-5
39,-5
40,-12
41,-24
42,-36
43,-45
44,-55
45,-49
46,-36
47,-24
48,-15
49,-5
50,0
51,-8
52,-14
53,-7
54,4
55,16
56,32
57,44
58,49
59,46
60,38
61,31
62,22
63,10
64,8
65,15
66,20
67,28
68,43
69,55
70,67
71,67
72,55
73,38
74,23
75,8
76,1
77,7
78,21
79,31
80,35
81,38
82,43
83,44
84,45
85,52
86,54
87,45
88,34
89,19
90,6
91,-3
92,-11
93,-10
94,-3
95,-1
96,1
97,6
98,8
99,5
100,5
101,7
102,7
103,7
104,5
105,4
106,1
107,-1
108,0
109,4
110,16
111,23
112,28
113,30
114,28
115,23
116,20
117,19
118,19
119,20
120,22
121,25
122,30
123,33
124,36
125,45
126,62
127,92
128,131
129,174
130,222
131,267
132,303
133,330
134,353
135,370
136,392
137,418
138,442
139,450
140,433
141,383
142,304
143,90
144,-12
145,-91
146,-142
147,-161
148,-158
149,-142
150,-122
151,-102
152,-85
153,-71
154,-55
155,-39
156,-24
157,-7
158,9
159,26
160,42
161,54
162,59
163,58
164,53
165,46
166,39
167,33
168,32
169,36
170,43
171,52
172,63
173,72
174,79
175,93
176,96
177,96
178,90
179,79
180,69
181,62
182,62
183,56
184,55
185,60
186,66
187,72
188,79
189,80
190,75
191,72
192,67
193,69
194,78
195,85
196,93
197,104
198,108
199,110
200,116
201,118
202,117
203,124
204,127
205,128
206,131
207,132
208,132
209,140
210,144
211,146
212,144
213,139
214,138
215,138
216,142
217,151
218,160
219,167
220,173
221,176
222,172
223,167
224,163
225,161
226,162
227,168
228,172
229,177
230,185
231,191
232,197
233,203
234,205
235,210
236,212
237,209
238,207
239,208
240,207
241,213
242,222
243,230
244,236
245,239
246,243
247,245
248,244
249,245
250,244
251,240
252,238
253,237
254,239
255,242
256,245
257,252
258,265
259,270
260,270
261,269
262,258
263,249
264,248
265,243
266,238
267,238
268,236
269,230
270,219
271,201
272,171
273,156
274,149
275,148
276,142
277,129
278,118
279,105
280,91
281,79
282,72
283,65
284,61
285,55
286,48
287,39
288,27
289,14
290,5
291,-5
292,-15
293,-20
294,-26
295,-32
296,-35
297,-38
298,-44
299,-56
300,-68
301,-75
302,-85
303,-94
304,-87
305,-84
306,-83
307,-82
308,-85
309,-89
310,-97
311,-105
312,-107
313,-108
314,-109
315,-106
316,-104
317,-105
318,-105
319,-103
320,-101
321,-93
322,-83
323,-75
324,-75
325,-64
326,-53
327,-50
328,-53
329,-57
330,-66
331,-78
332,-87
333,-90
334,-87
335,-80
336,-71
337,-63
338,-53
339,-55
340,-56
341,-55
342,-52
343,-45
344,-36
345,-27
346,-24
347,-26
348,-30
349,-38
350,-49
351,-59
352,-66
353,-68
354,-67
355,-65
356,-61
357,-55
358,-55
359,-59
