,ECG
0,80
1,79
2,75
3,70
4,63
5,57
6,55
7,55
8,63
9,75
10,87
11,100
12,109
13,112
14,113
15,107
16,98
17,92
18,90
19,90
20,93
21,99
22,102
23,98
24,93
25,86
26,81
27,78
28,81
29,83
30,83
31,83
32,83
33,81
34,75
35,75
36,77
37,81
38,87
39,95
40,98
41,98
42,92
43,87
44,86
45,87
46,90
47,99
48,109
49,115
50,119
51,117
52,111
53,107
54,105
55,106
56,111
57,116
58,125
59,135
60,144
61,154
62,159
63,161
64,158
65,150
66,142
67,133
68,127
69,122
70,120
71,120
72,121
73,123
74,128
75,132
76,132
77,135
78,139
79,138
80,134
81,130
82,128
83,131
84,136
85,137
86,139
87,135
88,133
89,132
90,127
91,123
92,120
93,114
94,111
95,107
96,97
97,92
98,91
99,89
100,87
101,83
102,77
103,71
104,63
105,50
106,37
107,24
108,13
109,7
110,5
111,5
112,9
113,14
114,13
115,5
116,-6
117,-6
118,-16
119,-25
120,-27
121,-24
122,-25
123,-30
124,-36
125,-47
126,-64
127,-77
128,-82
129,-80
130,-75
131,-67
132,-55
133,-44
134,-37
135,-36
136,-39
137,-47
138,-58
139,-67
140,-70
141,-72
142,-68
143,-59
144,-52
145,-44
146,-39
147,-38
148,-37
149,-34
150,-32
151,-27
152,-22
153,-23
154,-25
155,-27
156,-26
157,-24
158,-20
159,-13
160,-8
161,-2
162,2
163,1
164,-1
165,-2
166,-3
167,-3
168,-3
169,-5
170,-8
171,-12
172,-18
173,-24
174,-27
175,-30
176,-31
177,-29
178,-28
179,-22
180,-12
181,0
182,13
183,35
184,41
185,44
186,43
187,38
188,33
189,30
190,31
191,31
192,29
193,33
194,38
195,43
196,51
197,59
198,62
199,63
200,58
201,51
202,43
203,34
204,30
205,32
206,36
207,43
208,49
209,54
210,59
211,62
212,66
213,66
214,61
215,39
216,27
217,18
218,12
219,11
220,15
221,22
222,28
223,32
224,32
225,29
226,29
227,30
228,29
229,31
230,32
231,32
232,32
233,34
234,36
235,35
236,37
237,41
238,45
239,50
240,55
241,59
242,58
243,51
244,38
245,29
246,21
247,18
248,22
249,26
250,33
251,40
252,41
253,43
254,46
255,51
256,62
257,72
258,78
259,78
260,84
261,86
262,85
263,84
264,80
265,74
266,70
267,65
268,61
269,61
270,61
271,62
272,67
273,73
274,83
275,93
276,102
277,106
278,106
279,101
280,94
281,87
282,72
283,71
284,73
285,75
286,78
287,83
288,83
289,83
290,82
291,80
292,75
293,69
294,64
295,64
296,65
297,64
298,65
299,69
300,73
301,78
302,83
303,86
304,89
305,91
306,90
307,88
308,85
309,80
310,76
311,74
312,72
313,72
314,67
315,67
316,67
317,63
318,57
319,52
320,50
321,55
322,63
323,75
324,92
325,106
326,119
327,132
328,137
329,130
330,116
331,100
332,84
333,69
334,57
335,55
336,58
337,62
338,67
339,74
340,78
341,80
342,84
343,92
344,97
345,101
346,98
347,93
348,84
349,77
350,76
351,79
352,83
353,88
354,95
355,99
356,100
357,97
358,91
359,83
360,73
361,66
362,63
363,67
364,71
365,75
366,78
367,78
368,74
369,70
370,66
371,63
372,62
373,66
374,72
375,77
376,80
377,79
378,65
379,54
380,43
381,34
382,27
383,24
384,27
385,38
386,46
387,55
388,63
389,70
390,65
391,54
392,41
393,30
394,23
395,21
396,27
397,42
398,56
399,67
400,75
401,75
402,77
403,74
404,70
405,64
406,62
407,62
408,65
409,74
410,90
411,134
412,166
413,202
414,244
415,285
416,325
417,364
418,400
419,427
420,444
421,449
422,439
423,419
424,391
425,349
426,293
427,223
428,147
429,72
430,6
431,-45
432,-79
433,-91
434,-86
435,-70
436,-45
437,-21
438,-1
439,17
440,34
441,47
442,57
443,62
444,61
445,60
446,58
447,59
448,60
449,58
450,58
451,55
452,53
453,52
454,49
455,44
456,40
457,37
458,37
459,43
460,51
461,60
462,70
463,75
464,77
465,75
466,69
467,63
468,61
469,65
470,76
471,86
472,94
473,98
474,98
475,93
476,87
477,81
478,78
479,76
480,75
481,75
482,73
483,70
484,64
485,60
486,56
487,53
488,49
489,53
490,59
491,65
492,73
493,81
494,84
495,88
496,89
497,88
498,85
499,81
500,75
501,71
502,68
503,66
504,68
505,74
506,82
507,94
508,95
509,94
510,95
511,93
512,91
513,93
514,98
515,101
516,106
517,108
518,103
519,96
520,88
521,84
522,86
523,91
524,99
525,113
526,125
527,133
528,136
529,134
530,128
531,121
532,117
533,119
534,124
535,127
536,132
537,140
538,143
539,140
540,133
541,127
542,122
543,118
544,118
545,118
546,123
547,129
548,135
549,140
550,139
551,135
552,130
553,120
554,111
555,105
556,101
557,103
558,108
559,108
560,111
561,113
562,112
563,109
564,105
565,98
566,92
567,87
568,80
569,73
570,65
571,57
572,49
573,45
574,41
575,39
576,38
577,35
578,29
579,23
580,15
581,7
582,-1
583,-9
584,-14
585,-14
586,-15
587,-12
588,-10
589,-10
590,-11
591,-12
592,-15
593,-20
594,-25
595,-28
596,-31
597,-34
598,-38
599,-43
600,-45
601,-46
602,-45
603,-41
604,-38
605,-34
606,-35
607,-37
608,-39
609,-41
610,-43
611,-44
612,-48
613,-52
614,-59
615,-68
616,-72
617,-72
618,-71
619,-64
620,-55
621,-46
622,-38
623,-33
624,-29
625,-27
626,-29
627,-28
628,-28
629,-28
630,-25
631,-20
632,-13
633,-6
634,0
635,2
636,3
637,2
638,0
639,-1
640,-2
641,-1
642,1
643,7
644,12
645,18
646,24
647,29
648,33
649,32
650,28
651,24
652,22
653,18
654,13
655,8
656,1
657,-6
658,-13
659,-20
660,-20
661,-17
662,-10
663,-3
664,3
665,7
666,8
667,5
668,-4
669,-5
670,-10
671,-14
672,-21
673,-27
674,-32
675,-35
676,-34
677,-29
678,-20
679,-11
680,-1
681,7
682,9
683,8
684,4
685,4
686,4
687,4
688,2
689,0
690,-1
691,0
692,2
693,5
694,7
695,9
696,11
697,11
698,11
699,11
700,9
701,14
702,19
703,23
704,26
705,24
706,20
707,16
708,11
709,11
710,16
711,23
712,36
713,52
714,66
715,74
716,76
