,ECG
0,172
1,168
2,161
3,156
4,156
5,155
6,154
7,153
8,147
9,127
10,107
11,83
12,58
13,32
14,14
15,15
16,28
17,43
18,59
19,65
20,53
21,38
22,21
23,3
24,-7
25,-10
26,-6
27,5
28,13
29,11
30,9
31,9
32,5
33,-1
34,-9
35,-22
36,-39
37,-54
38,-61
39,-55
40,-38
41,0
42,16
43,23
44,21
45,11
46,-4
47,-16
48,-23
49,-30
50,-35
51,-38
52,-45
53,-50
54,-50
55,-47
56,-45
57,-39
58,-32
59,-21
60,-9
61,1
62,7
63,11
64,11
65,7
66,3
67,-5
68,-15
69,-28
70,-36
71,-23
72,-7
73,9
74,20
75,24
76,21
77,12
78,0
79,-10
80,-21
81,-24
82,-17
83,-11
84,-8
85,-7
86,-8
87,-12
88,-13
89,-15
90,-21
91,-28
92,-31
93,-30
94,-26
95,-21
96,-14
97,-4
98,5
99,11
100,18
101,23
102,20
103,18
104,15
105,14
106,13
107,13
108,9
109,2
110,-3
111,-10
112,-19
113,-26
114,-31
115,-33
116,-26
117,-17
118,-8
119,-1
120,1
121,3
122,6
123,8
124,12
125,19
126,25
127,29
128,33
129,32
130,17
131,12
132,7
133,3
134,2
135,6
136,10
137,16
138,22
139,23
140,17
141,10
142,3
143,1
144,5
145,14
146,25
147,38
148,49
149,52
150,52
151,47
152,39
153,30
154,22
155,15
156,11
157,10
158,15
159,25
160,45
161,51
162,53
163,47
164,40
165,39
166,43
167,47
168,49
169,47
170,41
171,30
172,20
173,20
174,14
175,14
176,19
177,29
178,41
179,46
180,49
181,52
182,51
183,48
184,45
185,40
186,35
187,32
188,28
189,23
190,18
191,14
192,15
193,9
194,1
195,-2
196,-2
197,-2
198,0
199,6
200,14
201,19
202,21
203,16
204,6
205,-1
206,-4
207,-1
208,7
209,14
210,23
211,28
212,26
213,18
214,12
215,8
216,13
217,29
218,45
219,55
220,59
221,50
222,37
223,24
224,17
225,16
226,19
227,26
228,32
229,34
230,34
231,33
232,29
233,27
234,31
235,33
236,42
237,54
238,61
239,64
240,64
241,59
242,55
243,51
244,46
245,46
246,48
247,47
248,46
249,42
250,39
251,43
252,46
253,48
254,49
255,46
256,41
257,36
258,33
259,31
260,30
261,35
