,ECG
0,-352
1,-363
2,-366
3,-359
4,-349
5,-337
6,-325
7,-313
8,-308
9,-318
10,-335
11,-352
12,-368
13,-369
14,-350
15,-328
16,-311
17,-301
18,-298
19,-302
20,-309
21,-311
22,-305
23,-296
24,-287
25,-277
26,-267
27,-256
28,-245
29,-232
30,-216
31,-199
32,-186
33,-180
34,-183
35,-187
36,-193
37,-196
38,-192
39,-192
40,-182
41,-171
42,-163
43,-165
44,-184
45,-218
46,-310
47,-348
48,-369
49,-377
50,-373
51,-360
52,-341
53,-319
54,-298
55,-279
56,-257
57,-232
58,-215
59,-202
60,-201
61,-209
62,-212
63,-212
64,-205
65,-193
66,-191
67,-196
68,-203
69,-215
70,-226
71,-232
72,-232
73,-216
74,-189
75,-165
76,-144
77,-128
78,-102
79,-78
80,-46
81,-6
82,32
83,71
84,105
85,127
86,136
87,132
88,113
89,83
90,40
91,-20
92,-96
93,-182
94,-267
95,-337
96,-382
97,-401
98,-391
99,-362
100,-328
101,-300
102,-286
103,-290
104,-306
105,-321
106,-326
107,-321
108,-308
109,-269
110,-244
111,-217
112,-194
113,-169
114,-140
115,-106
116,-74
117,-46
118,-16
119,14
120,35
121,45
122,45
123,38
124,25
125,10
126,-1
127,-11
128,-26
129,-47
130,-66
131,-89
132,-126
133,-165
134,-193
135,-211
136,-219
137,-220
138,-215
139,-207
140,-201
141,-195
142,-195
143,-207
144,-225
145,-239
146,-248
147,-253
148,-254
149,-246
150,-235
151,-228
152,-218
153,-208
154,-202
155,-196
156,-198
157,-205
158,-211
159,-219
160,-230
161,-243
162,-262
163,-287
164,-305
165,-323
166,-339
167,-347
168,-351
169,-351
170,-344
171,-334
172,-327
173,-328
174,-323
175,-305
176,-279
177,-245
178,-200
179,-151
180,-110
181,-85
182,-85
183,-77
184,-87
185,-109
186,-137
187,-164
188,-183
189,-187
190,-181
191,-168
192,-146
193,-121
194,-104
195,-97
196,-96
197,-101
198,-108
199,-111
200,-102
201,-85
202,-67
203,-54
204,-45
205,-45
206,-58
207,-99
208,-109
209,-108
210,-95
211,-74
212,-58
213,-52
214,-58
215,-80
216,-116
217,-158
218,-197
219,-228
220,-248
221,-250
222,-243
223,-228
224,-212
225,-195
226,-178
227,-169
228,-170
229,-179
230,-191
231,-210
232,-228
233,-236
234,-239
235,-231
236,-212
237,-187
238,-158
239,-105
240,-85
241,-71
242,-66
243,-68
244,-70
245,-70
246,-65
247,-55
248,-44
249,-30
250,-16
251,-8
252,-3
253,0
254,3
255,7
256,11
257,16
258,17
259,14
260,11
261,10
262,9
263,11
264,18
265,33
266,50
267,69
268,90
269,110
270,129
271,160
272,177
273,194
274,210
275,222
276,230
277,233
278,232
279,238
280,258
281,286
282,312
283,333
284,347
285,348
286,332
287,308
288,289
289,279
290,275
291,283
292,304
293,330
294,352
295,377
296,405
297,434
298,461
299,484
300,501
301,511
302,514
303,518
304,521
305,521
306,518
307,510
308,501
309,494
310,493
311,502
312,524
313,563
314,612
315,654
316,680
317,689
318,674
319,642
320,601
321,560
322,536
323,532
324,532
325,543
326,572
327,608
328,646
329,677
330,704
331,722
332,730
333,726
334,721
335,719
336,714
337,714
338,719
339,726
340,733
341,738
342,743
343,741
344,732
345,723
346,712
347,704
348,704
349,708
350,714
351,722
352,728
353,729
354,726
355,726
356,734
357,748
358,768
359,788
360,801
361,801
362,786
363,768
364,750
365,736
366,729
367,732
368,739
369,733
370,722
371,710
372,699
373,693
374,694
375,701
376,713
377,728
378,742
379,753
380,763
381,768
382,769
383,773
384,784
385,803
386,834
387,874
388,915
389,941
390,942
391,920
392,881
393,825
394,768
395,725
396,704
397,704
398,721
399,748
400,790
401,784
402,777
403,767
404,766
405,787
406,835
407,905
408,989
409,1069
410,1139
411,1186
412,1201
413,1195
414,1179
415,1154
416,1128
417,1097
418,1054
419,1004
420,948
421,888
422,830
423,780
424,743
425,715
426,692
427,672
428,653
429,630
430,611
431,607
432,673
433,745
434,814
435,869
436,900
437,885
438,835
439,779
440,731
441,695
442,695
443,727
444,742
445,738
446,747
447,790
448,909
449,1140
450,1471
451,1829
452,2082
453,2137
454,1968
455,1600
456,1108
457,628
458,290
459,118
460,112
461,244
462,425
463,578
464,706
465,719
466,719
467,730
468,753
469,773
470,793
471,817
472,842
473,871
474,898
475,912
476,910
477,891
478,855
479,821
480,797
481,786
482,795
483,815
484,837
485,864
486,893
487,913
488,929
489,945
490,956
491,962
492,967
493,966
494,962
495,956
496,954
497,960
498,966
499,977
500,994
501,1013
502,1030
503,1045
504,1053
505,1058
506,1059
507,1056
508,1051
509,1045
510,1041
511,1046
512,1053
513,1051
514,1045
515,1033
516,1015
517,997
518,985
519,980
520,988
521,1006
522,1032
523,1064
524,1094
525,1115
526,1130
527,1136
528,1137
529,1114
530,1104
531,1097
532,1091
533,1091
534,1093
535,1097
536,1100
537,1099
538,1099
539,1098
540,1090
541,1082
542,1071
543,1055
544,1032
545,1010
546,989
547,973
548,965
549,964
550,965
551,963
552,956
553,955
554,957
555,954
556,954
557,956
558,950
559,940
560,933
561,937
562,948
563,965
564,983
565,980
566,953
567,916
568,878
569,847
570,835
571,850
572,882
573,913
574,930
575,929
576,904
577,860
578,825
579,814
580,825
581,855
582,891
583,917
584,916
585,892
586,854
587,811
588,775
589,753
590,748
591,754
592,761
593,766
594,775
595,778
596,790
597,804
598,812
599,813
600,804
601,787
602,773
603,760
604,752
605,752
606,755
607,764
608,764
609,773
610,780
611,783
612,782
613,770
614,752
615,737
616,704
617,661
618,634
619,630
620,645
621,674
622,713
623,758
624,787
625,789
626,770
627,734
628,624
629,588
630,565
631,552
632,547
633,565
634,604
635,643
636,673
637,688
638,671
639,628
640,565
641,493
642,431
643,390
644,374
645,379
646,399
647,419
648,435
649,443
650,446
651,444
652,441
653,432
654,425
655,418
656,410
657,401
658,398
659,398
660,397
661,397
662,394
663,389
664,384
665,382
666,383
667,383
668,382
669,386
670,388
671,383
672,375
673,373
674,375
675,387
676,409
677,435
678,461
679,482
680,495
681,508
682,525
683,539
684,557
685,575
686,581
687,572
688,547
689,511
690,477
691,450
692,434
693,447
694,457
695,468
696,474
697,471
698,466
699,459
700,456
701,459
702,461
703,463
704,466
705,464
706,455
707,440
708,423
709,408
710,398
711,394
712,401
713,419
714,440
715,459
716,478
717,489
718,491
719,488
720,484
721,482
722,484
723,484
724,485
725,490
726,489
727,495
728,502
729,513
730,527
731,538
732,549
733,559
734,568
735,581
736,604
737,632
738,658
739,669
740,652
741,604
742,526
743,425
744,324
745,238
746,175
747,143
748,142
749,159
750,159
751,191
752,226
753,261
754,296
755,331
756,366
757,404
758,442
759,508
760,538
761,563
762,581
763,591
764,595
765,594
766,590
767,585
768,583
769,586
770,589
771,596
772,607
773,618
774,623
775,626
776,626
777,622
778,617
779,612
780,614
781,622
782,634
783,649
784,658
785,655
786,649
787,641
788,635
789,638
790,653
791,677
792,672
793,651
794,621
795,589
796,568
797,569
798,584
799,597
800,604
801,596
802,570
803,533
804,503
805,488
806,493
807,514
808,544
809,571
810,593
811,611
812,621
813,630
814,636
815,638
816,635
817,627
818,613
819,598
820,585
821,574
822,563
823,557
824,548
825,545
826,545
827,547
828,554
829,563
830,572
831,578
832,579
833,575
834,562
835,540
836,510
837,478
838,443
839,405
840,372
841,348
842,333
843,328
844,328
845,333
846,339
847,342
848,340
849,336
850,330
851,319
852,307
853,296
854,286
855,257
856,240
857,223
858,206
859,191
860,183
861,183
862,183
863,185
864,187
865,186
866,177
867,163
868,153
869,151
870,157
871,168
872,181
873,188
874,188
875,183
876,178
877,176
878,181
879,192
880,208
881,224
882,228
