,ECG
0,84
1,76
2,74
3,81
4,99
5,126
6,152
7,159
8,148
9,130
10,114
11,108
12,109
13,121
14,131
15,132
16,123
17,116
18,118
19,127
20,143
21,157
22,157
23,142
24,121
25,104
26,94
27,94
28,99
29,100
30,96
31,82
32,61
33,48
34,47
35,63
36,92
37,120
38,135
39,133
40,117
41,93
42,72
43,64
44,73
45,93
46,111
47,105
48,76
49,38
50,5
51,-12
52,-13
53,0
54,20
55,40
56,47
57,39
58,24
59,9
60,1
61,0
62,7
63,23
64,37
65,43
66,46
67,51
68,57
69,68
70,80
71,85
72,73
73,43
74,3
75,-37
76,-73
77,-93
78,-91
79,-54
80,-36
81,-26
82,-22
83,-19
84,-11
85,0
86,13
87,24
88,30
89,33
90,33
91,36
92,43
93,53
94,58
95,54
96,36
97,6
98,-25
99,-50
100,-57
101,-46
102,-23
103,5
104,29
105,41
106,40
107,31
108,22
109,21
110,30
111,66
112,86
113,86
114,101
115,108
116,103
117,90
118,78
119,65
120,52
121,45
122,39
123,31
124,26
125,25
126,22
127,10
128,0
129,-1
130,3
131,10
132,20
133,31
134,38
135,42
136,46
137,49
138,48
139,42
140,39
141,40
142,42
143,42
144,45
145,44
146,40
147,33
148,24
149,17
150,11
151,13
152,23
153,41
154,62
155,84
156,101
157,112
158,113
159,111
160,104
161,97
162,93
163,90
164,93
165,99
166,105
167,113
168,123
169,131
170,140
171,146
172,140
173,124
174,101
175,60
176,55
177,60
178,75
179,89
180,90
181,80
182,62
183,37
184,17
185,9
186,13
187,23
188,38
189,46
190,43
191,34
192,27
193,24
194,28
195,37
196,47
197,53
198,57
199,55
200,51
201,40
202,29
203,24
204,26
205,26
206,28
207,44
208,54
209,64
210,74
211,73
212,63
213,49
214,33
215,17
216,12
217,17
218,32
219,59
220,91
221,119
222,141
223,152
224,158
225,163
226,169
227,179
228,192
229,201
230,199
231,192
232,181
233,157
234,122
235,81
236,32
237,-27
238,-92
239,-154
240,-243
241,-259
242,-253
243,-226
244,-198
245,-171
246,-135
247,-98
248,-67
249,-32
250,2
251,24
252,31
253,27
254,19
255,19
256,12
257,1
258,-3
259,2
260,7
261,3
262,-1
263,-8
264,-14
265,-15
266,-4
267,15
268,33
269,48
270,61
271,69
272,73
273,71
274,66
275,63
276,61
277,58
278,60
279,63
280,65
281,61
282,54
283,48
284,44
285,42
286,48
287,64
288,84
289,105
290,132
291,150
292,151
293,141
294,129
295,118
296,106
297,95
298,82
299,61
300,33
301,4
302,-14
303,-25
304,-22
305,-2
306,24
307,64
308,73
309,70
310,64
311,64
312,67
313,72
314,82
315,89
316,93
317,98
318,101
319,101
320,95
321,87
322,82
323,78
324,81
325,97
326,127
327,158
328,179
329,189
330,177
331,145
332,111
333,86
334,73
335,72
336,84
337,106
338,126
339,136
340,116
341,91
342,67
343,50
344,42
345,42
346,48
347,52
348,57
349,62
350,68
351,85
352,109
353,128
354,148
355,164
356,168
357,162
358,148
359,126
360,107
361,94
362,88
363,84
364,72
365,52
366,33
367,19
368,15
369,31
370,67
371,112
372,154
373,184
374,156
375,104
376,41
377,-16
378,-58
379,-74
380,-66
381,-44
382,-17
383,4
384,16
385,21
386,21
387,15
388,3
389,-7
390,-17
391,-21
392,-24
393,-19
394,-5
395,10
396,24
397,24
398,39
399,49
400,45
401,25
402,0
403,-20
404,-33
405,-36
406,-17
407,-8
408,-3
409,5
410,14
411,24
412,37
413,58
414,79
415,88
416,85
417,71
418,45
419,14
420,-12
421,-22
422,-20
423,-9
424,6
425,20
426,30
427,34
428,37
429,36
430,32
431,27
432,24
433,20
434,16
435,18
436,24
437,30
438,40
439,52
440,44
441,31
442,18
443,5
444,0
445,8
446,25
447,40
448,46
449,52
450,53
451,45
452,36
453,28
454,22
455,12
456,2
457,-2
458,0
459,4
460,9
461,19
462,36
463,58
464,82
465,108
466,130
467,128
468,102
469,59
470,6
471,-88
472,-107
473,-98
474,-73
475,-41
476,-6
477,24
478,49
479,70
480,89
481,100
482,98
483,83
484,59
485,34
486,19
487,19
488,25
489,31
490,34
491,26
492,7
493,-12
494,-24
495,-16
496,13
497,55
498,97
499,126
500,135
501,130
502,117
503,82
504,65
505,49
506,35
507,26
508,10
509,0
510,-1
511,8
512,25
513,43
514,53
515,47
516,30
517,9
518,-13
519,-27
520,-27
521,-11
522,8
523,24
524,33
525,30
526,12
527,-12
528,-33
529,-44
530,-43
531,-34
532,-16
533,4
534,18
535,29
536,52
537,61
538,71
539,71
540,83
541,92
542,95
543,90
544,80
545,72
546,66
547,61
548,62
549,65
550,65
551,68
552,76
553,84
554,96
555,116
556,142
557,175
558,206
559,229
560,240
561,239
562,226
563,196
564,153
565,95
566,24
567,-47
568,-112
569,-160
570,-206
571,-206
572,-196
573,-184
574,-178
575,-172
576,-163
577,-147
578,-113
579,-68
580,-21
581,21
582,48
583,55
584,51
585,39
586,31
587,28
588,27
589,27
590,24
591,12
592,-8
593,-29
594,-42
595,-36
596,-12
597,20
598,53
599,82
600,95
601,95
602,79
603,70
604,59
605,50
606,42
607,33
608,27
609,27
610,31
611,38
612,49
613,66
614,81
615,92
616,99
617,102
618,107
619,119
620,139
621,157
622,160
623,153
624,138
625,118
626,92
627,69
628,58
629,48
630,40
631,33
632,23
633,8
634,-9
635,1
636,23
637,49
638,73
639,88
640,89
641,83
642,81
643,87
644,103
645,121
646,131
647,129
648,112
649,87
650,63
651,47
652,44
653,56
654,82
655,107
656,122
657,123
658,108
659,89
660,70
661,58
662,60
663,72
664,86
665,98
666,110
667,123
668,122
669,118
670,116
671,111
672,100
673,89
674,76
675,61
676,44
677,35
678,39
679,54
680,74
681,98
682,98
683,117
684,121
685,112
686,100
687,88
688,81
689,84
690,91
691,100
692,108
693,112
694,110
695,108
696,108
697,112
698,116
699,107
700,61
701,31
702,4
703,-6
704,-3
705,7
706,25
707,43
708,61
709,71
710,66
711,55
712,42
713,24
714,5
715,-10
716,-19
717,-18
718,-8
719,7
720,21
721,20
722,7
723,-5
724,-19
725,-31
726,-35
727,-28
728,-9
729,18
730,47
731,70
732,67
733,48
734,24
735,-2
736,-24
737,-33
738,-32
739,-20
740,0
741,20
742,38
743,46
744,43
745,38
746,36
747,36
748,43
749,54
750,67
751,78
752,82
753,79
754,74
755,60
756,47
757,40
758,35
759,31
760,27
761,25
762,28
763,39
764,64
765,80
766,87
767,90
768,88
769,77
770,63
771,55
772,53
773,56
774,66
775,81
776,93
777,100
778,97
779,83
780,63
781,43
782,26
783,19
784,18
785,21
786,26
787,30
788,30
789,24
790,13
791,3
792,-1
793,5
794,27
795,57
796,87
797,114
798,103
799,82
800,55
801,30
802,18
803,21
804,36
805,56
806,83
807,111
808,132
809,144
810,152
811,147
812,123
813,83
814,41
815,7
816,-14
817,-18
818,1
819,38
820,70
821,96
822,110
823,109
824,109
825,99
826,85
827,73
828,67
829,67
830,75
831,80
832,79
833,78
834,84
835,98
836,119
837,142
838,160
839,167
840,160
841,138
842,104
843,67
844,32
845,8
846,3
847,19
848,42
849,68
850,88
851,93
852,83
853,60
854,34
855,13
856,3
857,4
858,11
859,22
860,31
861,39
862,51
863,55
864,58
865,59
866,56
867,49
868,44
869,40
870,39
871,46
872,60
873,77
874,94
875,110
876,122
877,129
878,125
879,110
880,91
881,71
882,58
883,56
884,65
885,82
886,100
887,120
888,144
889,175
890,207
891,242
892,273
893,291
894,289
895,269
896,244
897,214
898,175
899,128
900,70
901,1
902,-71
903,-139
904,-192
905,-223
906,-229
907,-222
908,-205
909,-181
910,-158
911,-126
912,-84
913,-37
914,5
915,37
916,64
917,86
918,100
919,113
920,123
921,125
922,122
923,112
924,91
925,70
926,55
927,65
928,88
929,108
930,124
931,132
932,131
933,135
934,144
935,154
936,165
937,174
938,175
939,166
940,142
941,111
942,79
943,50
944,31
945,25
946,32
947,45
948,67
949,93
950,111
951,113
952,107
953,93
954,74
955,65
956,72
957,94
958,124
959,153
960,179
961,162
962,129
963,96
964,70
965,53
966,53
967,54
968,72
969,97
970,120
971,137
972,139
973,127
974,114
975,100
976,93
977,103
978,122
979,139
980,151
981,152
982,135
983,108
984,76
985,47
986,32
987,34
988,47
989,69
990,92
991,108
992,115
993,118
994,121
995,135
996,157
997,184
998,211
999,226
1000,226
1001,211
1002,181
1003,145
1004,119
1005,106
1006,107
1007,121
1008,139
1009,155
1010,164
1011,167
1012,171
1013,172
1014,168
1015,160
1016,151
1017,138
1018,122
1019,103
1020,83
1021,71
1022,68
1023,70
1024,82
1025,97
1026,113
1027,137
1028,141
1029,136
1030,121
1031,102
1032,86
1033,74
1034,62
1035,55
1036,57
1037,62
1038,68
1039,73
1040,74
1041,69
1042,60
1043,45
1044,27
1045,9
1046,-3
1047,-11
1048,-9
1049,0
1050,12
1051,27
1052,42
1053,52
1054,52
1055,41
1056,22
1057,2
1058,-12
1059,-8
1060,6
1061,23
1062,35
1063,38
1064,28
1065,9
1066,-11
1067,-26
1068,-32
1069,-29
1070,-15
1071,2
1072,17
1073,28
1074,33
1075,36
1076,42
1077,47
1078,52
1079,60
1080,67
1081,65
1082,60
1083,54
1084,45
1085,40
1086,41
1087,49
1088,62
1089,70
1090,70
1091,62
1092,60
1093,66
1094,83
1095,100
1096,117
1097,120
1098,109
1099,88
1100,53
1101,16
1102,-10
1103,-23
1104,-22
1105,-12
1106,0
1107,11
1108,11
1109,22
1110,29
1111,32
1112,38
1113,49
1114,70
1115,98
1116,122
1117,135
1118,132
1119,117
1120,90
1121,60
1122,31
1123,-10
1124,-9
1125,-1
1126,9
1127,20
1128,30
1129,47
1130,66
1131,79
1132,84
1133,82
1134,69
1135,49
1136,26
1137,11
1138,8
1139,17
1140,37
1141,64
1142,82
1143,86
1144,82
1145,76
1146,68
1147,63
1148,57
1149,48
1150,38
1151,26
1152,14
1153,11
1154,16
1155,67
1156,105
1157,132
1158,147
1159,147
1160,132
1161,114
1162,96
1163,80
1164,71
1165,69
1166,75
1167,92
1168,111
1169,123
1170,133
1171,140
1172,136
1173,122
1174,104
1175,87
1176,75
1177,67
1178,67
1179,73
1180,77
1181,80
1182,87
1183,94
1184,99
1185,103
1186,105
1187,99
1188,84
1189,62
1190,41
1191,28
1192,28
1193,43
1194,63
1195,85
1196,101
1197,104
1198,92
1199,72
1200,52
1201,38
1202,39
1203,54
1204,75
1205,93
1206,99
1207,93
1208,76
1209,53
1210,31
1211,21
1212,28
1213,49
1214,81
1215,114
1216,132
1217,129
1218,114
1219,70
1220,55
1221,52
1222,52
1223,56
1224,65
1225,77
1226,90
1227,111
1228,143
1229,193
1230,254
1231,309
1232,350
1233,370
1234,368
1235,343
1236,306
1237,254
1238,188
1239,117
1240,47
1241,-19
1242,-76
1243,-121
1244,-154
1245,-173
1246,-175
1247,-168
1248,-154
1249,-132
1250,-111
1251,-94
1252,-70
1253,-46
1254,-27
1255,-9
1256,6
1257,16
1258,25
1259,32
1260,41
1261,55
1262,71
1263,87
1264,107
1265,124
1266,132
1267,129
1268,116
1269,98
1270,87
1271,88
1272,97
1273,115
1274,129
1275,128
1276,112
1277,86
1278,57
1279,37
1280,32
1281,43
1282,83
1283,86
1284,78
1285,61
1286,39
1287,23
1288,19
1289,25
1290,37
1291,51
1292,65
1293,79
1294,87
1295,95
1296,106
1297,114
1298,117
1299,118
1300,119
1301,118
1302,115
1303,112
1304,110
1305,107
1306,103
1307,102
1308,107
1309,108
1310,105
1311,101
1312,97
1313,100
1314,120
1315,131
1316,137
1317,132
1318,121
1319,106
1320,84
1321,61
1322,46
1323,40
1324,48
1325,66
1326,93
1327,130
1328,169
1329,195
1330,198
1331,176
1332,134
1333,84
1334,41
1335,19
1336,23
1337,43
1338,73
1339,107
1340,135
1341,149
1342,156
1343,162
1344,171
1345,188
1346,189
1347,181
1348,168
1349,155
1350,145
1351,139
1352,134
1353,127
1354,117
1355,105
1356,93
1357,81
1358,72
1359,69
1360,73
1361,81
1362,92
1363,105
1364,112
1365,111
1366,108
1367,107
1368,104
1369,104
1370,107
1371,110
1372,111
1373,111
1374,111
1375,109
1376,101
1377,66
1378,47
1379,30
1380,12
1381,0
1382,-9
1383,-11
1384,0
1385,21
1386,48
1387,71
1388,87
1389,96
1390,98
1391,92
1392,75
1393,75
1394,53
1395,32
1396,18
1397,11
1398,11
1399,10
1400,1
1401,-12
1402,-24
1403,-37
1404,-47
1405,-47
1406,-36
1407,-12
1408,17
1409,68
1410,76
1411,73
1412,65
1413,54
1414,43
1415,34
1416,29
1417,30
1418,37
1419,48
1420,65
1421,89
1422,107
1423,114
1424,110
1425,96
1426,75
1427,48
1428,23
1429,4
1430,-6
1431,-10
1432,-9
1433,0
1434,6
1435,17
1436,36
1437,60
1438,80
1439,93
1440,94
1441,82
1442,63
1443,39
1444,16
1445,-5
1446,-17
1447,-25
1448,-27
1449,-22
1450,-9
1451,6
1452,25
1453,40
1454,47
1455,45
1456,41
1457,35
1458,30
1459,28
1460,28
1461,32
1462,40
1463,47
1464,50
1465,51
1466,46
1467,35
1468,24
1469,16
1470,14
1471,17
1472,23
1473,25
1474,24
1475,24
1476,31
1477,49
1478,78
1479,112
1480,139
1481,148
1482,130
1483,87
1484,33
1485,-17
1486,-59
1487,-84
1488,-92
1489,-88
1490,-77
1491,-65
1492,-53
1493,-37
1494,-18
1495,5
1496,29
1497,48
1498,58
1499,62
1500,64
1501,64
1502,65
1503,69
1504,67
1505,60
1506,51
1507,38
1508,28
1509,28
1510,41
1511,61
1512,82
1513,98
1514,107
1515,102
1516,88
1517,72
1518,59
1519,53
1520,60
1521,79
1522,103
1523,123
1524,138
1525,148
1526,152
1527,149
1528,137
1529,115
1530,81
1531,42
1532,3
1533,-28
1534,-46
1535,-49
1536,-36
1537,-9
1538,14
1539,26
1540,27
1541,16
1542,0
1543,-15
1544,-21
1545,-9
1546,16
1547,49
1548,80
1549,102
1550,107
1551,91
1552,62
1553,27
1554,-2
1555,-23
1556,-31
1557,-28
1558,-22
1559,-18
1560,-16
1561,-13
1562,-3
1563,12
1564,35
1565,59
1566,79
1567,92
1568,102
1569,114
1570,142
1571,183
1572,225
1573,253
1574,259
1575,248
1576,224
1577,192
1578,160
1579,131
1580,97
1581,54
1582,0
1583,-60
1584,-126
1585,-187
1586,-235
1587,-259
1588,-262
1589,-260
1590,-254
1591,-241
1592,-221
1593,-194
1594,-160
1595,-119
1596,-77
1597,-42
1598,-18
1599,-8
1600,-3
1601,7
1602,24
1603,50
1604,75
1605,92
1606,95
1607,81
1608,56
1609,29
1610,5
1611,0
1612,13
1613,34
1614,57
1615,75
1616,85
1617,89
1618,90
1619,90
1620,95
1621,104
1622,109
1623,105
1624,94
1625,74
1626,52
1627,31
1628,18
1629,18
1630,32
1631,56
1632,85
1633,144
1634,158
1635,161
1636,153
1637,131
1638,101
1639,71
1640,47
1641,34
1642,31
1643,38
1644,54
1645,72
1646,84
1647,88
1648,90
1649,90
1650,90
1651,92
1652,97
1653,103
1654,107
1655,108
1656,108
1657,105
1658,104
1659,105
1660,108
1661,115
1662,125
1663,135
1664,148
1665,148
1666,142
1667,134
1668,123
1669,114
1670,110
1671,110
1672,116
1673,128
1674,146
1675,163
1676,170
1677,170
1678,168
1679,162
1680,150
1681,135
1682,122
1683,121
1684,130
1685,147
1686,167
1687,180
1688,176
1689,158
1690,134
1691,113
1692,102
1693,99
1694,106
1695,121
1696,130
1697,123
1698,108
1699,95
1700,93
1701,100
1702,114
1703,127
1704,129
1705,119
1706,99
1707,68
1708,36
1709,17
1710,11
1711,16
1712,32
1713,55
1714,72
1715,79
1716,76
1717,63
1718,41
1719,17
1720,0
1721,-11
1722,-22
1723,-27
1724,-27
1725,-23
1726,-21
1727,-21
1728,0
1729,17
1730,36
1731,51
1732,55
1733,53
1734,50
1735,43
1736,35
1737,25
1738,14
1739,8
1740,7
1741,9
1742,17
1743,29
1744,40
1745,52
1746,61
1747,56
1748,37
1749,12
1750,-6
1751,-15
1752,-21
1753,-19
1754,-1
1755,24
1756,44
1757,58
1758,64
1759,55
1760,9
1761,-11
1762,-28
1763,-38
1764,-39
1765,-31
1766,-22
1767,-19
1768,-19
1769,-14
1770,-7
1771,1
1772,13
1773,22
1774,28
1775,34
1776,39
1777,39
1778,41
1779,44
1780,43
1781,42
1782,36
1783,25
1784,13
1785,2
1786,0
1787,4
1788,8
1789,7
1790,1
1791,-30
1792,-44
1793,-49
1794,-44
1795,-27
1796,-5
1797,18
1798,37
1799,41
1800,32
1801,17
1802,1
1803,-11
1804,-16
1805,-14
1806,-6
1807,4
1808,13
1809,18
1810,19
1811,15
1812,3
1813,-7
1814,-16
1815,-24
1816,-30
1817,-31
1818,-27
1819,-27
1820,-19
1821,-6
1822,8
1823,23
1824,39
1825,38
1826,32
1827,23
1828,10
1829,1
1830,1
1831,10
1832,23
1833,40
1834,52
1835,54
1836,45
1837,28
1838,7
1839,-13
1840,-33
1841,-44
1842,-38
1843,-25
1844,-5
1845,16
1846,42
1847,67
1848,89
1849,105
1850,109
1851,99
1852,79
1853,60
1854,44
1855,24
1856,24
1857,34
1858,51
1859,67
1860,82
1861,97
1862,102
1863,96
1864,84
1865,60
1866,29
1867,-1
1868,-24
1869,-39
1870,-42
1871,-40
1872,-33
1873,-26
1874,-22
1875,-16
1876,-7
1877,-2
1878,4
1879,14
1880,23
1881,28
1882,37
1883,46
1884,47
1885,43
1886,37
1887,25
1888,26
1889,38
1890,54
1891,67
1892,75
1893,73
1894,61
1895,43
1896,22
1897,5
1898,-5
1899,-7
1900,0
1901,15
1902,35
1903,62
1904,95
1905,127
1906,161
1907,198
1908,232
1909,264
1910,291
1911,308
1912,316
1913,314
1914,308
1915,298
1916,278
1917,242
1918,106
1919,13
1920,-86
1921,-183
1922,-255
1923,-295
1924,-304
1925,-285
1926,-250
1927,-210
1928,-169
1929,-133
1930,-98
1931,-58
1932,-22
1933,1
1934,17
1935,23
1936,21
1937,17
1938,18
1939,27
1940,43
1941,62
1942,86
1943,108
1944,125
1945,138
1946,147
1947,148
1948,141
1949,101
1950,75
1951,55
1952,44
1953,42
1954,50
1955,62
1956,71
1957,76
1958,71
1959,66
1960,69
1961,82
1962,82
1963,98
1964,110
1965,113
1966,101
1967,82
1968,62
1969,48
1970,50
1971,61
1972,74
1973,87
1974,94
1975,90
1976,81
1977,76
1978,76
1979,80
1980,84
1981,90
1982,99
1983,100
1984,103
1985,108
1986,108
1987,103
1988,97
1989,88
1990,75
1991,63
1992,55
1993,54
1994,56
1995,62
1996,73
1997,94
1998,120
1999,147
2000,171
2001,183
2002,184
2003,175
2004,158
2005,143
2006,132
2007,127
2008,134
2009,155
2010,177
2011,195
2012,202
2013,195
2014,149
2015,124
2016,108
2017,103
2018,104
2019,112
2020,121
2021,126
2022,129
2023,131
2024,137
2025,142
2026,146
2027,150
2028,151
2029,146
2030,137
2031,130
2032,124
2033,120
2034,120
2035,119
2036,113
2037,101
2038,87
2039,80
2040,82
2041,89
2042,101
2043,114
2044,120
2045,117
2046,90
2047,65
2048,41
2049,23
2050,14
2051,12
2052,12
2053,17
2054,22
2055,29
2056,43
2057,61
2058,82
2059,105
2060,122
2061,118
2062,99
2063,64
2064,17
2065,-31
2066,-70
2067,-89
2068,-83
2069,-60
2070,-27
2071,7
2072,29
2073,28
2074,15
2075,0
2076,-14
2077,-19
2078,14
2079,35
2080,46
2081,45
2082,33
2083,14
2084,-8
2085,-24
2086,-27
2087,-18
2088,0
2089,23
2090,42
2091,52
2092,52
2093,44
2094,26
2095,1
2096,-28
2097,-53
2098,-70
2099,-78
2100,-75
2101,-64
2102,-47
2103,-26
2104,-26
2105,-3
2106,15
2107,30
2108,36
2109,34
2110,29
2111,25
2112,30
2113,40
2114,46
2115,41
2116,31
2117,19
2118,14
2119,12
2120,21
2121,39
2122,56
2123,64
2124,62
2125,48
2126,24
2127,1
2128,-11
2129,-11
2130,-2
2131,8
2132,19
