,ECG
0,31936
1,32640
2,32960
3,33216
4,33344
5,33536
6,33664
7,33664
8,33664
9,33664
10,33600
11,33600
12,33664
13,33664
14,33728
15,33728
16,33856
17,33792
18,33728
19,33728
20,33792
21,33856
22,33792
23,33792
24,33856
25,33856
26,33920
27,34112
28,34176
29,34176
30,34176
31,34112
32,34048
33,34048
34,34048
35,34112
36,34112
37,34112
38,34112
39,34048
40,34048
41,33984
42,33984
43,33984
44,33984
45,33984
46,33984
47,33984
48,33984
49,33984
50,33984
51,33984
52,33984
53,33984
54,33984
55,33984
56,33920
57,33920
58,33920
59,33920
60,33920
61,33920
62,33920
63,33920
64,33920
65,33984
66,34048
67,34112
68,34112
69,34112
70,34048
71,34112
72,34112
73,34112
74,34176
75,34176
76,34176
77,34176
78,34176
79,34112
80,34112
81,34112
82,34112
83,34048
84,34048
85,34048
86,34048
87,34112
88,34176
89,34176
90,34240
91,34304
92,34368
93,34496
94,34560
95,34688
96,34752
97,34752
98,34752
99,34752
100,34688
101,34560
102,34368
103,34176
104,33984
105,33664
106,33408
107,33280
108,33152
109,33152
110,33152
111,33216
112,33280
113,33408
114,33472
115,33536
116,33600
117,33600
118,33536
119,33472
120,33408
121,33600
122,34304
123,35264
124,36608
125,38528
126,40704
127,42432
128,43008
129,41664
130,41280
131,37120
132,34560
133,32576
134,31360
135,30784
136,30720
137,30912
138,31168
139,31488
140,31744
141,32128
142,32448
143,32768
144,33024
145,33216
146,33472
147,33600
148,33664
149,33600
150,33664
151,33664
152,33536
153,33472
154,33472
155,33472
156,33408
157,33472
158,33536
159,33600
160,33600
161,33600
162,33664
163,33728
164,33728
165,33792
166,33792
167,33792
168,33856
169,33856
170,33856
171,33856
172,33920
173,33984
174,33984
175,33920
176,33984
177,33984
178,33984
179,33920
180,33856
181,33792
182,33792
183,33792
184,33792
185,33792
186,33792
187,33856
188,33856
189,33856
190,33792
191,33920
192,33920
193,33856
194,33856
195,33920
196,33920
197,33792
198,33664
199,33600
200,33600
201,33600
202,33600
203,33600
204,33600
205,33600
206,33600
207,33600
208,33728
209,33792
210,33856
211,33856
212,33856
213,33920
214,33920
215,33920
216,33984
217,33984
218,33920
219,33920
220,33920
221,33984
222,33984
223,33984
224,34048
225,34048
226,34048
227,34112
228,34176
229,34304
230,34368
231,34432
232,34432
233,34496
234,34496
235,34560
236,34624
237,34624
238,34624
239,34624
240,34624
241,34560
242,34496
243,34240
244,34048
245,33792
246,33664
247,33472
248,33280
249,33216
250,33152
251,33152
252,33216
253,33216
254,33344
255,33344
256,33344
257,33408
258,33408
259,33472
260,33408
261,33344
262,33472
263,33984
264,34880
265,36160
266,38080
267,40448
268,42624
269,43840
270,43072
271,40832
272,37824
273,35008
274,32832
275,31424
276,30656
277,30400
278,30464
279,30912
280,30912
281,31616
