,ECG
0,-417
1,-355
2,-265
3,-193
4,-172
5,-179
6,-182
7,-181
8,-175
9,-144
10,-128
11,-115
12,-108
13,-105
14,-110
15,-119
16,-124
17,-125
18,-122
19,-115
20,-107
21,-103
22,-103
23,-108
24,-113
25,-108
26,-90
27,-63
28,-37
29,-19
30,-9
31,-14
32,-21
33,-27
34,-43
35,-58
36,-77
37,-95
38,-105
39,-120
40,-141
41,-145
42,-130
43,-32
44,16
45,43
46,44
47,24
48,-13
49,-74
50,-151
51,-213
52,-245
53,-251
54,-221
55,-174
56,-143
57,-125
58,-120
59,-127
60,-146
61,-173
62,-183
63,-172
64,-150
65,-127
66,-104
67,-89
68,-87
69,-88
70,-79
71,-64
72,-55
73,-52
74,-53
75,-61
76,-58
77,-45
78,-39
79,-31
80,-30
81,-36
82,-34
83,-26
84,-24
85,-9
86,8
87,21
88,36
89,43
90,42
91,47
92,46
93,16
94,-26
95,-80
96,-147
97,-201
98,-222
99,-218
100,-190
101,-152
102,-117
103,-92
104,-86
105,-97
106,-106
107,-105
108,-97
109,-68
110,-56
111,-51
112,-45
113,-45
114,-32
115,-3
116,38
117,76
118,101
119,101
120,79
121,31
122,-29
123,-90
124,-134
125,-153
126,-144
127,-105
128,-60
129,-35
130,-32
131,-44
132,-66
133,-99
134,-133
135,-156
136,-156
137,-139
138,-117
139,-95
140,-82
141,-89
142,-97
143,-90
144,-82
145,-80
146,-76
147,-75
148,-81
149,-88
150,-78
151,-51
152,-13
153,24
154,53
155,58
156,44
157,32
158,29
159,47
160,91
161,162
162,259
163,373
164,488
165,593
166,686
167,762
168,814
169,838
170,828
171,783
172,701
173,588
174,457
175,321
176,56
177,-36
178,-92
179,-98
180,-43
181,20
182,54
183,60
184,26
185,-48
186,-139
187,-216
188,-260
189,-242
190,-175
191,-106
192,-53
193,-50
194,-90
195,-131
196,-169
197,-204
198,-214
199,-202
200,-186
201,-161
202,-145
203,-152
204,-154
205,-146
206,-138
207,-134
208,-144
209,-163
210,-191
211,-198
212,-192
213,-180
214,-163
215,-141
216,-123
217,-117
218,-109
219,-97
220,-84
221,-72
222,-60
223,-52
224,-49
225,-48
226,-46
227,-47
228,-51
229,-52
230,-47
231,-32
232,-5
233,16
234,27
235,30
236,17
237,-7
238,-34
239,-61
240,-82
241,-88
242,-80
243,-37
244,-18
245,-8
246,0
247,2
248,3
249,12
250,36
251,70
252,107
253,139
254,151
255,151
256,134
257,98
258,48
259,-11
260,-48
261,-40
262,10
263,98
264,188
265,241
266,262
267,243
268,160
269,49
270,-62
271,-167
272,-234
273,-250
274,-232
275,-190
276,-141
277,-106
278,-30
279,-21
280,-16
281,-6
282,-3
283,-1
284,3
285,7
286,12
287,17
288,23
289,30
290,35
291,37
292,37
293,36
294,37
295,44
296,61
297,81
298,92
299,89
300,77
301,52
302,18
303,-15
304,-30
305,-12
306,39
307,112
308,178
309,203
310,184
311,47
312,-35
313,-103
314,-151
315,-167
316,-157
317,-141
318,-105
319,-60
320,-33
321,-23
322,-29
323,-65
324,-126
325,-205
326,-290
327,-342
328,-343
329,-296
330,-203
331,-102
332,-51
333,-37
334,-22
335,-30
336,-71
337,-121
338,-186
339,-250
340,-304
341,-352
342,-384
343,-397
344,-394
345,-293
346,-244
347,-221
348,-206
349,-205
350,-206
351,-197
352,-177
353,-132
354,-65
355,-5
356,23
357,20
358,-17
359,-83
360,-159
361,-218
362,-241
363,-230
364,-177
365,-102
366,-49
367,-39
368,-66
369,-111
370,-165
371,-217
372,-249
373,-241
374,-190
375,-125
376,-60
377,-14
378,-17
379,-57
380,-110
381,-165
382,-214
383,-244
384,-249
385,-234
386,-210
387,-189
388,-168
389,-143
390,-122
391,-115
392,-115
393,-112
394,-103
395,-86
396,-62
397,-62
398,-47
399,-46
400,-59
401,-84
402,-100
403,-90
404,-89
405,-99
406,-105
407,-110
408,-116
409,-128
410,-152
411,-174
412,-187
413,-186
414,-179
415,-185
416,-193
417,-183
418,-164
419,-141
420,-124
421,-112
422,-93
423,-77
424,-67
425,-67
426,-80
427,-98
428,-117
429,-136
430,-148
431,-149
432,-141
433,-126
434,-107
435,-86
436,-60
437,-40
438,-31
439,-26
440,-34
441,-57
442,-90
443,-121
444,-153
445,-186
446,-221
447,-225
448,-225
449,-218
450,-189
451,-142
452,-73
453,-6
454,26
455,24
456,-8
457,-67
458,-133
459,-184
460,-213
461,-216
462,-193
463,-157
464,-126
465,-113
466,-120
467,-121
468,-109
469,-92
470,-66
471,-35
472,-8
473,13
474,17
475,-1
476,-36
477,-78
478,-109
479,-110
480,-80
481,-77
482,-67
483,-74
484,-103
485,-123
486,-124
487,-113
488,-112
489,-129
490,-158
491,-212
492,-288
493,-341
494,-343
495,-314
496,-267
497,-198
498,-134
499,-107
500,-119
501,-150
502,-179
503,-202
504,-213
505,-212
506,-201
507,-180
508,-153
509,-124
510,-100
511,-80
512,-62
513,-21
514,10
515,64
516,139
517,242
518,379
519,506
520,606
521,677
522,739
523,790
524,793
525,747
526,668
527,548
528,394
529,242
530,108
531,-18
532,-126
533,-198
534,-236
535,-265
536,-317
537,-355
538,-356
539,-356
540,-333
541,-285
542,-224
543,-178
544,-161
545,-164
546,-182
547,-206
548,-253
549,-260
550,-252
551,-225
552,-189
553,-158
554,-128
555,-106
556,-106
557,-119
558,-139
559,-167
560,-191
561,-209
562,-218
563,-199
564,-156
565,-116
566,-82
567,-75
568,-94
569,-115
570,-156
571,-212
572,-254
573,-288
574,-318
575,-330
576,-336
577,-353
578,-373
579,-384
580,-364
581,-311
582,-235
583,-205
584,-195
585,-205
586,-219
587,-239
588,-253
589,-254
590,-246
591,-234
592,-216
593,-207
594,-204
595,-191
596,-169
597,-151
598,-130
599,-115
600,-96
601,-57
602,-29
603,-28
604,-42
605,-80
606,-137
607,-197
608,-249
609,-282
610,-282
611,-264
612,-236
613,-196
614,-177
615,-176
616,-173
617,-174
618,-166
619,-149
620,-104
621,-53
622,-15
623,14
624,13
625,-28
626,-83
627,-148
628,-213
629,-245
630,-244
631,-212
632,-150
633,-104
634,-85
635,-72
636,-61
637,-50
638,-30
639,-12
640,-14
641,-46
642,-103
643,-172
644,-235
645,-287
646,-312
647,-305
648,-279
649,-228
650,-229
651,-244
652,-267
653,-281
654,-287
655,-287
656,-286
657,-281
658,-273
659,-263
660,-242
661,-224
662,-218
663,-218
664,-224
665,-240
666,-257
667,-269
668,-276
669,-280
670,-280
671,-277
672,-280
673,-287
674,-293
675,-294
676,-297
677,-300
678,-296
679,-286
680,-277
681,-261
682,-261
683,-236
684,-218
685,-166
686,-155
687,-168
688,-200
689,-252
690,-313
691,-372
692,-415
693,-425
694,-408
695,-367
696,-311
697,-280
698,-291
699,-329
700,-382
701,-430
702,-444
703,-433
704,-408
705,-368
706,-336
707,-322
708,-334
709,-370
710,-398
711,-405
712,-401
713,-380
714,-342
715,-304
716,-263
717,-212
718,-180
719,-197
720,-228
721,-262
722,-289
723,-302
724,-295
725,-279
726,-259
727,-242
728,-245
729,-267
730,-292
731,-309
732,-313
733,-303
734,-278
735,-237
736,-206
737,-189
738,-179
739,-186
740,-214
741,-243
742,-273
743,-299
744,-311
745,-309
746,-295
747,-272
748,-259
749,-247
750,-229
751,-221
752,-225
753,-233
754,-241
755,-246
756,-242
757,-229
758,-216
759,-208
760,-205
761,-206
762,-211
763,-214
764,-212
765,-198
766,-171
767,-146
768,-127
769,-118
770,-129
771,-149
772,-167
773,-177
774,-187
775,-198
776,-195
777,-175
778,-151
779,-130
780,-122
781,-137
782,-173
783,-218
784,-300
785,-314
786,-298
787,-243
788,-178
789,-143
790,-141
791,-168
792,-221
793,-273
794,-306
795,-322
796,-315
797,-293
798,-268
799,-245
800,-234
801,-236
802,-232
803,-219
804,-200
805,-173
806,-145
807,-128
808,-129
809,-145
810,-167
811,-185
812,-191
813,-184
814,-168
815,-156
816,-156
817,-164
818,-173
819,-172
820,-155
821,-142
822,-137
823,-139
824,-139
825,-152
826,-171
827,-184
828,-180
829,-163
830,-144
831,-133
832,-128
833,-131
834,-147
835,-160
836,-163
837,-160
838,-154
839,-146
840,-135
841,-130
842,-134
