,ECG
0,-69
1,-61
2,-52
3,-46
4,-43
5,-46
6,-51
7,-57
8,-63
9,-65
10,-66
11,-67
12,-67
13,-67
14,-68
15,-67
16,-67
17,-69
18,-69
19,-68
20,-67
21,-61
22,-55
23,-50
24,-50
25,-44
26,-41
27,-39
28,-39
29,-41
30,-44
31,-46
32,-46
33,-46
34,-44
35,-42
36,-41
37,-39
38,-39
39,-37
40,-35
41,-32
42,-28
43,-24
44,-20
45,-16
46,-15
47,-17
48,-21
49,-24
50,-25
51,-23
52,-17
53,-7
54,2
55,15
56,17
57,16
58,14
59,14
60,17
61,24
62,33
63,42
64,48
65,51
66,51
67,49
68,44
69,40
70,37
71,36
72,38
73,42
74,46
75,51
76,57
77,62
78,67
79,69
80,69
81,68
82,67
83,66
84,63
85,57
86,49
87,27
88,14
89,1
90,-9
91,-15
92,-20
93,-23
94,-23
95,-28
96,-35
97,-41
98,-51
99,-61
100,-68
101,-77
102,-87
103,-93
104,-100
105,-106
106,-107
107,-104
108,-104
109,-101
110,-98
111,-96
112,-97
113,-101
114,-105
115,-107
116,-110
117,-115
118,-115
119,-124
120,-131
121,-135
122,-140
123,-145
124,-145
125,-141
126,-136
127,-129
128,-121
129,-111
130,-107
131,-104
132,-101
133,-100
134,-100
135,-101
136,-103
137,-108
138,-116
139,-125
140,-135
141,-145
142,-151
143,-155
144,-153
145,-149
146,-143
147,-138
148,-131
149,-125
150,-121
151,-117
152,-114
153,-113
154,-112
155,-109
156,-108
157,-106
158,-106
159,-104
160,-103
161,-102
162,-100
163,-99
164,-99
165,-99
166,-99
167,-101
168,-101
169,-101
170,-102
171,-100
172,-98
173,-96
174,-94
175,-93
176,-92
177,-90
178,-88
179,-86
180,-83
181,-82
182,-83
183,-82
184,-82
185,-82
186,-72
187,-66
188,-59
189,-53
190,-50
191,-49
192,-52
193,-57
194,-62
195,-66
196,-69
197,-67
198,-61
199,-54
200,-46
201,-34
202,-31
203,-33
204,-36
205,-43
206,-50
207,-54
208,-56
209,-56
210,-53
211,-53
212,-52
213,-51
214,-53
215,-56
216,-53
217,-48
218,-37
219,-35
220,-37
221,-43
222,-52
223,-60
224,-66
225,-69
226,-66
227,-61
228,-53
229,-43
230,-35
231,-31
232,-31
233,-33
234,-39
235,-46
236,-52
237,-55
238,-53
239,-51
240,-48
241,-43
242,-41
243,-43
244,-42
245,-38
246,-34
247,-27
248,-16
249,-5
250,3
251,12
252,11
253,6
254,-1
255,-8
256,-15
