,ECG
0,104
1,96
2,89
3,86
4,97
5,101
6,100
7,92
8,74
9,50
10,21
11,-7
12,-24
13,-26
14,-11
15,17
16,47
17,57
18,46
19,16
20,-23
21,-61
22,-88
23,-98
24,-95
25,-90
26,-94
27,-108
28,-136
29,-174
30,-206
31,-221
32,-219
33,-206
34,-187
35,-168
36,-151
37,-149
38,-148
39,-148
40,-149
41,-147
42,-139
43,-130
44,-120
45,-113
46,-109
47,-108
48,-113
49,-121
50,-127
51,-130
52,-125
53,-116
54,-105
55,-95
56,-87
57,-83
58,-86
59,-94
60,-107
61,-119
62,-127
63,-130
64,-127
65,-121
66,-113
67,-104
68,-95
69,-91
70,-98
71,-104
72,-111
73,-117
74,-117
75,-112
76,-104
77,-91
78,-83
79,-76
80,-71
81,-64
82,-52
83,-36
84,-25
85,-22
86,-22
87,-29
88,-32
89,-32
90,-38
91,-46
92,-54
93,-68
94,-87
95,-108
96,-129
97,-142
98,-143
99,-134
100,-121
101,-113
102,-116
103,-122
104,-124
105,-124
106,-124
107,-118
108,-112
109,-106
110,-103
111,-102
112,-105
113,-110
114,-115
115,-116
116,-118
117,-117
118,-110
119,-101
120,-91
121,-84
122,-79
123,-78
124,-78
125,-76
126,-76
127,-72
128,-67
129,-61
130,-51
131,-39
132,-32
133,-30
134,-30
135,-36
136,-43
137,-54
138,-83
139,-93
140,-100
141,-98
142,-92
143,-88
144,-85
145,-84
146,-86
147,-89
148,-94
149,-99
150,-100
151,-96
152,-92
153,-90
154,-88
155,-85
156,-80
157,-66
158,-47
159,-27
160,-12
161,-4
162,-8
163,-28
164,-65
165,-111
166,-153
167,-187
168,-209
169,-210
170,-174
171,-147
172,-117
173,-98
174,-99
175,-110
176,-125
177,-143
178,-159
179,-168
180,-171
181,-169
182,-162
183,-152
184,-138
185,-124
186,-111
187,-100
188,-96
189,-99
190,-107
191,-117
192,-126
193,-129
194,-125
195,-119
196,-109
197,-94
198,-79
199,-71
200,-74
201,-78
202,-85
203,-111
204,-121
205,-124
206,-117
207,-104
208,-83
209,-63
210,-54
211,-53
212,-55
213,-65
214,-79
215,-96
216,-110
217,-121
218,-124
219,-125
220,-126
221,-125
222,-115
223,-96
224,-64
225,-22
226,12
227,26
228,22
229,0
230,-31
231,-60
232,-82
233,-91
234,-66
235,-54
236,-47
