,ECG
0,94
1,88
2,81
3,76
4,71
5,64
6,62
7,60
8,60
9,57
10,55
11,57
12,59
13,55
14,52
15,53
16,52
17,52
18,54
19,54
20,59
21,64
22,69
23,73
24,74
25,72
26,70
27,67
28,75
29,81
30,83
31,85
32,81
33,71
34,61
35,54
36,52
37,51
38,53
39,58
40,62
41,63
42,66
43,72
44,72
45,86
46,110
47,147
48,194
49,247
50,306
51,367
52,421
53,464
54,487
55,493
56,485
57,459
58,410
59,343
60,260
61,165
62,-34
63,-125
64,-197
65,-244
66,-260
67,-247
68,-219
69,-186
70,-144
71,-102
72,-65
73,-33
74,-5
75,19
76,39
77,54
78,64
79,67
80,63
81,54
82,48
83,43
84,44
85,46
86,51
87,60
88,66
89,70
90,78
91,84
92,89
93,95
94,100
95,100
96,95
97,92
98,90
99,90
100,95
101,100
102,104
103,107
104,109
105,109
106,106
107,101
108,98
109,94
110,90
111,90
112,90
113,89
114,92
115,95
116,93
117,91
118,91
119,89
120,85
121,84
122,78
123,73
124,73
125,72
126,75
127,81
128,85
129,89
130,90
131,85
132,83
133,82
134,84
135,90
136,94
137,99
138,106
139,112
140,119
141,127
142,128
143,132
144,137
145,140
146,144
147,149
148,150
149,159
150,168
151,173
152,180
153,185
154,185
155,189
156,188
157,182
158,178
159,173
160,167
161,169
162,174
163,191
164,199
165,203
166,208
167,213
168,218
169,226
170,236
171,241
172,241
173,240
174,234
175,223
176,211
177,199
178,191
179,190
180,185
181,178
182,171
183,162
184,153
185,149
186,149
187,153
188,159
189,163
190,163
191,163
192,158
193,147
194,134
195,123
196,109
197,94
198,67
199,59
200,53
201,54
202,58
203,60
204,61
205,58
206,52
207,42
208,31
209,23
210,22
211,23
212,25
213,28
214,28
215,28
216,27
217,28
218,29
219,33
220,37
221,41
222,44
223,43
224,39
225,30
226,21
227,10
228,2
229,0
230,4
231,24
232,30
233,33
234,35
235,35
236,31
237,23
238,16
239,14
240,16
241,18
242,23
243,26
244,29
245,35
246,40
247,40
248,34
249,25
250,18
251,14
252,13
253,11
254,16
255,25
256,36
257,45
258,55
259,58
260,59
261,62
262,62
263,59
264,46
265,38
266,34
267,32
268,33
269,37
270,45
271,55
272,64
273,67
274,68
275,67
276,67
277,70
278,75
279,80
280,81
281,76
282,71
283,65
284,58
285,54
286,57
287,64
288,76
289,88
290,97
291,101
292,103
293,104
294,106
295,105
296,107
297,107
298,111
299,118
300,122
301,122
302,121
303,116
304,109
305,102
306,95
307,93
308,93
309,94
310,99
311,104
312,104
313,103
314,102
315,96
316,87
317,81
318,71
319,61
320,52
321,43
322,39
323,44
324,52
325,62
326,73
327,80
328,80
329,81
330,80
331,68
332,60
333,56
334,57
335,59
336,60
337,61
338,60
339,58
340,56
341,57
342,61
343,67
344,73
345,80
346,83
347,84
348,85
349,84
350,79
351,76
352,77
353,77
354,73
355,71
356,66
357,63
358,67
359,78
360,104
361,142
362,188
363,308
364,369
365,421
366,465
367,492
368,501
369,492
370,468
371,432
372,375
373,301
374,214
375,116
376,14
377,-81
378,-160
379,-216
380,-247
381,-248
382,-223
383,-187
384,-149
385,-107
386,-62
387,-22
388,14
389,47
390,74
391,91
392,100
393,102
394,101
395,95
396,76
397,73
398,69
399,66
400,70
401,72
402,76
403,81
404,85
405,94
406,101
407,104
408,105
409,107
410,101
411,93
412,90
413,86
414,82
415,81
416,83
417,88
418,94
419,97
420,103
421,104
422,99
423,97
424,95
425,91
426,87
427,84
428,88
429,89
430,89
431,90
432,87
433,86
434,89
435,92
436,94
437,97
438,100
439,101
440,104
441,106
442,109
443,112
444,113
445,116
446,119
447,116
448,110
449,106
450,103
451,102
452,106
453,113
454,120
455,125
456,128
457,132
458,134
459,135
460,141
461,159
462,163
463,163
464,160
465,154
466,149
467,147
468,147
469,145
470,145
471,148
472,152
473,156
474,161
475,168
476,179
477,190
478,197
479,203
480,209
481,208
482,205
483,207
484,209
485,210
486,209
487,208
488,205
489,201
490,197
491,198
492,204
493,209
494,212
495,212
496,206
497,197
498,187
499,174
500,163
501,154
502,146
503,138
504,131
505,123
506,115
507,109
508,99
509,85
510,72
511,61
512,54
513,49
514,47
515,43
516,39
517,37
518,37
519,40
520,46
521,50
522,54
523,57
524,54
525,45
526,37
527,22
528,20
529,20
530,20
531,18
532,16
533,15
534,18
535,23
536,30
537,38
538,42
539,41
540,35
541,31
542,31
543,34
544,40
545,46
546,46
547,46
548,43
549,36
550,33
551,32
552,32
553,35
554,39
555,36
556,30
557,27
558,26
559,31
560,45
561,48
562,46
563,40
564,35
565,32
566,31
567,33
568,38
569,44
570,48
571,49
572,47
573,43
574,38
575,35
576,35
577,38
578,41
579,43
580,43
581,42
582,41
583,40
584,40
585,45
586,54
587,62
588,69
589,73
590,69
591,63
592,59
593,57
594,56
595,54
596,56
597,54
598,56
599,61
600,66
601,72
602,77
603,78
604,71
605,60
606,48
607,42
608,46
609,55
610,64
611,72
612,76
613,76
614,75
615,68
616,60
617,54
618,52
619,56
620,60
621,66
622,75
623,75
624,76
625,81
626,84
627,86
628,89
629,94
630,94
631,95
632,97
633,105
634,112
635,117
636,119
637,116
638,113
639,108
640,103
641,98
642,94
643,89
644,85
645,80
646,76
647,73
648,67
649,66
650,68
651,66
652,57
653,45
654,31
655,18
656,9
657,4
658,4
659,7
660,9
661,13
662,14
663,11
664,10
665,9
666,8
667,9
668,8
669,8
670,7
671,7
672,10
673,13
674,15
675,20
676,23
677,22
678,17
679,16
680,14
681,14
682,15
683,17
684,16
685,15
686,15
687,18
688,20
689,20
690,19
691,25
692,36
693,55
694,127
695,177
696,238
697,306
698,373
699,428
700,470
701,493
702,498
703,485
704,449
705,393
706,315
707,218
708,113
709,4
710,-101
711,-191
712,-253
713,-284
714,-285
715,-255
716,-206
717,-150
718,-91
719,-37
720,6
721,37
722,59
723,72
724,83
725,91
726,95
727,98
728,88
729,70
730,51
731,35
732,24
733,20
734,21
735,28
736,46
737,67
738,89
739,114
740,135
741,147
742,154
743,157
744,150
745,136
746,117
747,104
748,98
749,93
750,91
751,97
752,106
753,115
754,124
755,124
756,131
757,131
758,125
759,124
760,130
761,135
762,140
763,139
764,130
765,114
766,98
767,87
768,83
769,89
770,101
771,115
772,133
773,147
774,153
775,152
776,145
777,133
778,123
779,117
780,121
781,133
782,148
783,166
784,182
785,186
786,186
787,187
788,186
789,181
790,177
791,173
792,165
793,160
794,159
795,162
796,171
797,185
798,196
799,200
800,198
801,194
802,196
803,197
804,196
805,199
806,205
807,216
808,237
809,259
810,273
