,ECG
0,10
1,14
2,-6
3,-40
4,-75
5,-107
6,-130
7,-139
8,-140
9,-133
10,-118
11,-101
12,-80
13,-59
14,-37
15,21
16,19
17,-8
18,-61
19,-135
20,-213
21,-278
22,-322
23,-335
24,-305
25,-233
26,-134
27,-56
28,-19
29,-4
30,-19
31,-48
32,-71
33,-113
34,-171
35,-217
36,-249
37,-267
38,-279
39,-301
40,-316
41,-311
42,-299
43,-264
44,-218
45,-203
46,-207
47,-208
48,-211
49,-216
50,-205
51,-184
52,-162
53,-142
54,-128
55,-129
56,-135
57,-129
58,-119
59,-107
60,-91
61,-87
62,-96
63,-133
64,-186
65,-222
66,-246
67,-240
68,-201
69,-170
70,-161
71,-168
72,-188
73,-221
74,-259
75,-286
76,-286
77,-251
78,-198
79,-133
80,-85
81,-77
82,-84
83,-85
84,-72
85,-37
86,11
87,41
88,35
89,-1
90,-70
91,-156
92,-227
93,-267
94,-273
95,-252
96,-220
97,-179
98,-134
99,-92
100,-51
101,-20
102,0
103,13
104,16
105,0
106,-36
107,-77
108,-104
109,-113
110,-104
111,-79
112,-73
113,-88
114,-100
115,-109
116,-108
117,-108
118,-110
119,-110
120,-124
121,-152
122,-191
123,-232
124,-251
125,-238
126,-209
127,-160
128,-80
129,-4
130,-4
131,29
132,28
133,-2
134,-59
135,-121
136,-171
137,-194
138,-187
139,-163
140,-136
141,-106
142,-103
143,-138
144,-173
145,-179
146,-167
147,-139
148,-94
149,-39
150,0
151,12
152,-32
153,-64
154,-74
155,-67
156,-58
157,-61
158,-77
159,-106
160,-153
161,-212
162,-262
163,-287
164,-284
165,-257
166,-218
167,-182
168,-160
169,-138
170,-108
171,-86
172,-79
173,-78
174,-77
175,-44
176,24
177,91
178,142
179,163
180,149
181,118
182,57
183,-3
184,-27
185,-84
186,-122
187,-170
188,-252
189,-322
190,-355
191,-345
192,-287
193,-224
194,-170
195,-127
196,-126
197,-152
198,-163
199,-140
200,-91
201,-35
202,10
203,34
204,37
205,9
206,-41
207,-98
208,-150
209,-185
210,-197
211,-176
212,-135
213,-109
214,-81
215,-51
216,-45
217,-64
218,-91
219,-124
220,-188
221,-195
222,-183
223,-164
224,-155
225,-141
226,-122
227,-116
228,-104
229,-66
230,-11
231,32
232,56
233,65
234,64
235,55
236,36
237,8
238,-20
239,-44
240,-71
241,-93
242,-107
243,-127
244,-154
245,-169
246,-173
247,-165
248,-142
249,-116
250,-83
251,-45
252,-19
253,-11
254,-15
255,-39
256,-63
257,-54
258,-9
259,39
260,68
261,71
262,41
263,-15
264,-78
265,-137
266,-196
267,-240
268,-252
269,-224
270,-172
271,-129
272,-129
273,-95
274,-65
275,-54
276,-59
277,-68
278,-84
279,-101
280,-99
281,-87
282,-73
283,-53
284,-39
285,-30
286,-21
287,-29
288,-62
289,-83
290,-116
291,-146
292,-155
293,-131
294,-77
295,0
296,79
297,119
298,108
299,61
300,-8
301,-95
302,-182
303,-244
304,-262
305,-245
306,-199
307,-121
308,-41
309,3
310,26
311,23
312,-1
313,-16
314,-27
315,-42
316,-34
317,-7
318,33
319,86
320,139
321,282
322,382
323,501
324,635
325,734
326,781
327,816
328,819
329,763
330,662
331,522
332,373
333,243
334,133
335,52
336,5
337,-29
338,-57
