,ECG
0,-74
1,-81
2,-85
3,-86
4,-84
5,-77
6,-71
7,-69
8,-72
9,-79
10,-91
11,-100
12,-105
13,-106
14,-101
15,-94
16,-90
17,-89
18,-89
19,-90
20,-92
21,-93
22,-94
23,-92
24,-93
25,-96
26,-97
27,-98
28,-99
29,-93
30,-87
31,-82
32,-79
33,-80
34,-83
35,-88
36,-91
37,-88
38,-82
39,-78
40,-75
41,-77
42,-85
43,-94
44,-100
45,-107
46,-107
47,-104
48,-98
49,-90
50,-87
51,-88
52,-90
53,-93
54,-93
55,-90
56,-87
57,-87
58,-88
59,-90
60,-92
61,-92
62,-90
63,-87
64,-82
65,-82
66,-86
67,-91
68,-93
69,-91
70,-86
71,-76
72,-67
73,-62
74,-61
75,-64
76,-68
77,-69
78,-69
79,-68
80,-64
81,-57
82,-52
83,-52
84,-55
85,-58
86,-63
87,-65
88,-63
89,-55
90,-45
91,-38
92,-35
93,-35
94,-38
95,-40
96,-39
97,-34
98,-28
99,-19
100,-17
101,-20
102,-26
103,-32
104,-36
105,-38
106,-37
107,-34
108,-31
109,-29
110,-28
111,-26
112,-27
113,-27
114,-28
115,-30
116,-31
117,-31
118,-29
119,-26
120,-21
121,-17
122,-14
123,-12
124,-14
125,-18
126,-22
127,-26
128,-24
129,-20
130,-12
131,-5
132,0
133,4
134,1
135,2
136,6
137,12
138,23
139,31
140,34
141,32
142,23
143,12
144,5
145,4
146,6
147,13
148,21
149,24
150,22
151,19
152,16
153,15
154,17
155,21
156,23
157,22
158,14
159,3
160,-6
161,-16
162,-22
163,-20
164,-15
165,-12
166,-11
167,-14
168,-17
169,-17
170,-17
171,-13
172,-9
173,-6
174,-6
175,-7
176,-10
177,-13
178,-14
179,-9
180,-3
181,1
182,4
183,3
184,0
185,-4
186,-4
187,-1
188,7
189,24
190,49
191,84
192,127
193,176
194,234
195,299
196,371
197,453
198,539
199,623
200,699
201,762
202,815
203,800
204,754
205,675
206,568
207,440
208,303
209,171
210,56
211,-30
212,-86
213,-112
214,-118
215,-111
216,-100
217,-95
218,-96
219,-96
220,-96
221,-96
222,-96
223,-94
224,-91
225,-93
226,-96
227,-97
228,-95
229,-91
230,-87
231,-84
232,-81
233,-81
234,-84
235,-88
236,-88
237,-85
238,-75
239,-68
240,-65
241,-64
242,-67
243,-74
244,-78
245,-81
246,-80
247,-77
248,-73
249,-71
250,-73
251,-78
252,-83
253,-81
254,-75
255,-69
256,-59
257,-53
258,-52
259,-55
260,-61
261,-66
262,-69
263,-69
264,-64
265,-58
266,-56
267,-58
268,-61
269,-64
270,-61
271,-54
272,-34
273,-26
274,-24
275,-27
276,-33
277,-40
278,-43
279,-39
280,-30
281,-19
282,-9
283,-3
284,-2
285,-1
286,-3
287,-7
288,-8
289,-6
290,-5
291,-5
292,-7
293,-9
294,-8
295,-4
296,2
297,13
298,22
299,27
300,31
301,30
302,28
303,31
304,37
305,47
306,67
307,72
308,72
309,69
310,66
311,65
312,66
313,72
314,76
315,75
316,70
317,61
318,53
319,49
320,49
321,55
322,61
323,65
324,67
325,65
326,60
327,56
328,53
329,51
330,50
331,46
332,43
333,36
334,26
335,19
336,15
337,12
338,9
339,4
340,-2
341,-22
342,-33
343,-42
344,-49
345,-52
346,-55
347,-58
348,-65
349,-76
350,-84
351,-89
352,-92
353,-94
354,-95
355,-97
356,-102
357,-110
358,-120
359,-131
360,-140
361,-142
362,-140
363,-140
364,-133
365,-127
366,-125
367,-123
368,-125
369,-129
370,-132
371,-134
372,-136
373,-136
374,-136
375,-138
376,-146
377,-151
378,-152
379,-150
380,-145
381,-140
382,-138
383,-139
384,-141
385,-144
386,-146
387,-145
388,-144
389,-140
390,-137
391,-136
392,-138
393,-140
394,-141
395,-138
396,-133
397,-123
398,-115
399,-110
400,-109
401,-110
402,-114
403,-117
404,-117
405,-118
406,-116
407,-115
408,-117
409,-120
410,-127
411,-124
412,-119
413,-111
414,-103
415,-97
416,-100
417,-105
418,-114
419,-124
420,-131
421,-135
422,-136
423,-136
424,-138
425,-144
426,-148
427,-150
428,-149
429,-144
430,-137
431,-130
432,-126
433,-128
434,-135
435,-141
436,-144
437,-143
438,-137
439,-126
440,-116
441,-112
442,-116
443,-122
444,-133
445,-136
446,-134
447,-128
448,-122
449,-119
450,-119
451,-121
452,-123
453,-125
454,-124
455,-121
456,-120
457,-120
458,-122
459,-124
460,-125
461,-123
462,-120
463,-114
464,-110
465,-109
466,-113
467,-119
468,-125
469,-128
470,-127
471,-123
472,-116
473,-112
474,-110
475,-111
476,-114
477,-119
478,-120
479,-116
480,-112
481,-111
482,-113
483,-115
484,-115
485,-114
486,-112
487,-110
488,-108
489,-108
490,-112
491,-118
492,-125
493,-130
494,-132
495,-129
496,-120
497,-112
498,-111
499,-110
500,-112
501,-117
502,-122
503,-123
504,-120
505,-120
506,-114
507,-110
508,-109
509,-109
510,-115
511,-124
512,-130
513,-127
514,-121
515,-114
516,-108
517,-106
518,-109
519,-113
520,-115
521,-116
522,-115
523,-114
524,-113
525,-114
526,-117
527,-122
528,-126
529,-127
530,-126
531,-123
532,-120
533,-119
534,-120
535,-122
536,-123
537,-124
538,-123
539,-120
540,-117
541,-112
542,-110
543,-110
544,-112
545,-117
546,-122
547,-127
548,-143
549,-150
550,-159
551,-168
552,-173
553,-174
554,-171
555,-167
556,-163
557,-160
558,-159
559,-160
560,-161
561,-162
562,-161
563,-159
564,-156
565,-153
566,-154
567,-156
568,-156
569,-153
570,-147
571,-142
572,-138
573,-135
574,-135
575,-137
576,-140
577,-138
578,-133
579,-114
580,-82
581,-42
582,55
583,112
584,173
585,240
586,314
587,395
588,476
589,549
590,607
591,639
592,640
593,613
594,559
595,475
596,370
597,253
598,131
599,17
600,-81
601,-159
602,-209
603,-234
604,-237
605,-228
606,-216
607,-210
608,-209
609,-209
610,-210
611,-209
612,-204
613,-196
