,ECG
0,54
1,58
2,61
3,65
4,71
5,76
6,80
7,82
8,86
9,94
10,92
11,82
12,68
13,50
14,40
15,47
16,67
17,101
18,139
19,170
20,187
21,187
22,175
23,160
24,149
25,145
26,152
27,165
28,173
29,178
30,178
31,174
32,170
33,167
34,164
35,160
36,149
37,138
38,132
39,130
40,133
41,141
42,146
43,149
44,146
45,134
46,111
47,86
48,75
49,78
50,89
51,106
52,125
53,138
54,143
55,140
56,128
57,109
58,88
59,72
60,67
61,67
62,67
63,63
64,56
65,51
66,47
67,41
68,32
69,24
70,17
71,11
72,0
73,-7
74,-11
75,-14
76,-11
77,9
78,16
79,20
80,20
81,15
82,4
83,-12
84,-26
85,-34
86,-37
87,-31
88,-19
89,-7
90,1
91,1
92,9
93,17
94,19
95,23
96,24
97,13
98,-12
99,-38
100,-53
101,-58
102,-52
103,-32
104,-2
105,27
106,48
107,62
108,60
109,45
110,29
111,25
112,40
113,40
114,39
115,33
116,22
117,14
118,6
119,0
120,1
121,5
122,7
123,13
124,13
125,14
126,18
127,21
128,27
129,36
130,42
131,41
132,35
133,30
134,26
135,26
136,23
137,19
138,17
139,16
140,14
141,15
142,21
143,28
144,37
145,60
146,65
147,64
148,59
149,50
150,35
151,18
152,5
153,0
154,3
155,13
156,25
157,37
158,44
159,48
160,48
161,41
162,32
163,31
164,32
165,33
166,36
167,37
168,34
169,33
170,34
171,37
172,42
173,47
174,53
175,57
176,58
177,60
178,55
179,54
180,52
181,43
182,28
183,17
184,10
185,4
186,4
187,12
188,29
189,46
190,57
191,64
192,59
193,43
194,28
195,26
196,31
197,42
198,56
199,71
200,83
201,85
202,78
203,67
204,57
205,50
206,49
207,50
208,54
209,54
210,48
211,40
212,41
213,42
214,44
215,46
216,48
217,46
218,44
219,45
220,46
221,50
222,50
223,43
224,39
225,42
226,52
227,67
228,79
229,83
230,78
231,67
232,54
233,54
234,45
235,42
236,49
237,60
238,71
239,79
240,78
241,69
242,61
243,57
244,59
245,64
246,69
247,70
248,64
249,54
250,54
251,54
252,52
253,53
254,53
255,50
256,46
257,40
258,38
259,41
260,45
261,48
262,56
263,67
264,77
265,96
266,117
267,142
268,175
269,207
270,233
271,253
272,266
273,283
274,304
275,331
276,357
277,376
278,378
279,320
280,271
281,215
282,155
283,98
284,48
285,8
286,-26
287,-59
288,-85
289,-101
290,-112
291,-111
292,-96
293,-76
294,-58
295,-39
296,-21
297,-5
298,2
299,0
300,-4
301,0
302,5
303,11
304,20
305,29
306,33
307,39
308,47
309,56
310,65
311,78
312,82
313,77
314,65
315,58
316,52
317,44
318,39
319,40
320,41
321,42
322,43
323,43
324,43
325,48
326,52
327,56
328,55
329,55
330,62
331,69
332,72
333,70
334,65
335,60
336,58
337,59
338,60
339,60
340,61
341,67
342,74
343,72
344,69
345,60
346,64
347,71
348,77
349,80
350,77
351,70
352,64
353,55
354,46
355,43
356,44
357,51
358,67
359,86
360,98
361,103
362,105
363,107
364,104
365,96
366,87
367,81
368,79
369,81
370,90
371,104
372,114
373,122
374,135
375,135
376,143
377,136
378,98
379,88
380,84
381,83
382,92
383,114
384,135
385,148
386,158
387,159
388,150
389,143
390,143
391,149
392,153
393,150
394,146
395,144
396,141
397,136
398,135
399,140
400,150
401,161
402,169
403,173
404,172
405,162
406,145
407,123
408,104
409,87
410,74
411,71
412,82
413,87
414,91
415,91
416,83
417,70
418,61
419,58
420,49
421,34
422,14
423,-4
424,-14
425,-17
426,-13
427,1
428,19
429,35
430,41
431,35
432,25
433,12
434,-2
435,0
436,10
437,16
438,19
439,22
440,20
441,14
442,5
443,-1
444,5
445,6
446,10
447,12
448,5
449,-1
450,-6
451,-8
452,-9
453,-7
454,-1
455,6
456,14
457,23
458,35
459,41
460,36
461,24
462,12
463,3
464,-4
465,-5
466,1
467,14
468,29
469,37
470,32
471,22
472,9
473,-1
474,0
475,11
476,23
477,36
478,57
479,54
480,44
481,32
482,27
483,26
484,26
485,30
486,36
487,41
488,43
489,47
490,49
491,41
492,30
493,23
494,18
495,12
496,11
497,16
498,25
499,37
500,45
501,52
502,59
503,59
504,47
505,31
506,13
507,-1
508,-6
509,-2
510,9
511,58
512,82
513,98
514,100
515,84
516,63
517,47
518,47
519,37
520,33
521,28
522,24
523,24
524,24
525,20
526,10
527,0
528,-4
529,2
530,18
531,35
532,51
533,59
534,58
535,54
536,47
537,40
538,39
539,44
540,52
541,63
542,72
543,72
544,66
545,26
546,3
547,-7
548,-9
549,-2
550,7
551,15
552,28
553,41
554,50
555,57
556,61
557,63
558,67
559,77
560,84
561,82
562,75
563,67
564,61
565,59
566,57
567,55
568,59
569,66
570,64
571,56
572,43
573,30
574,19
575,18
576,28
577,47
578,84
579,88
580,82
581,63
582,40
583,25
584,19
585,22
586,30
587,36
588,35
589,32
590,32
591,35
592,41
593,44
594,43
595,35
596,29
597,28
598,29
599,36
600,46
601,62
602,82
603,90
604,85
605,74
606,64
607,62
608,76
609,100
610,129
611,186
612,207
613,222
614,223
615,218
616,219
617,228
618,250
619,280
620,307
621,323
622,322
623,301
624,266
625,223
626,173
627,125
628,86
629,53
630,19
631,-17
632,-54
633,-85
634,-111
635,-122
636,-116
637,-98
638,-82
639,-69
640,-57
641,-46
642,-34
643,4
644,28
645,48
646,61
647,68
648,64
649,50
650,36
651,30
652,32
653,42
654,51
655,57
656,58
657,54
658,50
659,46
660,46
661,42
662,37
663,33
664,33
665,38
666,46
667,51
668,52
669,56
670,60
671,60
672,54
673,47
674,43
675,44
676,50
677,69
678,80
679,84
680,90
681,97
682,96
683,90
684,85
685,84
686,80
687,67
688,47
689,32
690,25
691,22
692,27
693,41
694,63
695,85
696,103
697,111
698,102
699,84
700,68
701,62
702,63
703,70
704,81
705,92
706,103
707,110
708,109
709,102
710,99
711,103
712,106
713,104
714,99
715,99
716,102
717,107
718,115
719,121
720,126
721,130
722,126
723,121
724,120
725,124
726,132
727,145
728,156
729,161
730,158
731,151
732,145
733,132
734,112
735,99
736,99
737,102
738,115
739,136
740,159
741,176
742,186
743,190
744,184
745,148
746,135
747,123
748,108
749,99
750,97
751,99
752,105
753,116
754,132
755,138
756,131
757,116
758,93
759,69
760,53
761,51
762,58
763,68
764,81
765,94
766,102
767,95
768,77
769,58
770,42
771,29
772,18
773,9
774,2
775,0
776,3
777,4
778,1
779,0
780,6
781,9
782,5
783,-2
784,-8
785,-7
786,-2
787,4
788,10
789,14
790,16
791,15
792,11
793,5
794,3
795,9
796,19
797,24
798,18
799,4
800,-8
801,-19
802,-19
803,-23
804,-15
805,2
806,19
807,34
808,45
809,48
810,41
811,29
812,20
813,22
814,23
815,22
816,23
817,26
818,28
819,29
820,31
821,29
822,22
823,11
824,1
825,-4
826,-10
827,-13
828,-3
829,16
830,32
831,45
832,60
833,71
834,76
835,82
