,ECG
0,32896
1,32896
2,32832
3,32896
4,33024
5,33152
6,33088
7,33088
8,33216
9,33472
10,33408
11,33344
12,33472
13,33536
14,33536
15,33408
16,33472
17,33600
18,33600
19,33600
20,33664
21,33728
22,33664
23,33664
24,33600
25,33792
26,33856
27,33920
28,34112
29,34176
30,33984
31,33792
32,33600
33,33536
34,33536
35,33536
36,33536
37,33600
38,33664
39,33600
40,33536
41,33600
42,33792
43,33856
44,33856
45,33984
46,34240
47,34432
48,34496
49,34624
50,34688
51,34752
52,34752
53,34752
54,34752
55,34816
56,34688
57,34496
58,34368
59,34240
60,33984
61,33728
62,33792
63,33920
64,33792
65,33664
66,33600
67,33664
68,33600
69,33408
70,33280
71,33344
72,33344
73,33344
74,33408
75,33600
76,33728
77,33728
78,33792
79,33792
80,33664
81,33344
82,33152
83,33600
84,33664
85,35648
86,37952
87,40576
88,42240
89,42304
90,40128
91,36800
92,34048
93,32192
94,31296
95,31296
96,31808
97,32192
98,32512
99,32512
100,32960
101,33344
102,33280
103,33280
104,33408
105,33600
106,33664
107,33600
108,33728
109,33856
110,33856
111,33856
112,33984
113,34048
114,33984
115,33920
116,34048
117,34240
118,34240
119,34240
120,34304
121,34368
122,34368
123,34432
124,34304
125,34368
126,34496
127,34560
128,34688
129,34752
130,34752
131,34624
132,34688
133,34816
134,35008
135,35008
136,35072
137,35200
138,35392
139,35456
140,35520
141,35712
142,35840
143,35904
144,35904
145,35904
146,36032
147,36160
148,36160
149,36160
150,36224
151,36352
152,36096
153,35776
154,35456
155,35072
156,34560
157,34112
158,33728
159,33408
160,33088
161,32832
162,32832
163,32896
164,32704
165,32576
166,32512
167,32640
168,32704
169,32768
170,32768
171,32896
172,32896
173,32960
174,33088
175,33216
176,33216
177,33152
178,33152
179,33216
180,33280
181,33280
182,33216
183,33280
184,33408
185,33408
186,33408
187,33664
188,33856
189,33664
190,33472
191,33408
192,33536
193,33664
194,33664
195,33728
196,33792
197,33664
198,33536
199,33472
200,33600
201,33728
202,33728
203,33792
204,33920
205,33984
206,33920
207,33856
208,33856
209,33984
210,34048
211,33984
212,33920
213,33856
214,33856
215,33792
216,33728
217,33792
218,33792
219,33728
220,33792
221,34176
222,34432
223,34368
224,34304
225,34368
226,34432
227,34432
228,34432
229,34560
230,34752
231,34816
232,34688
233,34560
234,34432
235,34240
236,34048
237,33920
238,33728
239,33536
240,33408
241,33344
242,33472
243,33600
244,33728
245,33792
246,33856
247,33920
248,33792
249,33856
250,34112
251,34112
252,33856
253,33536
254,33408
255,33472
256,33408
257,33216
258,33024
259,33088
260,33536
261,34816
262,36928
263,39424
264,41408
265,42176
266,41024
267,38016
268,34880
269,32576
270,31424
271,31232
272,31552
273,32000
274,32448
275,32896
276,33216
277,33344
278,33472
279,33664
280,33856
281,33856
282,33856
283,33984
284,34048
285,33984
286,33920
287,33920
288,34176
289,34304
290,34176
291,34048
292,34048
293,33984
294,33792
295,33792
296,33920
297,34112
298,34112
299,34176
300,34368
301,34496
302,34496
303,34432
304,34496
305,34624
306,34688
307,34752
308,34880
309,35008
310,35008
311,34944
312,35008
313,35136
314,35328
315,35584
316,35776
317,35904
318,35904
319,35776
320,35776
321,35968
322,36096
323,36032
324,36032
325,36096
326,36160
327,36032
328,35776
329,35648
330,35584
331,35328
332,34944
333,34560
334,34112
335,33664
336,33216
337,33024
338,32960
339,32832
340,32640
341,32640
342,32768
343,32832
344,32768
345,32768
346,32832
347,32960
348,32960
349,32960
350,33088
351,33152
352,33280
353,33344
354,33408
355,33408
356,33344
357,33280
358,33408
359,33472
360,33472
361,33344
362,33280
363,33472
364,33472
365,33344
366,33280
367,33408
368,33472
369,33472
370,33472
371,33600
372,33728
373,33728
374,33664
375,33664
376,33728
377,33664
378,33664
379,33792
380,33984
381,33920
382,33856
383,33792
384,33984
385,34048
386,33984
387,33856
388,33728
389,33728
390,33600
391,33600
392,33792
393,33856
394,33856
395,33856
396,33920
397,33984
398,33984
399,33920
400,33984
401,34112
402,34176
403,34304
404,34560
405,34624
406,34496
407,34368
408,34368
409,34560
410,34688
411,34688
412,34752
413,34880
414,34752
415,34432
416,34176
417,34048
418,33920
419,33600
420,33536
421,33536
422,33600
423,33600
424,33664
425,33600
426,33600
427,33600
428,33600
429,33664
430,33664
431,33664
432,33664
433,33728
434,33920
435,33920
436,33728
437,33536
438,33344
439,33152
440,33024
441,33344
442,34560
443,36544
444,39104
445,41088
446,42048
447,41024
448,37888
449,34688
450,32576
451,31616
452,31360
453,31552
454,32128
455,32832
456,33280
457,33600
458,33728
459,33600
460,33472
461,33344
462,33472
463,33792
464,33856
