,ECG
0,-88
1,-88
2,-86
3,-82
4,-76
5,-69
6,-62
7,-58
8,-57
9,-60
10,-65
11,-69
12,-69
13,-63
14,-56
15,-51
16,-50
17,-51
18,-53
19,-55
20,-55
21,-52
22,-49
23,-45
24,-44
25,-47
26,-61
27,-66
28,-63
29,-55
30,-47
31,-40
32,-36
33,-35
34,-37
35,-39
36,-40
37,-37
38,-34
39,-32
40,-30
41,-29
42,-30
43,-31
44,-29
45,-24
46,-17
47,-10
48,-10
49,-14
50,-20
51,-30
52,-38
53,-37
54,-35
55,-30
56,-23
57,-19
58,-16
59,-17
60,-21
61,-18
62,-13
63,-5
64,3
65,6
66,6
67,2
68,-3
69,-6
70,-4
71,-2
72,1
73,5
74,6
75,2
76,-2
77,-5
78,-3
79,2
80,7
81,14
82,19
83,18
84,10
85,2
86,-3
87,-4
88,-2
89,0
90,3
91,5
92,3
93,1
94,-1
95,-1
96,0
97,0
98,-4
99,-13
100,-25
101,-36
102,-41
103,-41
104,-39
105,-39
106,-41
107,-45
108,-56
109,-69
110,-77
111,-82
112,-81
113,-78
114,-76
115,-79
116,-85
117,-91
118,-95
119,-94
120,-88
121,-79
122,-74
123,-73
124,-80
125,-91
126,-106
127,-119
128,-124
129,-118
130,-113
131,-110
132,-111
133,-115
134,-118
135,-119
136,-115
137,-108
138,-100
139,-92
140,-89
141,-89
142,-89
143,-94
144,-102
145,-108
146,-111
147,-113
148,-113
149,-113
150,-113
151,-113
152,-114
153,-113
154,-110
155,-107
156,-104
157,-100
158,-99
159,-102
160,-103
161,-104
162,-102
163,-98
164,-94
165,-92
166,-96
167,-100
168,-104
169,-108
170,-107
171,-101
172,-95
173,-89
174,-85
175,-84
176,-84
177,-83
178,-80
179,-75
180,-71
181,-68
182,-67
183,-68
184,-72
185,-75
186,-77
187,-76
188,-71
189,-66
190,-63
191,-62
192,-65
193,-71
194,-78
195,-84
196,-86
197,-84
198,-80
199,-71
200,-70
201,-70
202,-70
203,-71
204,-71
205,-70
206,-70
207,-69
208,-72
209,-76
210,-76
211,-74
212,-67
213,-59
214,-53
215,-52
216,-55
217,-62
218,-68
219,-73
220,-74
221,-72
222,-67
223,-65
224,-69
225,-76
226,-85
227,-91
228,-91
229,-83
230,-72
231,-61
232,-56
233,-57
234,-69
235,-77
236,-81
237,-78
238,-71
239,-63
240,-56
241,-52
242,-53
243,-56
244,-58
245,-56
246,-53
247,-51
248,-50
249,-49
250,-49
251,-51
252,-52
253,-48
254,-39
255,-33
256,-32
257,-33
258,-38
259,-46
260,-50
261,-47
262,-40
263,-33
264,-29
265,-29
266,-32
267,-42
268,-64
269,-68
270,-69
271,-68
272,-71
273,-73
274,-78
275,-85
276,-90
277,-91
278,-90
279,-86
280,-82
281,-79
282,-78
283,-78
284,-80
285,-84
286,-85
287,-83
288,-81
289,-78
290,-76
291,-78
292,-82
293,-86
294,-89
295,-89
296,-84
297,-78
298,-75
299,-73
300,-73
301,-72
302,-70
303,-61
304,-28
305,-11
306,2
307,12
308,20
309,28
310,45
311,71
312,96
313,115
314,120
315,104
316,70
317,20
318,-35
319,-87
320,-130
321,-163
322,-187
323,-207
324,-229
325,-248
326,-264
327,-271
328,-263
329,-244
330,-219
331,-188
332,-158
333,-135
334,-119
335,-107
336,-100
337,-89
338,-67
339,-57
340,-54
341,-59
342,-63
343,-69
344,-73
345,-68
346,-58
347,-50
348,-43
349,-40
350,-44
351,-50
352,-57
353,-57
354,-48
355,-39
356,-34
357,-31
358,-34
359,-42
360,-50
361,-54
362,-50
363,-41
364,-30
365,-18
366,-8
367,-8
368,-15
369,-21
370,-25
371,-26
372,-26
373,-23
374,-24
375,-26
376,-30
377,-33
378,-34
379,-32
380,-29
381,-26
382,-26
383,-26
384,-27
385,-27
386,-24
387,-18
388,-8
389,1
390,6
391,8
392,7
393,5
394,3
395,3
396,4
397,3
398,1
399,-1
400,-4
401,-7
402,-7
403,0
404,9
405,17
406,19
407,16
408,14
409,12
410,13
411,20
412,27
413,33
414,36
415,32
416,25
417,19
418,14
419,14
420,19
421,26
422,27
423,26
424,22
425,22
426,15
427,8
428,5
429,9
430,16
431,22
432,26
433,25
434,17
435,3
436,-6
437,-12
438,-14
439,-12
440,-9
441,-9
442,-14
443,-29
444,-37
445,-43
446,-45
447,-47
448,-51
449,-59
450,-67
451,-76
452,-82
453,-84
454,-82
455,-77
456,-74
457,-76
458,-80
459,-87
460,-94
461,-99
462,-101
463,-100
464,-100
465,-105
466,-112
467,-118
468,-126
469,-130
470,-126
471,-116
472,-104
473,-99
474,-101
475,-108
476,-129
477,-136
478,-132
479,-125
480,-117
481,-110
482,-110
483,-114
484,-122
485,-127
486,-126
487,-122
488,-115
489,-114
490,-111
491,-113
492,-119
493,-123
494,-124
495,-118
496,-107
497,-97
498,-89
499,-87
500,-89
501,-94
502,-96
503,-95
504,-91
505,-86
506,-80
507,-78
508,-79
509,-86
510,-95
511,-93
512,-86
513,-81
514,-79
515,-78
516,-85
517,-96
518,-101
519,-103
520,-100
521,-90
522,-79
523,-73
524,-69
525,-72
526,-79
527,-80
528,-79
529,-79
530,-75
531,-73
532,-76
533,-79
534,-81
535,-83
536,-78
537,-69
538,-63
539,-59
540,-57
541,-64
542,-72
543,-79
544,-82
545,-76
546,-71
547,-70
548,-71
549,-78
550,-90
551,-97
552,-101
553,-101
554,-96
555,-89
556,-85
557,-84
558,-88
559,-93
560,-95
561,-93
562,-91
563,-84
564,-78
565,-79
566,-83
567,-83
568,-90
569,-96
570,-99
571,-96
572,-88
573,-79
574,-73
575,-74
576,-77
577,-81
578,-84
579,-83
580,-75
581,-70
582,-67
583,-68
584,-74
585,-80
586,-84
587,-84
588,-79
589,-73
590,-68
591,-66
592,-69
593,-72
594,-78
595,-83
596,-82
597,-80
598,-77
599,-70
600,-64
601,-64
602,-65
603,-64
604,-62
605,-59
606,-57
607,-56
608,-55
609,-56
610,-61
611,-59
612,-55
613,-53
614,-41
615,-42
616,-46
617,-51
618,-56
619,-57
620,-53
621,-50
622,-48
623,-50
624,-56
625,-63
626,-72
627,-79
628,-79
629,-71
630,-62
631,-60
632,-61
633,-66
634,-79
635,-90
636,-94
637,-97
638,-95
639,-89
640,-86
641,-81
642,-80
643,-89
644,-95
645,-89
646,-84
647,-79
648,-71
649,-74
650,-82
651,-91
652,-97
653,-102
654,-104
655,-101
656,-93
657,-86
658,-85
659,-83
660,-75
661,-65
662,-57
663,-44
664,-33
665,-23
666,-15
667,-7
668,2
669,18
670,38
671,70
672,100
673,119
674,121
675,101
676,62
677,11
678,-43
679,-96
680,-139
681,-172
682,-199
683,-239
684,-258
685,-266
686,-267
687,-258
688,-242
689,-223
690,-203
691,-183
692,-168
693,-149
694,-130
695,-111
696,-91
697,-76
698,-68
699,-64
700,-67
701,-70
702,-68
703,-61
704,-54
705,-45
706,-38
707,-39
708,-43
709,-49
710,-49
711,-53
712,-52
713,-48
714,-40
715,-29
716,-23
717,-30
718,-40
719,-49
720,-51
721,-43
722,-33
723,-25
724,-20
725,-21
726,-30
727,-40
728,-48
729,-49
730,-47
731,-40
732,-34
733,-33
734,-33
735,-34
736,-32
737,-26
738,-20
739,-12
740,-6
741,-8
742,-14
743,-20
744,-28
745,-30
746,-24
747,-19
748,-15
749,-13
750,-16
751,-25
752,-27
753,-26
754,-23
755,-16
756,-8
757,-4
758,-5
759,-6
760,-8
761,-11
762,-14
763,-13
764,-10
765,-10
766,-8
767,-7
768,-9
769,-7
770,-4
771,0
772,5
773,6
774,5
775,1
776,-4
777,-11
778,-10
779,-6
780,0
781,10
782,13
783,10
784,3
785,0
786,6
787,12
788,18
789,23
790,21
791,12
792,1
793,-12
794,-23
795,-26
796,-27
797,-32
798,-30
799,-29
800,-31
801,-29
802,-22
803,-16
804,-9
805,-10
806,-18
807,-26
808,-39
809,-56
810,-64
811,-65
812,-66
813,-64
814,-64
815,-70
816,-79
817,-89
818,-95
819,-87
820,-78
821,-71
822,-69
823,-74
824,-83
825,-92
826,-99
827,-95
828,-79
829,-63
830,-51
831,-44
832,-46
833,-58
834,-74
835,-87
836,-91
837,-89
838,-86
839,-79
840,-73
841,-72
842,-74
843,-73
844,-68
845,-59
846,-50
847,-42
848,-39
849,-42
850,-52
851,-59
852,-59
853,-59
854,-52
855,-42
856,-34
857,-28
858,-28
859,-33
860,-36
861,-37
862,-35
863,-33
864,-31
865,-34
866,-42
867,-54
868,-64
869,-66
870,-61
871,-49
872,-33
873,-21
874,-15
875,-14
876,-20
877,-27
878,-32
879,-30
880,-24
881,-20
882,-16
883,-18
884,-25
885,-32
886,-35
887,-34
888,-30
889,-26
890,-29
891,-37
892,-46
893,-51
894,-50
895,-46
896,-38
