,ECG
0,-115
1,-111
2,-106
3,-103
4,-106
5,-112
6,-113
7,-110
8,-103
9,-89
10,-78
11,-74
12,-78
13,-89
14,-102
15,-112
16,-114
17,-106
18,-93
19,-83
20,-77
21,-74
22,-80
23,-91
24,-89
25,-80
26,-72
27,-68
28,-70
29,-80
30,-93
31,-103
32,-110
33,-112
34,-110
35,-108
36,-110
37,-117
38,-129
39,-140
40,-146
41,-141
42,-133
43,-123
44,-118
45,-120
46,-129
47,-143
48,-154
49,-160
50,-155
51,-142
52,-127
53,-118
54,-117
55,-122
56,-138
57,-138
58,-129
59,-114
60,-100
61,-87
62,-80
63,-78
64,-79
65,-75
66,-65
67,-65
68,-53
69,-39
70,-23
71,-5
72,12
73,25
74,36
75,42
76,37
77,20
78,-8
79,-47
80,-89
81,-126
82,-152
83,-164
84,-169
85,-176
86,-183
87,-195
88,-209
89,-227
90,-222
91,-204
92,-181
93,-159
94,-144
95,-137
96,-137
97,-138
98,-138
99,-127
100,-105
101,-79
102,-54
103,-35
104,-26
105,-25
106,-31
107,-35
108,-33
109,-30
110,-26
111,-24
112,-28
113,-41
114,-60
115,-79
116,-94
117,-98
118,-93
119,-86
120,-78
121,-75
122,-84
123,-90
124,-92
125,-84
126,-74
127,-65
128,-56
129,-52
130,-54
131,-56
132,-53
133,-45
134,-32
135,-22
136,-13
137,-7
138,-11
139,-19
140,-23
141,-23
142,-15
143,-3
144,5
145,13
146,16
147,13
148,8
149,8
150,10
151,15
152,25
153,35
154,43
155,45
156,45
157,49
158,55
159,62
160,67
161,71
162,72
163,70
164,67
165,65
166,64
167,66
168,71
169,73
170,72
171,66
172,57
173,51
174,52
175,57
176,65
177,71
178,73
179,71
180,62
181,50
182,42
183,41
184,50
185,59
186,69
187,70
188,59
189,48
190,42
191,45
192,53
193,60
194,68
195,71
196,65
197,56
198,51
199,53
200,59
201,68
202,78
203,87
204,88
205,85
206,81
207,80
208,80
209,84
210,84
211,87
212,86
213,80
214,73
215,65
216,59
217,59
218,66
219,73
220,73
221,69
222,62
223,54
224,53
225,59
226,69
227,78
228,87
229,90
230,82
231,69
232,56
233,48
234,43
235,36
236,31
237,25
238,14
239,4
240,-1
241,-6
242,-5
243,0
244,6
245,10
246,11
247,4
248,-4
249,-9
250,-10
251,-7
252,-1
253,9
254,7
255,0
256,-9
257,-11
258,-7
259,1
260,16
261,29
262,36
263,35
264,28
265,22
266,21
267,29
268,51
269,83
270,113
271,132
272,135
273,125
274,105
275,77
