,ECG
0,-49
1,-58
2,-76
3,-98
4,-115
5,-123
6,-123
7,-114
8,-100
9,-97
10,-103
11,-113
12,-125
13,-134
14,-134
15,-125
16,-113
17,-96
18,-98
19,-108
20,-120
21,-127
22,-127
23,-121
24,-110
25,-101
26,-98
27,-98
28,-102
29,-101
30,-98
31,-92
32,-83
33,-73
34,-68
35,-68
36,-71
37,-74
38,-71
39,-64
40,-55
41,-48
42,-47
43,-47
44,-45
45,-41
46,-38
47,-28
48,-15
49,-7
50,-10
51,-23
52,-36
53,-44
54,-43
55,-33
56,-22
57,-15
58,-6
59,-3
60,-8
61,-14
62,-16
63,-13
64,-3
65,8
66,18
67,24
68,22
69,16
70,10
71,6
72,4
73,7
74,8
75,9
76,11
77,13
78,16
79,19
80,22
81,26
82,25
83,7
84,-5
85,-19
86,-29
87,-32
88,-30
89,-26
90,-26
91,-23
92,-20
93,-19
94,-19
95,-16
96,-11
97,0
98,6
99,7
100,4
101,-8
102,-25
103,-36
104,-42
105,-41
106,-30
107,-19
108,-11
109,-8
110,-14
111,-23
112,-26
113,-21
114,-6
115,10
116,25
117,30
118,23
119,14
120,9
121,14
122,26
123,39
124,52
125,64
126,79
127,102
128,131
129,160
130,184
131,191
132,191
133,180
134,151
135,106
136,55
137,13
138,-11
139,-23
140,-30
141,-40
142,-58
143,-83
144,-112
145,-132
146,-137
147,-129
148,-110
149,-81
150,-53
151,-21
152,-12
153,-8
154,-2
155,1
156,5
157,13
158,15
159,12
160,11
161,9
162,10
163,19
164,29
165,37
166,48
167,56
168,58
169,59
170,56
171,53
172,56
173,61
174,67
175,71
176,70
177,64
178,62
179,64
180,69
181,77
182,87
183,93
184,92
185,65
186,50
187,39
188,36
189,40
190,46
191,47
192,43
193,39
194,34
195,32
196,34
197,43
198,55
199,62
200,61
201,53
202,36
203,18
204,9
205,7
206,12
207,23
208,34
209,37
210,33
211,20
212,8
213,0
214,-3
215,-2
216,5
217,12
218,15
219,12
220,9
221,11
222,14
223,18
224,19
225,13
226,2
227,-3
228,-9
229,-13
230,-10
231,-3
232,0
233,0
234,-5
235,-15
236,-24
237,-30
238,-31
239,-28
240,-29
241,-34
242,-39
243,-49
244,-63
245,-72
246,-75
247,-71
248,-67
249,-63
250,-62
251,-68
252,-92
253,-96
254,-95
255,-92
256,-87
257,-79
258,-78
259,-85
260,-91
261,-97
262,-100
263,-100
264,-99
265,-98
266,-104
267,-118
268,-135
269,-150
270,-159
271,-157
272,-146
273,-131
274,-131
275,-123
276,-120
277,-126
278,-139
279,-152
280,-157
281,-157
282,-151
283,-142
284,-133
285,-129
286,-136
287,-147
288,-144
289,-139
290,-130
291,-120
292,-115
293,-118
294,-124
295,-130
296,-134
297,-133
298,-128
299,-119
300,-112
301,-110
302,-111
303,-115
304,-114
305,-109
306,-100
307,-91
308,-83
309,-80
310,-84
311,-92
312,-101
313,-103
314,-97
315,-90
316,-81
317,-70
318,-69
319,-76
320,-84
321,-80
322,-75
323,-67
324,-61
325,-61
326,-69
327,-83
328,-96
329,-102
330,-104
331,-101
332,-93
333,-88
334,-93
335,-102
336,-114
337,-123
338,-125
339,-119
340,-109
341,-100
342,-98
343,-103
344,-114
345,-127
346,-132
347,-127
348,-116
349,-104
350,-95
351,-96
352,-102
353,-112
354,-120
355,-110
356,-98
357,-84
358,-74
359,-74
360,-82
361,-92
362,-98
363,-95
364,-88
365,-79
366,-67
367,-62
368,-61
369,-60
370,-58
371,-53
372,-41
373,-24
374,0
375,25
376,41
377,52
378,55
379,46
380,31
381,9
382,-17
383,-47
384,-76
385,-104
386,-125
387,-144
388,-178
389,-188
390,-197
391,-205
392,-213
393,-215
394,-210
395,-196
396,-174
397,-145
398,-121
399,-103
400,-90
401,-86
402,-91
403,-95
404,-93
405,-86
406,-76
407,-67
408,-60
409,-57
410,-56
411,-54
412,-49
413,-39
414,-31
415,-24
416,-24
417,-20
418,-22
419,-30
420,-39
421,-42
422,-35
423,-32
424,-32
425,-35
426,-42
427,-50
428,-55
429,-55
430,-51
431,-42
432,-34
433,-30
434,-31
435,-38
436,-48
437,-49
438,-42
439,-33
440,-20
441,-9
442,-1
443,-5
444,-17
445,-29
446,-33
447,-35
448,-30
449,-18
450,-10
451,-11
452,-20
453,-34
454,-46
455,-49
456,-39
457,-25
458,-16
459,-15
460,-18
461,-23
462,-28
463,-29
464,-23
465,-11
466,1
467,8
468,7
469,1
470,-7
471,-17
472,-21
473,-20
474,-17
475,-16
476,-16
477,-17
478,-22
479,-27
480,-28
481,-25
482,-19
483,-13
484,-12
485,-18
486,-26
487,-34
488,-38
489,-31
490,-26
491,-23
492,-24
493,-34
494,-47
495,-54
496,-57
497,-52
498,-46
499,-39
500,-30
501,-26
502,-31
503,-36
504,-38
505,-44
506,-45
507,-44
508,-46
509,-48
510,-55
511,-66
512,-72
513,-77
514,-84
515,-84
516,-83
517,-87
518,-93
519,-99
520,-106
521,-106
522,-94
523,-87
524,-82
525,-81
526,-85
527,-92
528,-94
529,-90
530,-81
531,-69
532,-59
533,-53
534,-54
535,-61
536,-66
537,-69
538,-69
539,-65
540,-59
541,-56
542,-52
543,-49
544,-49
545,-48
546,-41
547,-33
548,-25
549,-21
550,-18
551,-19
552,-23
553,-28
554,-30
555,-30
556,-25
557,-22
558,-19
559,-19
560,-20
561,-22
562,-20
563,-13
564,-4
565,5
566,11
567,9
568,4
569,-2
570,-11
571,-12
572,-9
573,-5
574,0
575,2
576,-4
577,-13
578,-27
579,-42
580,-47
581,-44
582,-38
583,-33
584,-31
585,-33
586,-37
587,-41
588,-42
589,-35
590,-29
591,-17
592,-17
593,-27
594,-43
595,-58
596,-68
597,-72
598,-70
599,-64
600,-59
601,-61
602,-63
603,-63
604,-62
605,-58
606,-50
607,-42
608,-37
609,-37
610,-42
611,-50
612,-57
613,-57
614,-47
615,-33
616,-19
617,-4
618,7
619,22
620,39
621,55
622,70
623,77
624,70
625,18
626,-28
627,-73
628,-106
629,-126
630,-133
631,-138
632,-146
633,-160
634,-181
635,-206
636,-222
637,-225
638,-216
639,-188
640,-155
641,-126
642,-106
643,-98
644,-92
645,-85
646,-81
647,-72
648,-62
649,-57
650,-59
651,-61
652,-65
653,-71
654,-71
655,-64
656,-56
657,-48
658,-45
659,-62
660,-74
661,-82
662,-80
663,-71
664,-59
665,-45
666,-31
667,-28
668,-33
669,-40
670,-50
671,-54
672,-50
673,-44
674,-38
675,-36
676,-41
677,-49
678,-57
679,-61
680,-57
681,-47
682,-34
683,-20
684,-10
685,-15
686,-30
687,-43
688,-49
689,-51
690,-46
691,-35
692,-29
693,-24
694,-25
695,-19
696,-12
697,-7
698,3
699,8
700,1
701,1
702,-5
703,-15
704,-24
705,-21
706,-11
707,0
708,12
709,21
710,22
711,19
712,15
713,15
714,20
715,28
716,36
717,43
718,44
719,37
720,27
721,19
722,16
723,16
724,20
725,24
726,25
727,21
728,2
729,1
730,1
731,6
732,14
733,22
734,21
735,13
736,2
737,-9
738,-14
739,-8
740,-2
741,0
742,-1
743,-8
744,-21
745,-34
746,-45
747,-51
748,-48
749,-46
750,-42
751,-40
752,-50
753,-64
754,-71
755,-70
756,-62
757,-53
758,-48
759,-49
760,-54
761,-83
762,-95
763,-100
764,-99
765,-95
766,-90
767,-87
768,-93
769,-101
770,-106
771,-108
772,-108
773,-106
774,-101
775,-100
776,-102
777,-104
778,-107
779,-105
780,-95
781,-81
782,-68
783,-60
784,-61
785,-73
786,-88
787,-101
788,-109
789,-105
790,-97
791,-90
792,-86
793,-87
794,-90
795,-87
796,-77
797,-64
798,-49
799,-36
800,-33
801,-35
802,-41
803,-45
804,-43
805,-38
806,-36
807,-34
808,-37
809,-49
810,-60
811,-66
812,-70
813,-65
814,-47
815,-28
816,-19
817,-10
818,-8
819,-15
820,-24
821,-33
822,-40
823,-38
824,-37
825,-40
826,-40
827,-53
828,-70
829,-72
830,-69
831,-61
832,-53
833,-53
834,-57
835,-66
836,-80
837,-87
838,-88
839,-82
840,-68
841,-58
842,-57
843,-57
844,-63
845,-75
846,-90
847,-100
848,-104
849,-104
850,-98
851,-89
852,-82
853,-81
854,-85
855,-85
856,-85
857,-82
858,-75
859,-68
860,-62
861,-55
862,-50
863,-44
864,-26
865,-13
866,0
867,16
868,35
869,54
870,67
871,79
872,83
873,73
874,50
875,17
876,-23
877,-66
878,-103
879,-130
880,-142
881,-146
882,-152
883,-158
884,-167
885,-184
886,-202
887,-212
888,-212
889,-200
890,-179
891,-154
892,-129
893,-109
894,-98
895,-92
896,-84
897,-77
898,-64
899,-58
900,-65
901,-76
902,-87
903,-96
904,-95
905,-85
906,-70
907,-53
908,-45
909,-48
910,-55
911,-69
912,-79
913,-73
914,-62
915,-49
916,-33
917,-31
918,-41
919,-51
920,-64
921,-72
922,-70
923,-63
924,-51
925,-42
926,-41
927,-45
928,-47
929,-52
930,-57
931,-52
932,-56
933,-60
934,-64
935,-68
936,-72
937,-69
938,-56
939,-41
940,-32
941,-32
942,-34
943,-38
944,-47
945,-51
946,-46
947,-38
948,-28
949,-11
950,1
951,4
952,2
953,-3
954,-6
955,-6
956,-4
957,-5
958,-7
959,-11
960,-12
961,-9
962,-4
963,0
964,5
965,16
966,17
967,14
968,4
969,-4
970,-5
971,-2
972,4
973,12
974,12
975,11
976,15
977,12
978,7
979,8
980,11
981,15
982,18
983,15
984,4
985,4
986,-12
987,-34
988,-44
989,-44
990,-43
991,-31
992,-14
993,-7
994,-6
995,-11
996,-23
997,-34
998,-38
999,-32
1000,-28
1001,-27
1002,-26
1003,-30
1004,-36
1005,-38
1006,-38
1007,-38
