,ECG
0,32768
1,32192
2,31680
3,31424
4,31360
5,31552
6,31744
7,32128
8,32512
9,32640
10,32704
11,32768
12,32704
13,32384
14,32000
15,31872
16,32256
17,33408
18,35328
19,38144
20,40832
21,43456
22,44352
23,43008
24,40320
25,37568
26,35264
27,33472
28,32256
29,31424
30,30784
31,30400
32,30208
33,30208
34,30208
35,30272
36,30464
37,30592
38,30656
39,30720
40,30848
41,31104
42,31296
43,31488
44,31616
45,31744
46,31872
47,32064
48,32256
49,32512
50,32448
51,32576
52,32640
53,32640
54,32768
55,32832
56,32832
57,32960
58,33024
59,33024
60,33024
61,33088
62,33152
63,33280
64,33408
65,33600
66,33856
67,33856
68,33792
69,33664
70,33536
71,33536
72,33536
73,33536
74,33536
75,33600
76,33536
77,33536
78,33536
79,33472
80,33344
81,33280
82,33152
83,33088
84,33024
85,32896
86,32832
87,32704
88,32640
89,32576
90,32576
91,32448
92,32192
93,32000
94,31872
95,31808
96,31680
97,31616
98,31616
99,31680
100,31744
101,31744
102,31744
103,31744
104,31808
105,31808
106,31872
107,31872
108,31936
109,31936
110,31872
111,31936
112,32064
113,31936
114,31808
115,32000
116,32128
117,32128
118,32128
119,32128
120,32192
121,32256
122,32320
123,32320
124,32320
125,32320
126,32256
127,32128
128,32064
129,31936
130,31872
131,31744
132,31680
133,31680
134,31680
135,31744
136,31872
137,31808
138,31680
139,31680
140,31552
141,31296
142,31168
143,31104
144,31168
145,31360
146,31616
147,31808
148,31936
149,32064
150,32256
151,32384
152,32448
153,32512
154,32576
155,32704
156,32768
157,32896
158,33024
159,33024
160,33024
161,33024
162,32896
163,32576
164,32192
165,31744
166,31360
167,31040
168,30784
169,30592
170,30592
171,30656
172,30784
173,30912
174,31040
175,31168
176,31168
177,31104
178,30976
179,30720
180,30400
181,30336
182,30784
183,32256
184,35200
185,37568
186,40832
187,43456
188,44352
189,43008
190,40128
191,36928
192,33984
193,31744
194,30080
195,29056
196,28416
197,28160
198,28160
199,28480
200,28544
201,28992
202,29312
203,29632
204,29952
205,30208
206,30400
207,30656
208,30848
209,30976
210,31104
211,31168
212,31360
213,31488
214,31680
215,31744
216,31872
217,31936
218,32000
219,32000
220,32064
221,32192
222,32256
223,32320
224,32448
225,32576
226,32704
227,32768
228,32832
229,33024
230,33088
231,33152
