,ECG
0,33920
1,33856
2,33728
3,33472
4,33408
5,33344
6,33216
7,33088
8,32896
9,32832
10,32704
11,32384
12,32128
13,31936
14,31936
15,32000
16,32128
17,32128
18,32128
19,32448
20,32832
21,32960
22,33024
23,33088
24,33152
25,33216
26,33088
27,32960
28,32896
29,32960
30,33088
31,33344
32,33216
33,33152
34,33152
35,33088
36,33088
37,33280
38,33536
39,33792
40,33920
41,34048
42,34048
43,33792
44,33600
45,33664
46,33792
47,33792
48,33856
49,34176
50,34624
51,34880
52,34944
53,34880
54,34944
55,34816
56,34816
57,35008
58,35136
59,35008
60,35072
61,35264
62,34944
63,34368
64,33728
65,33344
66,33280
67,32960
68,32704
69,32768
70,32832
71,32704
72,32576
73,32768
74,33088
75,33088
76,32960
77,33024
78,33216
79,32896
80,32256
81,31680
82,31360
83,31616
84,33152
85,35968
86,39488
87,43520
88,46976
89,48640
90,47808
91,45184
92,41600
93,38016
94,34560
95,32448
96,30720
97,29696
98,29248
99,29184
100,29376
101,29696
102,30144
103,30592
104,31168
105,31552
106,31488
107,31616
108,31808
109,32000
110,32128
111,32256
112,32512
113,32768
114,33024
115,33280
116,33408
117,33408
118,33408
119,33664
120,33920
121,33984
122,33920
123,33984
124,34112
125,34176
126,34304
127,34496
128,34560
129,34688
130,34688
131,34752
132,34816
133,34944
134,34944
135,34944
136,35008
137,35008
138,35008
139,34944
140,34944
141,35072
142,35072
143,34880
144,34752
145,34752
146,34688
147,34560
148,34496
149,34560
150,34624
151,34560
152,34496
153,34368
154,34176
155,33984
156,33792
157,33664
158,33664
159,33664
160,33472
161,33344
162,33280
163,33216
164,33280
165,33344
166,33472
167,33472
168,33472
169,33600
170,33664
171,33664
172,33600
173,33664
174,33728
175,33728
176,33728
177,33728
178,33856
179,33984
180,34176
181,34304
182,34240
183,34304
184,34240
185,34048
186,34048
187,34112
188,34240
189,34304
190,34304
191,34176
192,33984
193,33792
194,33856
195,33920
196,33856
197,33728
198,33664
199,33856
200,33984
201,33984
202,34048
203,34176
204,34240
205,34368
206,34368
207,34304
208,34432
209,34496
210,34624
211,35008
212,35136
213,35136
214,34880
215,34752
216,34688
217,34368
218,34112
219,33920
220,33536
221,33088
222,32448
223,32000
224,31936
225,32064
226,32384
227,32384
228,32448
229,32512
230,32512
231,32448
232,32576
233,32576
234,32512
235,32192
236,31872
237,31744
238,31744
239,33088
240,35520
241,38656
242,42432
243,45888
244,47616
245,46976
246,44160
247,40896
248,37760
249,34688
250,32256
251,30656
252,29888
253,29504
254,29120
255,28992
256,29376
257,29696
258,29952
259,30144
260,30336
261,30656
262,30912
263,31040
264,31232
265,31488
266,31744
267,31808
268,31872
269,32064
270,32384
271,32192
272,32128
273,32256
274,32384
275,32512
276,32512
277,32640
278,32832
279,33024
280,33024
281,32896
282,32832
283,32896
284,33088
285,33280
286,33344
287,33536
288,33600
289,33216
290,33088
291,33216
292,33344
293,33280
294,33152
295,33152
296,33088
297,32832
298,32704
299,32768
300,32640
301,32704
302,32768
303,32640
304,32448
305,32320
306,32192
307,32128
308,32064
309,31872
310,31744
311,31744
312,31744
313,31552
314,31232
315,31104
316,31168
317,31104
318,30976
319,31104
320,31168
321,31168
322,31168
323,31232
324,31232
325,31168
326,31296
327,31360
328,31552
329,31744
330,31616
331,31552
332,31616
333,31744
334,31744
335,31744
336,31872
337,32064
338,32064
339,32000
340,32000
341,32000
342,31936
343,31936
344,32064
345,32256
346,32320
347,32320
348,32256
349,32320
350,32320
351,32256
352,32320
353,32448
354,32320
355,32064
356,32000
357,32192
358,32256
359,32192
360,32256
361,32448
362,32448
363,32448
364,32384
365,32384
366,32448
367,32448
368,32576
369,32384
370,32192
371,32256
372,32512
373,32768
374,32960
375,33088
376,33152
377,33216
378,33408
379,33536
380,33664
381,33792
382,33728
383,33600
384,33408
385,33088
386,32832
387,32512
388,32064
389,31680
390,31424
391,31232
392,31040
393,30976
394,30976
395,31040
396,31104
397,31104
398,31168
399,31296
400,31360
401,31296
402,30976
403,30656
404,30400
405,30464
406,31424
407,33600
408,36800
409,40256
410,43840
411,45952
412,45760
413,43392
414,40128
415,36800
416,33920
417,31680
418,30144
419,29248
420,28864
421,28800
422,28800
423,28928
424,29312
425,29696
426,30016
427,30272
428,30528
429,30784
430,30912
431,31040
432,31232
433,31424
434,31616
435,31808
436,32000
437,32064
438,32128
439,32256
440,32384
441,32576
442,32768
443,32832
444,33024
445,33280
446,33280
447,33088
448,33088
449,33216
450,33408
451,33472
452,33536
453,33728
454,33856
455,33856
456,33920
457,33984
458,34048
459,34240
460,34432
461,34624
462,34368
463,33984
464,33728
465,33728
466,33664
467,33664
468,33408
469,33344
470,33280
471,33280
472,33216
473,33216
474,33216
475,33152
476,33088
477,33152
478,33152
479,33088
480,33024
481,32960
482,32896
483,32896
484,32832
485,32768
486,32576
487,32512
488,32512
489,32512
490,32512
491,32576
492,32768
493,32960
494,33088
495,33152
496,33152
497,33152
498,33344
499,33344
500,33408
501,33536
502,33664
503,33600
504,33664
505,33792
506,33856
507,33920
508,33920
509,33856
510,33920
511,33920
512,33920
513,33920
514,33984
515,33920
516,33920
517,33856
518,33856
519,33856
520,33792
521,33728
522,33664
523,33664
524,33664
525,33600
526,33536
527,33472
528,33600
529,33600
530,33536
531,33664
532,33728
533,33792
534,33792
535,33920
536,34048
537,34112
538,34112
539,34112
540,34304
541,34304
542,34496
543,34560
544,34688
545,34752
546,34688
547,34560
548,34368
549,33920
550,33536
551,33152
552,32832
553,32640
554,32384
555,32256
556,32192
557,32128
558,32128
559,32256
560,32384
561,32512
562,32512
563,32512
564,32512
565,32320
566,31936
567,31488
568,31296
569,31872
570,34688
571,35200
572,39744
573,43456
574,46464
575,47296
576,45824
577,43008
578,39744
579,36608
580,33920
581,32000
582,30720
583,29952
584,29568
585,29504
586,29504
587,29824
588,30016
589,30272
590,30592
591,30848
592,31104
593,31360
594,31616
595,31808
596,32000
597,32064
598,32192
599,32384
600,32640
601,32576
602,32768
603,32832
604,32896
605,32960
606,33024
607,33088
608,33216
609,33280
610,33408
611,33536
612,33600
613,33664
614,33728
615,33856
616,33920
617,33984
618,34048
619,34112
620,34176
621,34176
622,34240
623,34304
624,34304
625,34304
626,34240
627,34240
628,34176
629,34048
630,33984
631,33920
632,33920
633,33792
634,33664
635,33600
636,33472
637,33344
638,33280
639,33216
640,33152
641,33088
642,32960
643,32896
644,32832
645,32640
646,32576
647,32384
648,32384
649,32448
650,32448
651,32512
652,32576
653,32640
654,32768
655,32832
656,32896
657,32960
658,32960
659,32896
660,32960
661,33088
662,33216
663,33216
664,33216
665,33216
666,33280
667,33280
668,33408
669,33472
670,33536
671,33536
672,33600
673,33664
674,33664
675,33664
676,33600
677,33728
678,33792
679,33728
680,33664
681,33664
682,33664
683,33600
684,33536
685,33536
686,33536
687,33472
688,33472
689,33472
690,33536
691,33472
692,33472
693,33472
694,33536
695,33536
696,33472
697,33472
698,33472
699,33408
700,33408
701,33408
702,33408
703,33472
704,33472
705,33472
706,33472
707,33664
708,33728
709,33856
710,33984
711,34112
712,34176
713,34240
714,34304
715,34368
716,34496
717,34560
718,34688
719,34752
720,34688
721,34496
722,34176
723,33856
724,33664
725,33408
726,33152
727,32832
728,32576
729,32320
730,32192
731,32256
732,32320
733,32384
734,32448
735,32512
736,32512
737,32576
738,32448
739,32128
740,31744
741,31424
742,31552
743,32640
744,35008
745,38080
746,41728
747,45120
748,47168
749,46912
750,43264
751,42880
752,38016
753,35008
754,32512
755,30912
756,30016
757,29504
758,29312
759,29376
760,29504
761,29760
762,29952
763,30272
764,30592
765,30912
766,31232
767,31488
768,31744
769,32000
770,32256
771,32384
772,32576
773,32768
774,32960
775,33088
776,33216
777,33408
778,33600
779,33728
780,33856
781,33856
782,34112
783,34176
784,34240
785,34304
786,34432
787,34496
788,34560
789,34688
790,34816
791,34944
792,34944
793,35008
794,35136
795,35200
796,35264
797,35264
798,35328
799,35264
800,35200
801,35136
802,35200
803,35136
804,35008
805,34880
806,34752
807,34688
808,34560
809,34560
810,34496
811,34432
812,34304
813,34176
814,34112
815,34112
816,34112
817,33984
818,33920
819,33856
820,33792
821,33728
822,33664
823,33664
824,33664
825,33600
826,33536
827,33600
828,33664
829,33728
830,33728
831,33856
832,33920
833,33984
834,33984
835,33984
836,34048
837,34048
838,34048
839,34176
840,34304
841,34432
842,34432
843,34432
844,34432
845,34432
846,34432
847,34432
848,34496
849,34496
850,34432
851,34432
852,34432
853,34496
854,34432
855,34432
856,34432
857,34432
858,34368
859,34368
860,34368
861,34368
862,34368
863,34304
864,34304
865,34368
866,34304
867,34240
868,34176
869,34240
870,34240
871,34240
872,34240
873,34304
874,34240
875,34240
876,34240
877,34240
878,34304
879,34304
880,34240
881,34304
882,34304
883,34368
884,34368
885,34496
886,34560
887,34688
888,34816
889,34944
890,35008
891,35072
892,35200
893,35264
894,35456
895,35584
896,35584
897,35584
898,35520
899,35264
900,34880
901,34560
902,34368
903,34112
904,33792
905,33536
906,33344
907,33216
908,33024
909,33024
910,33024
911,33152
912,33216
913,33280
914,33344
915,33344
916,33152
917,32768
918,32448
919,32512
920,33344
921,35328
922,38144
923,41536
924,45056
925,47552
926,47808
927,45888
928,42880
929,39616
930,36544
931,33984
932,32192
933,30976
934,30272
935,29952
936,29952
937,30144
938,30336
939,30592
940,30976
941,31232
942,31552
943,31808
944,32064
945,32320
946,32448
947,32640
948,32832
949,32960
950,33088
951,33152
952,33344
953,33472
954,33600
955,33728
956,33856
957,33984
958,33984
959,34048
960,34176
961,34304
962,34368
963,34496
964,34560
965,34688
966,34752
967,34752
968,34816
969,34880
970,34944
971,34944
972,35008
973,35072
974,35072
975,35008
976,35008
977,34944
978,35008
979,34944
980,34816
981,34688
982,34624
983,34496
984,34368
985,34240
986,34176
987,34112
988,34048
989,34048
990,34112
991,34176
992,34112
993,34048
994,33984
995,33792
996,33664
997,33536
998,33536
999,33536
1000,33472
1001,33408
1002,33408
1003,33408
1004,33344
1005,33344
1006,33344
1007,33472
1008,33472
1009,33472
1010,33600
1011,33728
1012,33792
1013,33792
1014,33856
1015,33984
1016,33984
1017,33984
1018,34048
1019,34112
1020,34112
1021,34112
1022,34112
1023,34176
1024,34176
1025,34176
1026,34176
1027,34240
1028,34304
1029,34304
1030,34240
1031,34304
1032,34368
1033,34368
1034,34240
1035,34176
1036,34240
1037,34240
1038,34176
1039,34112
1040,34048
1041,33984
1042,33984
1043,33984
1044,34048
1045,34112
1046,34112
1047,34112
1048,34112
1049,34176
1050,34176
1051,34176
1052,34240
1053,34368
1054,34496
1055,34624
1056,34816
1057,34944
1058,35072
1059,35200
1060,35392
1061,35584
1062,35648
1063,35648
1064,35584
1065,35584
1066,35328
1067,35008
1068,34624
1069,34304
1070,33984
1071,33664
1072,33408
1073,33152
1074,33088
1075,33088
1076,33152
1077,33280
1078,33408
1079,33472
1080,33472
1081,33600
1082,33600
1083,33408
1084,32960
1085,32448
1086,32384
1087,32896
1088,34560
1089,37184
1090,40384
1091,43968
1092,46848
1093,47808
1094,46400
1095,43584
1096,40256
1097,37376
1098,34880
1099,33088
1100,31872
1101,31168
1102,30848
1103,30784
1104,30912
1105,31040
1106,31296
1107,31616
1108,31872
1109,32000
1110,32256
1111,32512
1112,32704
1113,32768
1114,32960
1115,33216
1116,33408
1117,33600
1118,33728
1119,33920
1120,34048
1121,34112
1122,34176
1123,34368
1124,34432
1125,34496
1126,34560
1127,34688
1128,34816
1129,34880
1130,34880
1131,34944
1132,35072
1133,35136
1134,35136
1135,35200
1136,35264
1137,35264
1138,35264
1139,35328
1140,35392
1141,35456
1142,35456
1143,35456
1144,35456
1145,35456
1146,35328
1147,35264
1148,35136
1149,35072
1150,34944
1151,34880
1152,34880
1153,34816
1154,34752
1155,34624
1156,34496
1157,34432
1158,34240
1159,34112
1160,33984
1161,33920
1162,33728
1163,33600
1164,33472
1165,33472
1166,33408
1167,33344
1168,33344
