,ECG
0,32192
1,32320
2,32320
3,32064
4,31872
5,31872
6,31872
7,31808
8,31744
9,31680
10,31680
11,31680
12,31616
13,31616
14,31744
15,32128
16,32448
17,32640
18,32768
19,32768
20,32768
21,32768
22,32960
23,33152
24,33280
25,33344
26,33216
27,32960
28,32640
29,32320
30,32064
31,31744
32,31680
33,31616
34,31424
35,31296
36,31232
37,31168
38,31168
39,31296
40,31424
41,31616
42,31744
43,31808
44,31872
45,31872
46,31872
47,31808
48,31616
49,31552
50,32000
51,33088
52,34816
53,37184
54,40192
55,43008
56,44608
57,43840
58,40320
59,35520
60,30528
61,28224
62,27136
63,27072
64,27712
65,28608
66,29440
67,30144
68,30720
69,31168
70,31424
71,31552
72,31680
73,31744
74,31808
75,31808
76,31872
77,32000
78,32128
79,32384
80,32576
81,32768
82,32896
83,32960
84,33024
85,33152
86,33280
87,33344
88,33344
89,33344
90,33472
91,33664
92,33856
93,33856
94,33856
95,33856
96,33984
97,34048
98,34176
99,34304
100,34304
101,34368
102,34496
103,34560
104,34688
105,34752
106,34752
107,34688
108,34688
109,34560
110,34240
111,33984
112,33728
113,33408
114,33152
115,32960
116,32768
117,32512
118,32320
119,32192
120,32064
121,32000
122,32000
123,31936
124,31936
125,31808
126,31808
127,31872
128,31936
129,32064
130,32192
131,32320
132,32512
133,32576
134,32640
135,32704
136,32896
137,33216
138,33408
139,33408
140,33408
141,33344
142,33280
143,33152
144,33088
145,33152
146,33152
147,33216
148,33216
149,33344
150,33280
151,33408
152,33536
153,33472
154,33408
155,33472
156,33408
157,33664
158,33792
159,33792
160,33792
161,33664
162,33408
163,33152
164,33024
165,32960
166,32960
167,33280
168,33600
169,33984
170,34240
171,34432
172,34496
173,34496
174,34560
175,34752
176,34880
177,34880
178,34624
179,34304
180,33856
181,33536
182,33408
183,33408
184,33408
185,33344
186,33152
187,33088
188,33024
189,33088
190,33216
191,33344
192,33408
193,33344
194,33280
195,33280
196,33344
197,33344
198,33280
199,33280
200,33152
201,32832
202,32768
203,33408
204,34816
205,36800
206,39488
207,42496
208,45056
209,45888
210,45632
211,40000
212,35200
213,31424
214,29312
215,28672
216,29056
217,29824
218,30592
219,31296
220,31808
221,32128
222,32320
223,32384
224,32512
225,32448
226,32704
227,32768
228,32832
229,33088
230,33280
231,33344
232,33344
233,33344
234,33344
235,33472
236,33600
237,33728
238,33856
239,33856
240,33920
241,34048
242,34048
243,34112
244,34112
245,34176
246,34304
247,34432
248,34496
249,34624
250,34688
251,34688
252,34752
253,34816
254,34816
255,34816
256,34816
257,34816
258,34816
259,34816
260,34688
261,34560
262,34368
263,34240
264,34048
265,33792
266,33472
267,33216
268,32960
269,32704
270,32576
271,32320
272,32192
273,32000
274,32000
275,31936
276,31872
277,31808
278,31744
279,31744
280,31872
281,32000
282,32064
283,32064
284,32192
285,32320
286,32448
287,32576
288,32640
289,32768
290,32896
291,32960
292,32896
293,32896
294,32896
295,32960
296,32960
297,32832
298,32704
299,32640
300,32576
301,32576
302,32576
303,32512
304,32576
305,32576
306,32576
307,32640
308,32704
309,32768
310,32832
311,32960
312,32960
313,33024
314,33088
315,33088
316,33152
317,33024
318,33088
319,33280
320,33536
321,33920
322,34176
323,34176
324,33920
325,33792
326,33856
327,33920
328,33920
329,33920
330,33856
331,33728
332,33536
333,33408
334,33280
335,33152
336,32896
337,32704
338,32512
339,32448
340,32576
341,32640
342,32640
343,32704
344,32768
345,32832
346,32896
347,32960
348,33024
349,32960
350,32768
351,32640
352,32448
353,32384
354,32704
355,33472
356,35008
357,37184
358,40000
359,43840
360,44096
361,45440
362,42752
363,38272
364,33728
365,30400
366,28800
367,28480
368,28992
369,29952
370,30848
371,31552
372,32064
373,32448
374,32768
375,32704
376,32896
377,33024
378,33152
379,33344
380,33472
381,33600
382,33664
383,33728
384,33792
385,33920
386,34112
387,34240
388,34368
389,34368
390,34368
391,34432
392,34496
393,34624
394,34816
395,34944
396,35008
397,35008
398,35008
399,35008
400,35008
401,35136
402,35328
403,35456
404,35584
405,35520
406,35584
407,35648
408,35648
409,35712
410,35840
411,35840
412,35712
413,35520
414,35328
415,35200
416,35072
417,34880
418,34624
419,34240
420,34176
421,33920
422,33728
423,33536
424,33344
425,33088
426,32960
427,32960
428,33024
429,33152
430,33408
431,33664
432,33728
433,33728
434,33664
435,33728
436,33792
437,33856
438,33920
439,34048
440,34176
441,34240
442,34368
443,34560
444,34752
445,34688
446,34624
447,34560
448,34560
449,34624
450,34624
