,ECG
0,33408
1,33536
2,33728
3,33856
4,34048
5,34112
6,34176
7,34304
8,34368
9,34368
10,34368
11,34304
12,34304
13,34432
14,34432
15,34368
16,34176
17,34048
18,33984
19,33984
20,34112
21,34176
22,34176
23,34240
24,34240
25,34240
26,34112
27,34048
28,34176
29,34240
30,34304
31,34304
32,34304
33,34368
34,34368
35,34368
36,34496
37,34560
38,34496
39,34368
40,34368
41,34496
42,34560
43,34560
44,34432
45,34496
46,34368
47,34304
48,34304
49,34368
50,34368
51,34368
52,34304
53,34368
54,34624
55,34816
56,34688
57,34432
58,34368
59,34496
60,34560
61,34432
62,34304
63,34240
64,34304
65,34432
66,34560
67,34624
68,34624
69,34496
70,34368
71,34176
72,33920
73,33856
74,33728
75,33664
76,33664
77,33728
78,33792
79,33728
80,33472
81,33216
82,33088
83,33088
84,33088
85,32960
86,32960
87,33088
88,33216
89,33216
90,33152
91,33280
92,33408
93,33344
94,33280
95,33216
96,33280
97,33408
98,33344
99,33344
100,33728
101,34752
102,36416
103,38464
104,41088
105,43584
106,45056
107,45056
108,42944
109,39232
110,35072
111,31616
112,29312
113,28032
114,27648
115,27968
116,28864
117,30272
118,31488
119,32576
120,33536
121,34496
122,35520
123,35904
124,36160
125,36288
126,36032
127,36160
128,36224
129,36352
130,36480
131,36800
132,36992
133,36928
134,36928
135,37120
136,36864
137,36736
138,36992
139,36864
140,36352
141,36032
142,35712
143,35776
144,35584
145,35328
146,35008
147,34880
148,34944
149,35392
150,35136
151,34624
152,34176
153,33536
154,33216
155,33216
156,33216
157,33216
158,33408
159,33536
160,33472
161,33152
162,32832
163,32320
164,31936
165,32128
166,32704
167,33152
168,33344
169,33536
170,33664
171,33600
172,33792
173,33920
174,33984
175,33920
176,33600
177,33216
178,33152
179,32896
180,32576
181,31424
182,30464
183,30080
184,29952
185,29952
186,29760
187,29888
188,30144
189,30400
190,30912
191,31488
192,32000
193,32448
194,33024
195,33600
196,34112
197,34240
198,33920
199,33472
200,33280
201,33216
202,32832
203,32384
204,32384
205,32064
206,31680
207,31360
208,31168
209,31424
210,31808
211,32192
212,32512
213,32320
214,32000
215,31808
216,31680
217,31616
218,31616
219,31680
220,31872
221,31680
222,31296
223,31232
224,31232
225,31232
226,31296
227,31488
228,31744
229,31744
230,31744
231,31680
232,31552
233,31360
234,31232
235,31296
236,31488
237,31808
238,32064
239,32320
240,32768
241,33088
242,33088
243,33024
244,33088
245,33216
246,33280
247,33344
248,33408
249,33664
250,33984
251,34048
252,34112
253,34112
254,33984
255,33984
256,33856
257,33664
258,33536
259,33408
260,33216
261,33024
262,32960
263,32704
264,32384
265,32064
266,31680
267,31296
268,31104
269,30976
270,30848
271,30720
272,30464
273,30208
274,30144
275,30208
276,30272
277,30208
278,29952
279,29760
280,29696
281,29760
282,30016
283,29696
284,29120
285,28736
286,28672
287,28992
288,29696
289,30976
290,33152
291,36096
292,39296
293,41600
294,42880
295,42304
296,39424
297,36032
298,32640
299,30336
300,28928
301,28224
