,ECG
0,32512
1,32448
2,32384
3,32320
4,32576
5,32960
6,32960
7,32576
8,32128
9,31808
10,31296
11,30784
12,30400
13,30208
14,30208
15,30208
16,30272
17,30336
18,30464
19,30592
20,30720
21,30912
22,31040
23,31040
24,31104
25,31104
26,31168
27,31168
28,31104
29,31104
30,31232
31,31360
32,31616
33,31808
34,32000
35,32192
36,32448
37,32704
38,32960
39,33216
40,33344
41,33472
42,33472
43,33472
44,33344
45,33152
46,32960
47,32768
48,32576
49,32384
50,32384
51,32448
52,32512
53,32768
54,33344
55,33344
56,33728
57,33280
58,32960
59,32896
60,33152
61,33472
62,33536
63,33280
64,32960
65,32768
66,32512
67,32384
68,32768
69,33664
70,34368
71,34432
72,34304
73,34432
74,34560
75,34176
76,33408
77,32704
78,32384
79,32320
80,32512
81,32832
82,33152
83,33408
84,33664
85,33920
86,34432
87,35328
88,36416
89,37696
90,38848
91,39232
92,38464
93,36672
94,34368
95,32256
96,30720
97,29888
98,29632
99,29760
100,30144
101,30656
102,31168
103,31744
104,32256
105,32704
106,33152
107,33472
108,33792
109,33984
110,34112
111,34176
112,34304
113,34368
114,34432
115,34496
116,34560
117,34688
118,34816
119,34944
120,34944
121,34944
122,34944
123,34816
124,34688
125,34496
126,34368
127,34304
128,34176
129,34112
130,34048
131,34048
132,34112
133,34176
134,34240
135,34368
136,34368
137,34432
138,34496
139,34560
140,34560
141,34560
142,34624
143,34688
144,34688
145,34688
146,34880
147,35072
148,35136
149,35072
150,34816
151,34688
152,34688
153,34688
154,34816
155,35200
156,35584
157,35456
158,34816
159,34112
160,33792
161,33664
162,33664
163,33728
164,33792
165,33920
166,33984
167,34048
168,34112
169,34112
170,34112
171,34112
172,34176
173,34240
174,34240
175,34240
176,34240
177,34240
178,34240
179,34240
180,34304
181,34304
182,34304
183,34112
184,33920
185,33728
186,33664
187,33600
188,33600
189,33600
190,33664
191,33664
192,33728
193,33728
194,33728
195,33728
196,33728
197,33728
198,33728
199,33728
200,33728
201,33664
202,33600
203,33536
204,33536
205,33472
206,33472
207,33536
208,33728
209,33920
210,33856
211,33536
212,33280
