,ECG
0,-109
1,-74
2,-52
3,-43
4,-50
5,-73
6,-115
7,-183
8,-272
9,-369
10,-468
11,-556
12,-626
13,-674
14,-695
15,-692
16,-675
17,-651
18,-627
19,-607
20,-590
21,-575
22,-564
23,-554
24,-547
25,-543
26,-542
27,-545
28,-549
29,-552
30,-552
31,-550
32,-548
33,-544
34,-535
35,-526
36,-516
37,-506
38,-497
39,-485
40,-476
41,-469
42,-463
43,-461
44,-462
45,-465
46,-469
47,-474
48,-481
49,-486
50,-486
51,-482
52,-476
53,-466
54,-451
55,-437
56,-425
57,-417
58,-416
59,-418
60,-424
61,-434
62,-436
63,-441
64,-442
65,-440
66,-440
67,-439
68,-436
69,-429
70,-418
71,-405
72,-390
73,-376
74,-363
75,-352
76,-345
77,-341
78,-338
79,-335
80,-331
81,-327
82,-321
83,-314
84,-308
85,-300
86,-291
87,-283
88,-276
89,-273
90,-269
91,-264
92,-263
93,-262
94,-254
95,-250
96,-245
97,-239
98,-239
99,-241
100,-242
101,-241
102,-235
103,-226
104,-215
105,-203
106,-192
107,-187
108,-185
109,-186
110,-194
111,-198
112,-199
113,-201
114,-198
115,-191
116,-185
117,-178
118,-170
119,-165
120,-164
121,-167
122,-173
123,-176
124,-182
125,-184
126,-180
127,-172
128,-156
129,-152
130,-147
131,-149
132,-153
133,-151
134,-149
135,-148
136,-146
137,-148
138,-148
139,-152
140,-157
141,-165
142,-172
143,-173
144,-172
145,-168
146,-167
147,-170
148,-180
149,-196
150,-213
151,-227
152,-238
153,-248
154,-253
155,-255
156,-257
157,-260
158,-269
159,-276
160,-279
161,-281
162,-269
163,-263
164,-260
165,-259
166,-260
167,-268
168,-277
169,-284
170,-289
171,-290
172,-293
173,-298
174,-301
175,-307
176,-316
177,-322
178,-325
179,-329
180,-330
181,-326
182,-321
183,-317
184,-317
185,-320
186,-325
187,-333
188,-344
189,-353
190,-357
191,-358
192,-352
193,-340
194,-328
195,-317
196,-306
197,-305
198,-304
199,-303
200,-301
201,-300
202,-303
203,-300
204,-296
205,-295
206,-293
207,-284
208,-275
209,-263
210,-252
211,-244
212,-242
213,-245
214,-251
215,-254
216,-261
217,-266
218,-266
219,-260
220,-251
221,-242
222,-236
223,-232
224,-233
225,-236
226,-239
227,-245
228,-250
229,-254
230,-252
231,-248
232,-244
233,-236
234,-225
235,-212
236,-200
237,-189
238,-177
239,-169
240,-163
241,-153
242,-143
243,-135
244,-131
245,-126
246,-124
247,-128
248,-136
249,-143
250,-148
251,-153
252,-153
253,-148
254,-144
255,-140
256,-135
257,-130
258,-123
259,-117
260,-111
261,-106
262,-99
263,-96
264,-94
265,-90
266,-87
267,-86
268,-85
269,-85
270,-83
271,-82
272,-78
273,-68
274,-58
275,-47
276,-36
277,-30
278,-29
279,-30
280,-31
281,-31
282,-27
283,-22
284,-19
285,-12
286,-4
287,0
288,4
289,9
290,9
291,13
292,15
293,17
294,20
295,22
296,26
297,25
298,23
299,25
300,27
301,31
302,40
303,52
304,63
305,73
306,78
307,83
308,86
309,87
310,85
311,83
312,79
313,77
314,74
315,71
316,69
317,66
318,65
319,66
320,65
321,62
322,57
323,54
324,55
325,63
326,76
327,91
328,107
329,123
330,137
331,138
332,134
333,129
334,127
335,124
336,120
337,118
338,114
339,112
340,113
341,115
342,119
343,127
344,133
345,134
346,134
347,133
348,131
349,130
350,138
351,155
352,178
353,206
354,241
355,282
356,325
357,369
358,422
359,483
360,546
361,609
362,667
363,713
364,735
365,711
366,663
367,588
368,496
369,398
370,304
371,220
372,154
373,109
374,84
375,80
376,93
377,114
378,138
379,162
380,183
381,201
382,220
383,232
384,236
385,240
386,237
387,230
388,223
389,214
390,204
391,199
392,198
393,203
394,213
395,220
396,227
397,233
398,229
399,226
400,226
401,230
402,237
403,242
404,248
405,250
406,250
407,250
408,249
409,248
410,251
411,257
412,265
413,273
414,278
415,282
416,286
417,290
418,294
419,298
420,303
421,306
422,309
423,309
424,312
425,316
426,318
427,319
428,324
429,330
430,335
431,340
432,350
433,354
434,355
435,355
436,359
437,364
438,365
439,368
440,376
441,384
442,390
443,399
444,410
445,418
446,422
447,424
448,422
449,415
450,405
451,399
452,403
453,411
454,422
455,437
456,451
457,460
458,465
459,466
460,463
461,458
462,457
463,460
464,464
465,470
466,481
467,484
468,488
469,493
470,498
471,501
472,506
473,511
474,516
475,518
476,521
477,524
478,527
479,530
480,535
481,541
482,544
483,545
484,542
485,540
486,538
487,537
488,540
489,546
490,553
491,558
492,561
493,562
494,563
495,564
496,566
497,570
498,574
499,580
500,584
501,585
502,583
503,580
504,578
505,576
506,568
507,558
508,544
509,528
510,515
511,502
512,492
513,488
514,487
515,487
516,486
517,480
518,470
519,462
520,454
521,445
522,440
523,439
524,436
525,433
526,428
527,420
528,414
529,408
530,403
531,403
532,406
533,407
534,410
535,411
536,409
537,409
538,410
539,407
540,402
541,397
542,394
543,391
544,388
545,389
546,392
547,395
548,401
549,405
550,406
551,402
552,397
553,394
554,393
555,393
556,392
557,396
558,400
559,399
560,400
561,401
562,400
563,399
564,395
565,395
566,393
567,392
568,391
569,389
570,391
571,390
572,388
573,385
574,379
575,371
576,366
577,366
578,368
579,370
580,374
581,376
582,375
583,372
584,369
585,366
586,361
587,358
588,359
589,359
590,356
591,357
592,359
593,363
594,367
595,367
596,369
597,369
598,364
599,359
600,354
601,345
602,337
603,332
604,329
605,338
606,343
607,349
608,353
609,352
610,351
611,348
612,344
613,342
614,345
615,350
616,354
617,357
618,357
619,356
620,356
621,356
622,355
623,355
624,355
625,354
626,354
627,354
628,355
629,356
630,357
631,359
632,360
633,357
634,352
635,351
636,354
637,356
638,360
639,366
640,370
641,372
642,371
643,372
644,373
645,373
646,375
647,377
648,378
649,380
650,384
651,388
652,391
653,394
654,397
655,404
656,407
657,410
658,412
659,411
660,408
661,404
662,399
663,392
664,386
665,385
666,389
667,394
668,400
669,407
670,413
671,416
672,419
673,422
674,423
675,415
676,405
677,395
678,383
679,372
680,365
681,360
682,358
683,361
684,367
685,370
686,373
687,373
688,370
689,369
690,367
691,363
692,361
693,358
694,355
695,354
696,351
697,346
698,342
699,341
700,342
701,347
702,355
703,364
704,371
705,372
706,370
707,370
708,366
709,360
710,343
711,336
712,328
713,319
714,317
715,325
716,335
717,353
718,378
719,408
720,442
721,481
722,522
723,571
724,623
725,677
726,730
727,775
728,802
729,811
730,801
731,777
732,739
733,684
734,615
735,534
736,446
737,360
738,290
739,237
740,206
741,195
742,205
743,229
744,257
745,293
746,305
747,310
748,310
749,310
750,308
751,304
752,304
753,309
754,317
755,323
756,325
757,323
758,320
759,313
760,307
761,306
762,306
763,305
764,302
765,300
766,297
767,294
768,291
769,293
770,299
771,302
772,301
773,300
774,296
775,289
776,282
777,279
778,276
779,271
780,268
781,265
782,260
783,253
784,251
785,250
786,249
787,252
788,254
789,256
790,258
791,258
792,258
793,260
794,259
795,258
796,258
797,256
798,251
799,246
800,241
801,239
802,238
803,238
804,244
805,250
806,253
807,257
808,259
809,262
810,262
811,262
812,263
813,264
814,263
815,264
816,266
817,268
818,270
819,273
820,278
821,285
822,290
823,294
824,295
825,294
826,293
827,292
828,288
829,286
830,283
831,282
832,282
833,284
834,286
835,289
836,292
837,300
838,309
839,315
840,318
841,319
842,317
843,314
844,309
845,305
846,304
847,302
848,303
849,302
850,302
851,300
852,297
853,292
854,289
855,290
856,290
857,293
858,297
859,303
860,307
861,307
862,303
863,298
864,291
865,281
866,274
867,271
868,265
869,260
870,254
871,248
872,241
873,235
874,226
875,222
876,224
877,222
878,219
879,214
880,203
881,190
882,177
883,151
884,142
885,133
886,129
887,128
888,124
889,117
890,111
891,105
892,101
893,93
894,86
895,84
896,82
897,78
898,76
899,74
900,71
901,69
902,72
903,77
904,82
905,86
906,87
907,88
908,90
909,89
910,88
