,ECG
0,33920
1,34048
2,33920
3,33920
4,33920
5,33984
6,34112
7,34112
8,34048
9,34048
10,34048
11,34048
12,33984
13,33984
14,33920
15,33984
16,34048
17,34112
18,34176
19,34176
20,34112
21,34048
22,34112
23,34176
24,34176
25,34240
26,34304
27,34432
28,34496
29,34560
30,34560
31,34560
32,34560
33,34560
34,34624
35,34688
36,34688
37,34688
38,34752
39,34752
40,34624
41,34432
42,34240
43,34048
44,33856
45,33664
46,33536
47,33472
48,33408
49,33408
50,33472
51,33536
52,33600
53,33664
54,33728
55,33792
56,33792
57,33792
58,33792
59,33856
60,34048
61,34560
62,35520
63,37056
64,39168
65,41792
66,43968
67,44480
68,43264
69,41152
70,38848
71,36736
72,34944
73,33536
74,32448
75,31872
76,31552
77,31360
78,31168
79,31104
80,31104
81,31232
82,31424
83,31616
84,31872
85,32128
86,32320
87,32512
88,32640
89,32768
90,32896
91,33088
92,33280
93,33408
94,33344
95,33344
96,33472
97,33536
98,33536
99,33536
100,33600
101,33728
102,33920
103,33984
104,33984
105,34048
106,34112
107,34176
108,34240
109,34368
110,34496
111,34560
112,34496
113,34432
114,34432
115,34496
116,34560
117,34624
118,34624
119,34496
120,34368
121,34368
122,34368
123,34368
124,34304
125,34240
126,34240
127,34240
128,34240
129,34240
130,34240
131,34240
132,34240
133,34240
134,34176
135,34048
136,33920
137,33856
138,33792
139,33664
140,33536
141,33472
142,33472
143,33472
144,33472
145,33408
146,33408
147,33344
148,33472
149,33536
150,33536
151,33600
152,33600
153,33600
154,33728
155,33792
156,33856
157,33792
158,33856
159,33856
160,33984
161,34048
162,34048
163,34048
164,34112
165,34112
166,34240
167,34240
168,34176
169,34112
170,34112
171,34112
172,34048
173,33984
174,33920
175,33920
176,33984
177,34048
178,34048
179,34112
180,33984
181,33984
182,33920
183,33856
184,33856
185,33920
186,33920
187,33920
188,33984
189,34048
190,34112
191,34048
192,33920
193,33792
194,33856
195,33856
196,33792
197,33856
198,33920
199,33920
200,33984
201,33984
202,33984
203,34048
204,33984
205,33984
206,33984
207,33984
208,34048
209,34112
210,34048
211,33920
212,33920
213,33984
214,33984
215,33920
216,33920
217,33920
218,33920
219,33984
220,33984
221,33984
222,33984
223,33984
224,33984
225,34048
226,34112
227,34112
228,34048
229,33984
230,34048
231,34176
232,34240
233,34368
234,34368
235,34368
236,34368
237,34368
238,34304
239,34240
240,34368
241,34496
242,34688
243,34816
244,34816
245,34752
246,34624
247,34560
248,34432
249,34176
250,33984
251,33792
252,33600
253,33536
254,33536
255,33472
256,33408
257,33408
258,33472
259,33536
260,33664
261,33792
262,33856
263,33856
264,33792
265,33728
266,33856
267,34176
268,34688
269,35648
270,37184
271,39424
272,41984
273,44160
274,44544
275,43136
276,40960
277,38720
278,36736
279,35008
280,33600
281,32512
282,31936
283,31552
284,31360
285,31232
286,31168
287,31232
288,31424
289,31680
290,31936
291,32064
292,32320
293,32512
294,32576
295,32576
296,32768
297,32960
298,33216
299,33408
300,33472
301,33536
302,33536
303,33600
304,33600
305,33664
306,33792
307,33856
308,33920
309,33984
310,33984
311,34048
312,34176
313,34304
314,34368
315,34432
316,34432
317,34432
318,34432
319,34368
320,34368
321,34432
322,34560
323,34624
324,34624
325,34624
326,34624
327,34560
328,34496
329,34496
330,34496
331,34496
332,34432
333,34432
334,34368
335,34304
336,34240
337,34240
338,34176
339,34112
340,33984
341,33856
342,33792
343,33728
344,33664
345,33600
346,33600
347,33536
348,33344
349,33280
350,33216
351,33216
352,33216
353,33216
354,33216
355,33280
356,33408
357,33600
358,33536
359,33408
360,33472
361,33600
362,33664
363,33728
364,33728
365,33664
366,33728
367,33856
368,33920
369,33984
370,33984
371,33984
372,34112
373,34112
374,34112
375,34048
376,33984
377,33920
378,33984
379,33920
380,33920
381,33856
382,33856
383,33856
384,33728
385,33728
386,33856
387,33856
388,33856
389,33920
390,33920
391,33984
392,33920
393,33792
394,33792
395,33664
396,33600
397,33600
398,33664
399,33728
400,33728
401,33792
402,33920
403,33984
404,33920
405,33920
406,33920
407,33984
408,33920
409,33984
410,33984
411,33856
412,33856
413,33856
414,33920
415,33984
416,33856
417,33792
418,33856
419,33920
420,33856
421,33920
422,33920
423,33920
424,33984
425,34048
426,34112
427,34176
428,34112
429,33984
430,33920
431,33920
432,34048
433,34048
434,34112
435,34176
436,34240
437,34304
438,34368
439,34368
440,34368
441,34304
442,34304
443,34432
444,34624
445,34688
446,34688
447,34624
448,34560
449,34432
450,34176
451,33984
452,33792
453,33600
454,33472
455,33344
456,33216
457,33152
458,33152
459,33216
460,33280
461,33408
462,33472
463,33600
464,33600
465,33600
466,33600
467,33728
468,33856
469,34112
470,34496
471,35264
472,36736
473,38848
474,41472
475,43712
476,44288
477,43072
478,40896
479,38656
480,36672
481,34816
482,33536
483,32512
484,31872
485,31488
486,31296
487,31168
488,31040
489,31040
490,31168
491,31296
492,31488
493,31680
494,31872
495,32064
496,32320
497,32512
498,32704
499,32768
500,32896
501,33024
502,33152
503,33280
504,33280
505,33408
506,33472
507,33536
508,33536
509,33664
510,33664
511,33728
512,33792
513,33920
514,33984
515,34048
516,34112
517,34112
518,34176
519,34176
520,34240
521,34240
522,34304
523,34368
524,34496
525,34624
526,34688
527,34624
528,34496
529,34432
530,34432
531,34432
532,34304
533,34176
534,34176
535,34176
536,34176
537,34112
538,34048
539,33984
540,34048
541,34048
542,33920
543,33856
544,33792
545,33728
546,33664
547,33600
548,33472
549,33344
550,33280
551,33280
552,33216
553,33152
554,33152
555,33088
556,33152
557,33216
558,33280
559,33280
560,33280
561,33344
562,33344
563,33472
564,33536
565,33600
566,33664
567,33664
568,33664
569,33728
570,33856
571,33920
572,33984
573,33984
574,33920
575,33920
576,33920
577,33920
578,33920
579,33920
580,33856
581,33920
582,33920
583,33920
584,33920
585,33856
586,33856
587,33920
588,33920
589,33792
590,33728
591,33728
592,33728
593,33792
594,33792
595,33856
596,33856
597,33920
598,33984
599,33920
600,33920
601,33856
602,33792
603,33792
604,33664
605,33664
606,33728
607,33856
608,33856
609,33856
610,33920
611,33792
612,33792
613,33920
614,33984
615,33984
616,33920
617,33856
618,33856
619,33856
620,33920
621,33920
622,34048
623,34112
624,34048
625,33984
626,33856
627,33792
628,33856
629,33920
630,33920
631,33920
632,33920
633,33856
634,33920
635,33984
636,34048
637,34112
638,34176
639,34240
640,34240
641,34240
642,34240
643,34368
644,34560
645,34624
646,34688
647,34624
648,34496
649,34304
650,34240
651,34176
652,34048
653,33920
654,33728
655,33536
656,33408
657,33280
658,33280
659,33344
660,33408
661,33472
662,33536
663,33472
664,33408
665,33472
666,33600
667,33664
668,33728
669,33792
670,33920
671,34176
672,34816
673,36096
674,37888
675,40384
676,43008
677,44288
678,43712
679,41792
680,39488
681,37312
682,35520
683,33984
684,32896
685,32064
686,31488
687,31232
688,31168
689,31232
690,31232
691,31232
692,31296
693,31424
694,31616
695,31872
696,32128
697,32384
698,32448
699,32576
700,32704
701,32896
702,33024
703,33088
704,33152
705,33280
706,33344
707,33472
708,33536
709,33536
710,33664
711,33728
712,33856
713,33920
714,34048
715,34048
716,34048
717,34112
718,34176
719,34176
720,34176
721,34240
722,34304
723,34368
724,34432
725,34432
726,34496
727,34560
728,34496
729,34496
730,34496
731,34496
732,34560
733,34496
734,34368
735,34368
736,34304
737,34240
738,34240
739,34176
740,34112
741,34048
742,33984
743,33856
744,33792
745,33856
746,33856
747,33792
748,33600
749,33536
750,33408
751,33344
752,33280
753,33216
754,33152
755,33088
756,33024
757,33024
758,33088
759,33152
760,33344
761,33408
762,33408
763,33408
764,33472
765,33472
766,33536
767,33536
768,33664
769,33792
770,33856
771,33856
772,33856
773,33856
774,33920
775,33984
776,34048
777,33984
778,33920
779,33984
780,34048
781,33984
782,33984
783,33920
784,33984
785,34048
786,33920
787,33920
788,33856
789,33792
790,33792
791,33792
792,33792
793,33856
794,33856
795,33856
796,33856
797,33920
798,33920
799,33856
800,33728
801,33664
802,33664
803,33728
804,33728
805,33664
806,33664
807,33664
808,33664
809,33792
810,33856
811,33856
812,33792
813,33792
814,33792
815,33792
816,33856
817,33856
818,33856
819,33920
820,34048
821,34048
822,33920
823,33856
824,33792
825,33792
826,33792
827,33856
828,33856
829,33856
830,33792
831,33792
832,33792
833,33856
834,33920
835,33984
836,34048
837,34112
838,34176
839,34112
840,34112
841,34176
842,34240
843,34304
844,34240
845,34240
846,34176
847,34176
848,34304
849,34496
850,34560
851,34496
852,34432
853,34304
854,34240
855,34176
856,34112
857,33920
858,33792
859,33600
860,33472
861,33408
862,33344
863,33216
864,33216
865,33216
866,33280
867,33344
868,33408
869,33536
870,33600
871,33664
872,33664
873,33728
874,33856
875,34176
876,34752
877,35840
878,37504
879,39744
880,42432
881,44096
882,43840
883,42112
884,39872
885,37760
886,35712
887,34112
888,32896
889,32064
890,31616
891,31360
892,31232
893,31168
894,31168
895,31232
896,31360
897,31424
898,31616
899,31872
900,32192
901,32384
902,32384
903,32448
904,32640
905,32832
906,32960
907,33152
908,33152
909,33152
910,33216
911,33344
912,33472
913,33536
914,33664
915,33728
916,33792
917,33856
918,33920
919,33920
920,33920
921,33920
922,33984
923,34176
924,34176
925,34176
926,34112
927,34176
928,34368
929,34496
930,34496
931,34432
932,34432
933,34496
934,34432
935,34432
936,34432
937,34368
938,34432
939,34368
940,34304
941,34240
942,34176
943,34112
944,34048
945,33984
946,33920
947,33856
948,33792
949,33792
950,33728
951,33600
952,33472
953,33472
954,33472
955,33408
956,33280
957,33152
958,33152
959,33152
960,33152
961,33152
962,33152
963,33152
964,33152
965,33152
966,33152
967,33216
968,33280
969,33344
970,33408
971,33472
972,33600
973,33728
974,33792
975,33856
976,33792
977,33792
978,33792
979,33856
980,33920
981,33920
982,33984
983,34048
984,34048
985,33920
986,33856
987,33856
988,33856
989,33856
990,33792
991,33856
992,33792
993,33792
994,33792
995,33792
996,33728
997,33664
998,33600
999,33600
1000,33600
1001,33664
1002,33728
1003,33792
