,ECG
0,39680
1,34880
2,30912
3,28672
4,27840
5,27968
6,28480
7,29120
8,29696
9,30272
10,30720
11,31104
12,31424
13,31744
14,32000
15,32192
16,32384
17,32640
18,32768
19,32896
20,33024
21,33088
22,33216
23,33280
24,33344
25,33472
26,33536
27,33600
28,33600
29,33664
30,33792
31,33856
32,33856
33,33984
34,34048
35,34112
36,34176
37,34176
38,34304
39,34368
40,34432
41,34432
42,34560
43,34624
44,34624
45,34624
46,34688
47,34816
48,34816
49,34752
50,34752
51,34816
52,34816
53,34880
54,34944
55,35072
56,35008
57,35008
58,35008
59,35008
60,34880
61,34688
62,34560
63,34432
64,34304
65,34240
66,34176
67,34304
68,34368
69,34304
70,34240
71,34240
72,34240
73,34240
74,34240
75,34304
76,34368
77,34368
78,34368
79,34432
80,34496
81,34560
82,34496
83,34560
84,34624
85,34688
86,34624
87,34624
88,34624
89,34624
90,34560
91,34496
92,34560
93,34560
94,34496
95,34432
96,34432
97,34368
98,34240
99,34176
100,34176
101,34240
102,34176
103,34112
104,34112
105,34112
106,34112
107,34048
108,34048
109,34048
110,34048
111,34048
112,34048
113,34048
114,34048
115,34048
116,34112
117,34304
118,34688
119,34944
120,35072
121,35200
122,35264
123,35264
124,35264
125,35264
126,35328
127,35392
128,35328
129,35264
130,35200
131,35072
132,34816
133,34496
134,34112
135,33664
136,33280
137,32960
138,32832
139,32768
140,32768
141,32768
142,32896
143,33024
144,33088
145,33152
146,33216
147,33280
148,33344
149,33344
150,33280
151,33216
152,33216
153,33472
154,33984
155,35008
156,36672
157,38976
158,41856
159,44928
160,47488
161,48192
162,46208
163,42112
164,37184
165,32576
166,29568
167,28096
168,27904
169,28288
170,28864
171,29568
172,30208
173,30592
174,30912
175,31232
176,31488
177,31744
178,32000
179,32256
180,32512
181,32640
182,32768
183,32896
184,33024
185,33152
186,33216
187,33280
188,33344
189,33472
190,33472
191,33536
192,33664
193,33792
194,33792
195,33856
196,33984
197,34112
198,34176
199,34176
200,34240
201,34304
202,34304
203,34304
204,34432
205,34496
206,34560
207,34560
208,34560
209,34688
210,34752
211,34688
212,34688
213,34752
214,34816
215,34816
216,34816
217,34880
218,34944
219,34944
220,34880
221,34880
222,34880
223,34752
224,34624
225,34560
226,34496
227,34368
228,34240
229,34176
230,34176
231,34112
232,34048
233,33984
234,33984
235,33984
236,33920
237,33984
238,33984
239,34048
240,34112
241,34176
242,34304
243,34368
244,34368
245,34368
246,34432
247,34432
248,34432
249,34432
250,34496
251,34560
252,34560
253,34560
254,34560
255,34496
256,34496
257,34432
258,34368
259,34368
260,34304
261,34240
262,34240
263,34240
264,34240
265,34176
266,34112
267,34048
268,34048
269,34048
270,33984
271,33984
272,34048
273,33984
274,33984
275,33984
276,34048
277,33984
278,33920
279,33920
280,33984
281,34112
282,34240
283,34496
284,34816
285,35008
286,35008
287,35008
288,35008
289,35008
290,35008
291,35008
292,35136
293,35136
294,35136
295,35072
296,35008
297,34880
298,34560
299,34048
300,33664
301,33280
302,33024
303,32832
304,32704
305,32768
306,32768
307,32768
308,32832
309,32960
310,33088
311,33152
312,33216
313,33280
314,33344
315,33280
316,33152
317,33152
318,33344
319,33856
320,34816
321,36288
322,38656
323,41472
324,44480
325,47040
326,48064
327,46592
328,42688
329,37824
330,33344
331,30016
332,28160
333,27648
334,27968
335,28608
336,29312
337,29888
338,30464
339,30976
340,31296
341,31616
342,31872
343,32128
344,32256
345,32384
346,32576
347,32768
348,32832
349,32896
350,33024
351,33152
352,33216
353,33280
354,33344
355,33472
356,33536
357,33536
358,33600
359,33600
360,33664
361,33664
362,33664
363,33792
364,33920
365,33984
366,33984
367,34112
368,34176
369,34176
370,34176
371,34304
372,34368
373,34368
374,34368
375,34368
376,34496
377,34560
378,34496
379,34432
380,34432
381,34496
382,34560
383,34688
384,34752
385,34752
386,34624
387,34560
388,34560
389,34496
390,34304
391,34176
392,34048
393,33984
394,33920
395,33856
396,33792
397,33856
