,ECG
0,-53
1,-48
2,-47
3,-49
4,-55
5,-64
6,-72
7,-79
8,-85
9,-86
10,-79
11,-75
12,-68
13,-58
14,-49
15,-41
16,-32
17,-22
18,-12
19,-9
20,-14
21,-24
22,-36
23,-56
24,-76
25,-76
26,-98
27,-101
28,-97
29,-91
30,-85
31,-80
32,-77
33,-73
34,-67
35,-65
36,-63
37,-60
38,-58
39,-56
40,-55
41,-53
42,-54
43,-55
44,-53
45,-51
46,-50
47,-47
48,-43
49,-39
50,-35
51,-30
52,-27
53,-23
54,-19
55,-16
56,-10
57,-6
58,-5
59,-3
60,-3
61,-7
62,-11
63,-13
64,-14
65,-7
66,-1
67,6
68,15
69,23
70,30
71,34
72,33
73,32
74,28
75,21
76,14
77,7
78,1
79,-1
80,-2
81,-8
82,-13
83,-18
84,-22
85,-22
86,-21
87,-17
88,-9
89,-1
90,2
91,4
92,1
93,-8
94,-18
95,-28
96,-40
97,-50
98,-57
99,-64
100,-68
101,-69
102,-69
103,-70
104,-74
105,-79
106,-83
107,-86
108,-86
109,-85
110,-83
111,-81
112,-80
113,-79
114,-80
115,-85
116,-90
117,-95
118,-101
119,-107
120,-109
121,-114
122,-117
123,-119
124,-120
125,-120
126,-118
127,-121
128,-123
129,-127
130,-133
131,-139
132,-143
133,-154
134,-152
135,-148
136,-143
137,-137
138,-133
139,-129
140,-124
141,-123
142,-125
143,-129
144,-137
145,-145
146,-150
147,-153
148,-153
149,-149
150,-141
151,-129
152,-121
153,-117
154,-115
155,-115
156,-116
157,-120
158,-124
159,-127
160,-132
161,-136
162,-138
163,-138
164,-137
165,-129
166,-121
167,-114
168,-113
169,-116
170,-122
171,-128
172,-135
173,-135
174,-139
175,-138
176,-133
177,-126
178,-121
179,-116
180,-114
181,-116
182,-120
183,-122
184,-121
185,-120
186,-118
187,-117
188,-116
189,-117
190,-119
191,-116
192,-111
193,-106
194,-101
195,-96
196,-93
197,-90
198,-92
199,-95
200,-103
201,-107
202,-107
203,-108
204,-109
205,-109
206,-109
207,-111
208,-112
209,-116
210,-122
211,-126
212,-132
213,-133
214,-132
215,-130
216,-126
217,-122
218,-123
219,-126
220,-128
221,-128
222,-124
223,-119
224,-115
225,-112
226,-113
227,-120
228,-129
229,-139
230,-149
231,-152
232,-149
233,-137
234,-132
235,-128
236,-124
237,-123
238,-123
239,-122
240,-121
241,-118
242,-112
243,-107
244,-103
245,-97
246,-90
247,-85
248,-86
249,-89
250,-91
251,-91
252,-88
253,-83
254,-80
255,-77
256,-77
257,-79
258,-81
259,-82
260,-85
261,-83
262,-76
263,-70
264,-66
265,-65
266,-73
267,-73
268,-70
269,-66
270,-60
271,-56
272,-57
273,-58
274,-64
275,-74
276,-84
277,-95
278,-103
279,-105
280,-103
281,-102
282,-98
283,-93
284,-89
285,-87
286,-87
287,-92
288,-98
289,-104
290,-110
291,-113
292,-114
293,-114
294,-113
295,-108
296,-102
297,-96
298,-91
299,-80
300,-75
