,ECG
0,-116
1,-117
2,-116
3,-116
4,-116
5,-115
6,-116
7,-116
8,-116
9,-115
10,-112
11,-106
12,-101
13,-101
14,-99
15,-97
16,-97
17,-100
18,-101
19,-102
20,-99
21,-96
22,-94
23,-94
24,-95
25,-103
26,-112
27,-117
28,-121
29,-122
30,-117
31,-111
32,-105
33,-100
34,-97
35,-95
36,-95
37,-98
38,-101
39,-104
40,-107
41,-109
42,-111
43,-110
44,-106
45,-100
46,-91
47,-84
48,-79
49,-76
50,-75
51,-75
52,-74
53,-76
54,-80
55,-84
56,-94
57,-95
58,-95
59,-94
60,-94
61,-92
62,-90
63,-90
64,-90
65,-90
66,-90
67,-91
68,-89
69,-86
70,-84
71,-84
72,-85
73,-87
74,-92
75,-98
76,-100
77,-103
78,-107
79,-103
80,-95
81,-85
82,-76
83,-71
84,-68
85,-73
86,-82
87,-92
88,-99
89,-108
90,-114
91,-107
92,-99
93,-94
94,-90
95,-85
96,-83
97,-83
98,-84
99,-86
100,-92
101,-94
102,-91
103,-88
104,-81
105,-71
106,-64
107,-60
108,-61
109,-65
110,-73
111,-81
112,-87
113,-87
114,-84
115,-83
116,-82
117,-79
118,-81
119,-83
120,-84
121,-86
122,-89
123,-92
124,-97
125,-103
126,-107
127,-101
128,-94
129,-88
130,-82
131,-77
132,-77
133,-79
134,-79
135,-77
136,-74
137,-68
138,-62
139,-57
140,-52
141,-49
142,-45
143,-42
144,-41
145,-42
146,-46
147,-48
148,-47
149,-44
150,-38
151,-31
152,-23
153,-20
154,-20
155,-24
156,-24
157,-25
158,-25
159,-27
160,-25
161,-21
162,-18
163,-16
164,-16
165,-17
166,-20
167,-24
168,-30
169,-38
170,-50
171,-62
172,-69
173,-72
174,-72
175,-68
176,-61
177,-59
178,-59
179,-59
180,-62
181,-66
182,-70
183,-73
184,-76
185,-77
186,-78
187,-77
188,-76
189,-73
190,-69
191,-60
192,-52
193,-47
194,-41
195,-40
196,-40
197,-39
198,-41
199,-47
200,-46
201,-41
202,-30
203,-16
204,1
205,20
206,39
207,58
208,80
209,106
210,137
211,177
212,226
213,274
214,321
215,365
216,398
217,412
218,401
219,361
220,295
221,204
222,98
223,-8
224,-104
225,-186
226,-245
227,-277
228,-289
229,-286
230,-273
231,-253
232,-228
233,-199
234,-169
235,-107
236,-81
237,-58
238,-43
239,-34
240,-32
241,-36
242,-42
243,-48
244,-50
245,-50
246,-47
247,-40
248,-33
249,-29
250,-29
251,-32
252,-37
253,-45
254,-51
255,-51
256,-47
257,-43
258,-36
259,-28
260,-25
261,-26
262,-28
263,-29
264,-30
265,-32
266,-31
267,-29
268,-32
269,-39
270,-46
271,-55
272,-59
273,-57
274,-51
