,ECG
0,38
1,39
2,43
3,50
4,56
5,67
6,82
7,90
8,90
9,78
10,56
11,23
12,-11
13,-11
14,-43
15,-73
16,-59
17,-30
18,11
19,52
20,79
21,88
22,74
23,48
24,20
25,-9
26,-28
27,-26
28,-8
29,18
30,52
31,79
32,92
33,93
34,81
35,61
36,45
37,34
38,34
39,42
40,48
41,53
42,47
43,31
44,20
45,15
46,13
47,30
48,59
49,81
50,68
51,42
52,18
53,6
54,6
55,30
56,70
57,105
58,134
59,151
60,150
61,133
62,104
63,71
64,49
65,32
66,15
67,10
68,26
69,48
70,61
71,70
72,71
73,62
74,41
75,17
76,1
77,-5
78,-4
79,12
80,41
81,54
82,32
83,21
84,14
85,4
86,-4
87,-7
88,-5
89,3
90,19
91,44
92,69
93,97
94,126
95,137
96,124
97,97
98,66
99,40
100,30
101,38
102,59
103,75
104,80
105,81
106,73
107,52
108,33
109,28
110,27
111,25
112,29
113,36
114,39
115,37
116,30
117,23
118,26
119,39
120,51
121,53
122,49
123,41
124,25
125,5
126,-7
127,-8
128,7
129,40
130,87
131,135
132,166
133,181
134,186
135,179
136,162
137,131
138,86
139,38
140,0
141,-26
142,-29
143,-14
144,12
145,47
146,80
147,103
148,117
149,56
150,7
151,-30
152,-46
153,-29
154,8
155,55
156,55
157,98
158,124
159,134
160,138
161,133
162,129
163,148
164,178
165,203
166,216
167,211
168,187
169,159
170,151
171,181
172,244
173,318
174,382
175,419
176,411
177,358
178,289
179,222
180,168
181,136
182,118
183,50
184,-11
185,-85
186,-155
187,-205
188,-219
189,-192
190,-140
191,-81
192,-21
193,25
194,51
195,65
196,65
197,46
198,24
199,11
200,1
201,-10
202,-31
203,-60
204,-83
205,-92
206,-86
207,-56
208,-6
209,50
210,108
211,145
212,148
213,120
214,72
215,25
216,6
217,29
218,38
219,37
220,32
221,21
222,10
223,6
224,14
225,41
226,75
227,94
228,96
229,83
230,56
231,32
232,22
233,15
234,17
235,32
236,60
237,92
238,124
239,144
240,152
241,151
242,144
243,121
244,83
245,47
246,27
247,28
248,40
249,51
250,78
251,83
252,77
253,62
254,38
255,15
256,4
257,10
258,31
259,69
260,113
261,152
262,172
263,170
264,153
265,133
266,118
267,112
268,114
269,124
270,133
271,138
272,127
273,98
274,66
275,42
276,39
277,63
278,110
279,163
280,204
281,224
282,225
283,188
284,161
285,149
286,149
287,157
288,169
289,173
290,168
291,152
292,126
293,109
294,103
295,106
296,115
297,133
298,133
299,160
300,184
301,195
302,186
303,150
304,91
305,19
306,-44
307,-81
308,-85
309,-56
310,0
311,68
312,124
313,159
314,173
315,163
316,143
317,117
318,95
319,67
320,51
321,36
322,23
323,16
324,13
325,-2
326,-36
327,-70
328,-91
329,-98
330,-88
331,-65
332,-34
333,4
334,38
335,57
336,60
337,44
338,24
339,21
340,29
341,34
342,33
343,23
344,5
345,-14
346,-36
347,-52
348,-57
349,-47
350,-27
351,0
352,30
353,30
354,26
355,21
356,14
357,12
358,15
359,22
360,35
361,52
362,67
363,79
364,88
365,92
366,96
367,95
368,85
369,82
370,86
371,91
372,87
373,66
374,29
375,-3
376,-20
377,-17
378,2
379,20
380,26
381,28
382,28
383,17
384,-8
385,-61
386,-54
387,-29
388,-1
389,18
390,26
391,16
392,0
393,-8
394,-7
395,0
396,25
397,71
398,120
399,148
400,147
401,121
402,95
403,77
404,64
405,56
406,40
407,20
408,7
409,-5
410,-14
411,-11
412,-4
413,1
414,11
415,22
416,27
417,28
418,47
419,69
420,81
421,81
422,74
423,51
424,14
425,-17
426,-47
427,-92
428,-140
429,-157
430,-151
431,-126
432,-79
433,-15
434,45
435,84
436,103
437,119
438,122
439,106
440,106
441,93
442,100
443,105
444,100
445,91
446,85
447,82
448,74
449,74
450,86
451,94
452,91
453,79
454,42
455,26
456,16
457,14
458,22
459,33
460,39
461,38
462,29
463,19
464,11
465,7
466,12
467,19
468,18
469,18
470,24
471,30
472,32
473,37
474,44
475,47
476,36
477,18
478,8
479,4
480,12
481,36
482,62
483,68
484,49
485,22
486,-1
487,-25
488,-7
489,26
490,60
491,85
492,98
493,99
494,94
495,85
496,85
497,97
498,111
499,115
500,117
501,122
502,128
503,142
504,163
505,186
506,214
507,246
508,282
509,317
510,351
511,379
512,397
513,395
514,368
515,320
516,256
517,178
518,99
519,31
520,-23
521,-130
522,-170
523,-201
524,-218
525,-211
526,-177
527,-129
528,-80
529,-39
530,-1
531,30
532,50
533,60
534,69
535,70
536,66
537,52
538,24
539,-14
540,-53
541,-81
542,-90
543,-82
544,-58
545,-22
546,13
547,44
548,71
549,81
550,72
551,51
552,31
553,16
554,-1
555,-15
556,-20
557,-13
558,0
559,16
560,17
561,11
562,11
563,16
564,30
565,52
566,77
567,110
568,143
569,155
570,139
571,107
572,75
573,54
574,39
575,23
576,5
577,-14
578,-30
579,-29
580,-10
581,20
582,20
583,54
584,75
585,78
586,70
587,53
588,73
589,104
590,122
591,127
592,126
593,106
594,56
595,6
596,-14
597,-1
598,45
599,106
600,187
601,272
602,310
603,315
604,309
605,266
606,206
607,170
608,152
609,139
610,131
611,112
612,99
613,108
614,111
615,141
616,203
617,262
618,311
619,340
620,334
621,262
622,215
623,176
624,150
625,131
626,120
627,118
628,129
629,142
630,151
631,159
632,152
633,130
634,108
635,86
636,65
637,52
638,41
639,29
640,21
641,25
642,33
643,39
644,45
645,57
646,68
647,70
648,60
649,35
650,1
651,-39
652,-79
653,-96
654,-71
655,-32
656,21
657,72
658,111
659,131
660,135
661,133
662,122
663,94
664,56
665,17
666,-21
667,-53
668,-76
669,-92
670,-96
671,-86
672,-69
673,-46
674,-22
675,-3
676,14
677,34
678,47
679,52
680,47
681,37
682,17
683,-26
684,-91
685,-155
686,-194
687,-176
688,-116
689,-34
690,44
691,96
692,115
693,108
694,77
695,51
696,51
697,74
698,97
699,107
700,114
701,122
702,120
703,107
704,88
705,73
706,60
707,42
708,18
709,-9
710,-32
711,-37
712,-27
713,4
714,51
715,91
716,109
717,90
718,34
719,-31
720,-156
721,-171
722,-142
723,-82
724,0
725,0
726,86
727,159
728,213
729,236
730,226
731,208
732,171
733,102
734,40
735,0
736,-28
737,-35
738,-19
739,5
740,29
741,53
742,78
743,109
744,139
745,154
746,172
747,182
748,164
749,132
750,105
751,84
752,69
753,59
754,-2
755,-45
756,-80
757,-99
758,-91
759,-54
760,-1
761,58
762,115
763,151
764,153
765,130
766,107
767,96
768,92
769,87
770,80
771,68
772,53
773,46
774,43
775,31
776,13
777,0
778,2
779,11
780,24
781,46
782,69
783,89
784,105
785,113
786,102
787,32
788,7
789,-12
790,-29
791,-46
792,-52
793,-33
794,1
795,42
796,87
797,116
798,129
799,129
800,105
801,73
802,53
803,38
804,36
805,44
806,41
807,32
808,20
809,8
810,7
811,17
812,31
813,57
814,89
815,109
816,118
817,121
818,115
819,99
820,46
821,22
822,4
823,-9
824,-10
825,-2
826,0
827,-3
828,-10
829,-18
830,-19
831,0
832,29
833,62
834,96
835,126
836,153
837,181
838,208
839,230
840,248
841,268
842,291
843,312
844,332
845,357
846,386
847,407
848,404
849,376
850,335
851,283
852,224
853,116
854,66
855,21
856,-18
857,-54
858,-85
859,-108
860,-118
861,-112
862,-98
863,-86
864,-80
865,-72
866,-54
867,-54
868,-30
869,-17
870,-14
871,-22
872,-47
873,-78
874,-109
875,-131
876,-141
877,-140
878,-121
879,-73
880,-11
881,47
882,98
883,140
884,161
885,153
886,79
887,48
888,25
889,15
890,18
891,23
892,31
893,41
894,54
895,72
896,83
897,82
898,72
899,49
900,14
901,-27
902,-58
903,-59
904,-29
905,20
906,77
907,128
908,157
909,150
910,109
911,50
912,-4
913,-42
914,-53
915,-27
916,19
917,73
918,120
919,125
920,96
921,63
922,47
923,58
924,90
925,130
926,169
927,190
928,188
929,161
930,118
931,81
932,59
933,42
934,34
935,38
936,42
937,43
938,43
939,52
940,66
941,87
942,109
943,133
944,149
945,148
946,146
947,152
948,155
949,167
950,186
951,197
952,153
953,102
954,60
955,37
956,35
957,65
958,116
959,161
960,202
961,228
962,225
963,210
964,191
965,179
966,178
967,182
968,186
969,195
970,200
971,182
972,143
973,91
974,37
975,-8
976,-34
977,-30
978,-4
979,36
980,88
981,136
982,170
983,187
984,175
985,135
986,45
987,-14
988,-37
989,-18
990,35
991,109
992,140
993,115
994,75
995,17
996,-31
997,-26
998,15
999,68
1000,126
1001,163
1002,161
1003,132
1004,83
1005,50
1006,63
1007,101
1008,132
1009,132
1010,143
1011,133
1012,111
1013,83
1014,53
1015,22
1016,-12
1017,-48
1018,-83
1019,-108
1020,-90
1021,-48
1022,0
1023,47
1024,79
1025,87
1026,77
1027,57
1028,36
1029,24
1030,21
1031,20
1032,19
1033,13
1034,-4
1035,-45
1036,-97
1037,-143
1038,-167
1039,-160
1040,-123
1041,-65
1042,6
1043,67
1044,111
1045,141
1046,154
1047,144
1048,123
1049,107
1050,100
1051,94
1052,73
1053,60
1054,48
1055,33
1056,25
1057,26
1058,27
1059,19
1060,-7
1061,-40
1062,-64
1063,-85
1064,-95
1065,-85
1066,-49
1067,-6
1068,32
1069,65
1070,79
1071,77
1072,65
1073,59
1074,60
1075,49
1076,31
1077,18
1078,11
1079,13
1080,24
1081,37
1082,56
1083,88
1084,114
1085,117
1086,120
1087,122
1088,119
1089,109
1090,96
1091,77
1092,49
1093,29
1094,27
1095,15
1096,-8
1097,-17
1098,-12
1099,-8
1100,3
1101,25
1102,43
1103,46
1104,40
1105,21
1106,-11
1107,-50
1108,-68
1109,-60
1110,-28
1111,19
1112,71
1113,115
1114,144
1115,152
1116,150
1117,145
1118,111
1119,88
1120,56
1121,21
1122,-2
1123,-14
1124,-6
1125,24
1126,69
1127,116
1128,156
1129,174
1130,159
1131,121
1132,77
1133,42
1134,19
1135,11
1136,14
1137,19
1138,25
1139,35
1140,39
1141,37
1142,36
1143,44
1144,58
1145,74
1146,80
1147,72
1148,53
1149,41
1150,50
1151,63
1152,56
1153,38
1154,20
1155,0
1156,-15
1157,-18
1158,0
1159,33
1160,74
1161,121
1162,158
1163,161
1164,136
1165,107
1166,74
1167,45
1168,33
1169,36
1170,61
1171,108
1172,149
1173,163
1174,160
1175,148
1176,135
1177,132
1178,152
1179,198
1180,264
1181,326
1182,370
1183,394
1184,367
1185,334
1186,309
1187,299
1188,289
1189,257
1190,219
1191,178
1192,118
1193,52
1194,-3
1195,-59
1196,-108
1197,-149
1198,-174
1199,-168
1200,-147
1201,-138
1202,-117
1203,-86
1204,-70
1205,-53
1206,-36
1207,-29
1208,-25
1209,-23
1210,-36
1211,-49
1212,-55
1213,-59
1214,-55
1215,-30
1216,40
1217,71
1218,95
1219,108
1220,95
1221,64
1222,37
1223,20
1224,-1
1225,-26
1226,-38
1227,-31
1228,-15
1229,8
1230,39
1231,67
1232,82
1233,82
1234,69
1235,55
1236,42
1237,32
1238,39
1239,68
1240,90
1241,79
1242,49
1243,12
1244,-26
1245,-55
1246,-59
1247,-26
1248,34
1249,130
1250,137
1251,111
1252,60
1253,17
1254,4
1255,18
1256,46
1257,74
1258,97
1259,106
1260,93
1261,65
1262,48
1263,56
1264,67
1265,69
1266,72
1267,76
1268,76
1269,73
1270,76
1271,88
1272,102
1273,121
1274,145
1275,163
1276,159
1277,139
1278,125
1279,129
1280,139
1281,135
1282,131
1283,134
1284,142
1285,150
1286,143
1287,124
1288,105
1289,93
1290,91
1291,93
1292,89
1293,97
1294,97
1295,126
1296,165
1297,206
1298,232
1299,215
1300,176
1301,139
1302,107
1303,92
1304,93
1305,100
1306,108
1307,117
1308,111
1309,100
1310,87
1311,75
