,ECG
0,41
1,29
2,13
3,-3
4,-8
5,-4
6,7
7,27
8,44
9,52
10,54
11,53
12,57
13,62
14,63
15,67
16,79
17,87
18,86
19,85
20,75
21,54
22,33
23,27
24,29
25,28
26,24
27,22
28,25
29,31
30,42
31,50
32,45
33,35
34,24
35,14
36,5
37,3
38,14
39,35
40,57
41,72
42,77
43,71
44,71
45,60
46,50
47,45
48,42
49,43
50,46
51,54
52,58
53,39
54,8
55,-14
56,-27
57,-31
58,-13
59,22
60,66
61,103
62,127
63,136
64,128
65,92
66,14
67,0
68,-9
69,0
70,23
71,55
72,90
73,116
74,131
75,135
76,121
77,92
78,71
79,65
80,61
81,66
82,78
83,93
84,103
85,100
86,86
87,67
88,48
89,34
90,36
91,49
92,64
93,78
94,88
95,92
96,88
97,77
98,66
99,58
100,60
101,66
102,70
103,64
104,55
105,50
106,46
107,44
108,49
109,59
110,73
111,84
112,81
113,60
114,29
115,8
116,-1
117,6
118,27
119,56
120,82
121,94
122,98
123,93
124,74
125,49
126,29
127,24
128,25
129,26
130,40
131,62
132,103
133,117
134,122
135,112
136,93
137,73
138,64
139,66
140,76
141,95
142,118
143,137
144,150
145,158
146,165
147,172
148,179
149,186
150,199
151,218
152,244
153,276
154,313
155,351
156,382
157,409
158,425
159,417
160,384
161,337
162,291
163,253
164,193
165,179
166,170
167,162
168,153
169,135
170,112
171,93
172,96
173,124
174,160
175,192
176,221
177,245
178,257
179,260
180,252
181,240
182,236
183,241
184,252
185,263
186,263
187,264
188,258
189,247
190,238
191,231
192,226
193,228
194,236
195,246
196,256
197,258
198,252
199,244
200,231
201,225
202,227
203,218
204,201
205,191
206,185
207,179
208,179
209,189
210,211
211,234
212,255
213,279
214,295
215,288
216,266
217,245
218,223
219,201
220,190
221,198
222,212
223,221
224,230
225,236
226,234
227,230
228,228
229,236
230,231
231,219
232,208
233,192
234,178
235,176
236,179
237,185
238,193
239,201
240,210
241,215
242,213
243,211
244,213
245,209
246,203
247,188
248,163
249,145
250,138
251,141
252,158
253,181
254,206
255,231
256,252
257,267
258,271
259,267
260,265
261,283
262,287
263,285
264,278
265,263
266,242
267,224
268,207
269,188
270,178
271,182
272,191
273,205
274,215
275,217
276,216
277,209
278,199
279,195
280,199
281,206
282,218
283,229
284,235
285,233
286,218
287,191
288,168
289,151
290,143
291,142
292,148
293,172
294,176
295,154
296,109
297,60
298,25
299,13
300,27
301,63
302,108
303,148
304,173
305,176
306,162
307,135
308,101
309,77
310,64
311,49
312,30
313,18
314,6
315,-1
316,0
317,3
318,5
319,8
320,8
321,9
322,16
323,26
324,39
325,61
326,59
327,56
328,56
329,48
330,34
331,22
332,17
333,13
334,10
335,12
336,17
337,18
338,11
339,2
340,-5
341,-7
342,-6
343,-8
344,-2
345,9
346,20
347,31
348,37
349,35
350,25
351,13
352,3
353,-6
354,-25
355,-46
356,-56
357,-44
358,-25
359,-1
360,20
361,40
362,55
363,66
364,66
365,56
366,49
367,44
368,37
369,27
370,18
371,13
372,7
373,1
374,-8
375,-13
376,-9
377,0
378,10
379,23
380,32
381,35
382,34
383,34
384,30
385,13
386,-5
387,-10
388,-3
389,2
390,7
391,15
392,22
393,27
394,28
395,21
396,10
397,2
398,0
399,-1
400,-8
401,-22
402,-34
403,-42
404,-44
405,-48
406,-56
407,-53
408,-38
409,-28
410,-27
411,-29
412,-30
413,-26
414,-14
415,3
416,27
417,46
418,52
419,58
420,43
421,16
422,-3
423,-5
424,3
425,12
426,20
427,23
428,17
429,4
430,-5
431,-9
432,-16
433,-26
434,-29
435,-22
436,-15
437,-10
438,-2
439,8
440,17
441,27
442,29
443,22
444,7
445,-7
446,-17
447,-22
448,-21
449,-10
450,3
451,4
452,-8
453,-22
454,-38
455,-45
456,-43
457,-33
458,-20
459,-4
460,10
461,19
462,22
463,22
464,19
465,12
466,4
467,-8
468,-19
469,-24
470,-24
471,-21
472,-10
473,0
474,1
475,-3
476,-13
477,-29
478,-38
479,-34
480,-18
481,6
482,36
483,62
484,56
485,35
486,15
487,5
488,5
489,11
490,24
491,40
492,47
493,52
494,57
495,55
496,54
497,59
498,64
499,64
500,63
501,58
